Geneid	Ctrl-1	Ctrl-2	Ctrl-3	SMG-1	SMG-2	SMG-3
HC660_RS15640	438	257	280	303	419	323
HC660_RS15645	693	356	384	463	697	508
HC660_RS15650	116	63	71	112	128	202
HC660_RS15655	370	215	274	285	342	364
HC660_RS15660	199	185	178	223	242	277
HC660_RS15665	58	10	20	14	62	30
HC660_RS15670	6	0	1	1	0	1
HC660_RS15675	469	650	714	678	502	971
HC660_RS15680	1046	308	512	613	589	1107
HC660_RS15685	547	741	514	831	444	795
HC660_RS15690	169	120	155	133	163	94
HC660_RS15695	19	23	15	17	32	19
HC660_RS15700	299	162	159	225	269	219
HC660_RS15705	207	90	135	144	118	94
HC660_RS15710	295	139	200	216	180	145
HC660_RS15715	231	388	233	384	342	399
HC660_RS21385	923	2146	1595	3303	1333	2380
HC660_RS21390	943	1775	1123	2823	1067	1838
HC660_RS15725	44	55	67	80	108	93
HC660_RS15730	1308	2695	1330	4723	2016	2824
HC660_RS15735	32	28	49	39	56	41
HC660_RS15740	110	247	189	166	84	137
HC660_RS15745	406	550	545	468	434	414
HC660_RS15750	132	141	97	128	100	60
HC660_RS15755	50	22	15	14	54	16
HC660_RS15760	79	55	63	47	89	77
HC660_RS15765	205	218	204	253	179	248
HC660_RS15770	4	2	0	6	2	0
HC660_RS15775	24	0	5	3	25	0
HC660_RS15780	21	13	5	18	26	20
HC660_RS15785	99	104	50	123	80	70
HC660_RS15790	110	91	55	122	78	46
HC660_RS15795	6395	9573	5801	10283	5487	7131
HC660_RS15800	1111	1221	1245	1379	1157	1366
HC660_RS15805	3118	3611	3553	4068	2635	2421
HC660_RS15810	50	72	75	53	57	72
HC660_RS15815	357	443	518	697	1025	1049
HC660_RS15820	1418	1451	1059	1454	1582	1880
HC660_RS15825	423	239	280	341	270	438
HC660_RS15830	62	49	57	45	62	61
HC660_RS15835	45	23	32	57	39	22
HC660_RS15840	280	197	161	242	242	239
HC660_RS15845	94	41	85	92	116	71
HC660_RS15850	51	39	44	60	26	69
HC660_RS15855	37	15	19	9	46	33
HC660_RS15860	1	0	0	0	4	0
HC660_RS15865	675	372	615	469	503	445
HC660_RS15870	2035	1454	1566	1709	2192	2119
HC660_RS15875	530	519	453	567	493	668
HC660_RS15880	315	211	275	321	504	487
HC660_RS15885	507	404	373	564	460	655
HC660_RS15890	396	547	414	576	474	681
HC660_RS15895	639	944	585	1195	758	428
HC660_RS15900	336	218	206	198	255	115
HC660_RS15905	159	80	84	95	158	48
HC660_RS15910	121	98	60	130	84	65
HC660_RS15915	3053	1481	2258	2879	2065	2682
HC660_RS15920	4	0	0	2	15	0
HC660_RS15925	1126	611	951	829	906	1210
HC660_RS15930	193	190	223	171	250	300
HC660_RS15935	161	72	125	126	122	91
HC660_RS15940	1118	779	1045	998	1030	1076
HC660_RS15945	360	303	457	401	402	427
HC660_RS15950	248	188	262	290	179	276
HC660_RS15955	230	257	355	342	238	292
HC660_RS15960	164	120	86	139	128	134
HC660_RS15965	174	69	109	144	156	147
HC660_RS15970	302	231	274	401	229	597
HC660_RS15975	0	0	0	0	0	0
HC660_RS15980	0	0	0	0	0	0
HC660_RS15985	77	3	8	19	165	49
HC660_RS15990	183	135	154	144	152	307
HC660_RS15995	787	591	748	782	626	689
HC660_RS16000	1667	995	884	1386	1627	1192
HC660_RS16005	524	182	139	248	338	382
HC660_RS16010	252	207	141	259	209	276
HC660_RS16015	127	108	103	158	131	194
HC660_RS16020	121	104	125	187	132	151
HC660_RS16025	1190	886	1001	1128	1131	1266
HC660_RS16030	43	22	42	40	39	80
HC660_RS16035	133	133	216	194	147	346
HC660_RS16040	1089	1686	1713	1754	1229	1407
HC660_RS16045	265	113	148	197	343	235
HC660_RS16050	2001	1118	1357	1096	2168	1777
HC660_RS16055	1748	647	847	724	1945	1010
HC660_RS16060	250	197	221	172	335	298
HC660_RS16065	64	49	56	55	48	68
HC660_RS16070	4096	9958	10981	9255	5292	9303
HC660_RS16075	196	157	127	210	157	143
HC660_RS16080	3279	3904	1582	5076	2475	1395
HC660_RS16085	412	971	436	701	297	319
HC660_RS16090	92	48	85	106	60	37
HC660_RS16095	4085	1533	2374	2781	3864	1580
HC660_RS16100	391	395	549	607	516	326
HC660_RS16105	735	439	702	729	814	417
HC660_RS16110	563	380	627	691	531	417
HC660_RS16115	359	321	476	564	341	316
HC660_RS16120	325	175	356	378	299	270
HC660_RS16125	82	53	41	49	68	55
HC660_RS16130	119	68	62	139	68	139
HC660_RS16135	103	115	63	111	106	163
HC660_RS16140	1166	1656	1337	1775	1309	1214
HC660_RS16145	388	491	499	617	252	455
HC660_RS16150	53	47	37	37	31	55
HC660_RS16155	45	56	85	57	44	78
HC660_RS16160	22	1	0	2	2	13
HC660_RS16165	188	267	194	245	133	189
HC660_RS16170	1906	2568	1555	3019	2056	2854
HC660_RS16175	9	4	3	8	5	7
HC660_RS16180	107	56	33	47	99	57
HC660_RS16185	468	648	532	757	357	618
HC660_RS16190	230	124	142	232	226	199
HC660_RS16195	184	134	104	128	222	246
HC660_RS16200	42	30	21	51	34	60
HC660_RS16205	680	1009	683	949	693	923
HC660_RS16210	45	34	27	39	38	64
HC660_RS16215	693	710	679	827	430	934
HC660_RS16220	302	259	168	268	351	174
HC660_RS16225	1115	851	721	877	1747	938
HC660_RS16230	1106	498	479	703	1738	560
HC660_RS16235	846	366	277	404	1252	532
HC660_RS16240	53	26	4	13	54	4
HC660_RS16245	40	3	8	7	29	18
HC660_RS16250	1031	1024	783	1078	902	1154
HC660_RS16255	558	465	322	589	497	431
HC660_RS16260	306	289	244	388	328	266
HC660_RS16265	273	143	126	214	281	204
HC660_RS16270	1669	2074	1596	2256	1597	2348
HC660_RS16275	40	6	4	9	44	5
HC660_RS16280	80	24	16	41	82	32
HC660_RS16285	168	154	145	206	222	140
HC660_RS16290	751	395	416	542	583	363
HC660_RS16295	450	181	208	280	337	170
HC660_RS16300	496	272	244	343	235	290
HC660_RS16305	21	8	1	17	12	7
HC660_RS16310	17	4	27	1	28	2
HC660_RS16315	287	129	287	205	358	389
HC660_RS16320	161	93	128	65	194	124
HC660_RS16325	144	40	80	28	120	69
HC660_RS16330	190	77	194	82	238	107
HC660_RS16335	38	25	47	17	42	18
HC660_RS16340	16	10	16	7	4	9
HC660_RS16345	27	9	4	15	62	6
HC660_RS21295	13	7	4	29	33	25
HC660_RS16350	30	4	7	5	32	7
HC660_RS16355	69	4	4	5	62	1
HC660_RS16360	11	0	0	0	13	1
HC660_RS16365	12	3	0	0	12	0
HC660_RS16370	29	7	4	6	27	10
HC660_RS16375	85	61	25	43	60	22
HC660_RS16380	50	33	14	20	62	8
HC660_RS16385	54	47	35	34	50	17
HC660_RS16390	115	55	70	89	76	90
HC660_RS16395	226	143	125	227	181	275
HC660_RS16400	40	14	25	32	38	21
HC660_RS16405	34	0	4	0	37	0
HC660_RS16410	16	1	14	5	24	1
HC660_RS16415	70	14	30	38	79	18
HC660_RS16420	80	72	58	61	55	101
HC660_RS16425	229	190	136	306	610	535
HC660_RS16430	320	186	154	205	291	169
HC660_RS16435	47	0	6	8	23	1
HC660_RS16440	52	18	21	36	37	14
HC660_RS16445	14838	15776	22313	17754	17383	15420
HC660_RS16450	3524	2592	4126	2865	4327	2743
HC660_RS16455	9430	6428	9878	7253	10350	6182
HC660_RS16460	10466	6080	9505	7262	10502	5878
HC660_RS16465	2129	1007	1749	1306	1966	1930
HC660_RS16470	77	76	32	106	40	54
HC660_RS16475	33	27	39	42	23	15
HC660_RS16480	724	1081	1210	1480	1569	1763
HC660_RS16485	475	332	408	482	439	680
HC660_RS16490	624	381	599	499	530	970
HC660_RS16495	118	92	131	63	118	177
HC660_RS16500	70	44	38	50	87	103
HC660_RS16505	118	90	72	123	164	129
HC660_RS16510	432	647	415	750	327	720
HC660_RS16515	1186	1282	1173	2162	761	1578
HC660_RS16520	293	356	480	471	216	375
HC660_RS16525	362	93	182	111	188	75
HC660_RS16530	116	38	24	25	50	17
HC660_RS16535	339	185	98	125	257	85
HC660_RS16540	8	0	0	1	7	1
HC660_RS16545	22	2	4	0	26	3
HC660_RS16550	7	0	1	0	4	0
HC660_RS16555	3	0	0	3	12	3
HC660_RS16560	58	55	109	49	61	36
HC660_RS16565	410	340	363	437	397	578
HC660_RS16570	25	22	16	26	67	21
HC660_RS16575	43	9	4	13	47	10
HC660_RS16580	154	65	80	106	112	123
HC660_RS16585	92	157	165	156	147	288
HC660_RS16590	835	980	1245	1148	755	1446
HC660_RS16595	28	5	4	25	23	5
HC660_RS16600	736	1378	633	1264	613	622
HC660_RS16605	87	59	70	80	67	83
HC660_RS16610	932	1185	4750	1226	922	1944
HC660_RS16615	1632	832	789	1212	825	1697
HC660_RS16620	477	239	222	361	286	228
HC660_RS16625	750	518	449	601	896	783
HC660_RS16630	149	108	149	124	120	183
HC660_RS16635	823	493	628	711	706	741
HC660_RS16640	5675	7463	5079	7438	5314	5860
HC660_RS16645	195	270	162	563	538	579
HC660_RS16650	7	1	7	6	19	0
HC660_RS16655	20	9	6	7	19	11
HC660_RS16660	0	0	0	0	0	0
HC660_RS16665	118	109	106	119	132	174
HC660_RS16670	237	180	147	167	230	274
HC660_RS16675	139	44	55	79	66	106
HC660_RS16680	158	61	59	84	94	70
HC660_RS16685	36	45	40	41	72	45
HC660_RS16690	25	11	13	13	18	19
HC660_RS16695	52	11	13	18	40	38
HC660_RS16700	77	27	17	40	84	42
HC660_RS16705	257	79	56	76	270	141
HC660_RS16710	146	48	37	55	145	90
HC660_RS16715	159	39	66	71	127	180
HC660_RS16720	136	109	139	106	85	183
HC660_RS16725	1108	2848	2622	1725	999	2465
HC660_RS16730	375	262	211	327	411	459
HC660_RS16735	71	36	33	32	30	43
HC660_RS16740	13	1	7	6	39	3
HC660_RS16745	15	0	4	5	9	0
HC660_RS16750	6	2	0	5	13	4
HC660_RS16755	130	120	79	73	91	56
HC660_RS16760	26	16	6	16	25	8
HC660_RS16765	963	573	580	1206	809	903
HC660_RS16770	611	320	231	502	475	459
HC660_RS16775	912	330	386	586	518	732
HC660_RS16780	744	692	812	994	790	795
HC660_RS16785	345	172	150	241	256	164
HC660_RS16790	386	83	118	138	289	118
HC660_RS16795	2558	6406	4249	6529	2877	5073
HC660_RS16800	190	189	138	143	237	242
HC660_RS16805	4	1	7	3	6	3
HC660_RS16810	72	16	52	34	52	85
HC660_RS16815	489	389	423	360	418	737
HC660_RS16820	480	727	513	702	400	577
HC660_RS16825	276	142	123	186	154	134
HC660_RS16830	166	82	59	108	129	74
HC660_RS16835	2902	6277	5083	5271	2436	3850
HC660_RS16840	30	161	102	56	40	68
HC660_RS16845	418	313	611	333	334	325
HC660_RS16850	6122	6935	3014	10189	4848	3561
HC660_RS16855	4852	1305	832	3365	2825	2056
HC660_RS16860	223	163	109	154	214	177
HC660_RS16865	503	561	248	1341	634	372
HC660_RS16870	203	176	141	198	149	272
HC660_RS16875	324	419	567	537	344	774
HC660_RS16880	650	621	782	840	464	945
HC660_RS16885	1539	419	605	560	684	345
HC660_RS16890	1312	614	1421	728	817	1175
HC660_RS16895	187	229	234	151	103	212
HC660_RS16900	309	293	499	351	196	224
HC660_RS16905	1080	1788	2981	1507	801	3185
HC660_RS16910	339	318	225	481	256	359
HC660_RS16915	6	1	3	2	8	1
HC660_RS16920	0	0	0	0	0	0
HC660_RS16925	59	19	23	30	48	34
HC660_RS16930	23	26	16	18	17	28
HC660_RS16935	27	28	7	19	25	39
HC660_RS16940	23	21	15	39	34	24
HC660_RS16945	127	189	157	265	167	261
HC660_RS16950	148592	246117	315301	267723	160909	189561
HC660_RS16955	759	180	482	379	387	685
HC660_RS16960	4851	4725	5088	4553	4650	4125
HC660_RS16965	669	1269	1299	1111	747	893
HC660_RS16970	299	175	237	338	182	369
HC660_RS16975	35	23	12	24	12	30
HC660_RS16980	19	1	4	13	29	16
HC660_RS16985	98	61	56	101	63	85
HC660_RS16990	43	34	51	39	38	64
HC660_RS16995	133	56	103	105	98	132
HC660_RS17000	0	0	0	0	0	0
HC660_RS17005	0	0	0	0	0	0
HC660_RS17010	0	0	0	0	0	0
HC660_RS17015	0	0	0	0	0	0
HC660_RS17020	0	0	0	0	0	0
HC660_RS17025	0	0	0	0	0	0
HC660_RS17030	0	0	0	0	0	0
HC660_RS17035	0	0	0	0	0	0
HC660_RS17040	0	0	0	0	0	0
HC660_RS17045	0	0	0	0	0	0
HC660_RS17050	170	188	175	174	123	110
HC660_RS17055	185	109	213	102	109	141
HC660_RS17060	19	35	31	10	42	10
HC660_RS17065	49	26	31	9	54	10
HC660_RS17070	76	51	41	70	68	70
HC660_RS17075	135	109	155	108	165	63
HC660_RS17080	130	116	166	94	240	95
HC660_RS17085	98	49	90	72	119	33
HC660_RS17090	131	64	105	79	172	66
HC660_RS17095	58	55	67	50	56	48
HC660_RS17100	374	452	449	685	333	459
HC660_RS17105	120	37	52	87	116	93
HC660_RS17110	256	145	115	228	266	370
HC660_RS17115	31	28	25	39	29	43
HC660_RS17120	32784	16040	19759	16299	28704	13021
HC660_RS17125	35215	8703	13345	12439	29544	9796
HC660_RS17130	14847	3227	4569	4770	12575	3638
HC660_RS17135	25133	4345	6904	6767	19052	5721
HC660_RS17140	3956	919	1253	1164	3350	938
HC660_RS17145	45047	43219	58432	41399	46644	47116
HC660_RS17150	3008	3814	9311	3647	3617	8460
HC660_RS17155	234	67	102	136	141	26
HC660_RS17160	441	342	341	361	278	438
HC660_RS17165	218	126	175	147	186	205
HC660_RS17170	64	11	13	24	48	41
HC660_RS17175	91	35	38	50	65	42
HC660_RS17180	58	31	53	45	80	94
HC660_RS17185	376	604	496	688	634	760
HC660_RS17190	6647	8590	4935	9484	6295	5027
HC660_RS17195	8772	7162	3795	8908	7420	4605
HC660_RS17200	2348	1600	1087	2085	1770	1244
HC660_RS17205	0	1	8	0	3	0
HC660_RS17210	99	120	74	138	119	118
HC660_RS17215	250	126	149	177	178	174
HC660_RS17220	64	31	25	51	55	31
HC660_RS17225	77	21	23	22	67	30
HC660_RS17230	632	762	610	929	571	729
HC660_RS17235	1340	980	784	1302	1149	1059
HC660_RS17240	59	8	31	46	92	28
HC660_RS17245	208	78	164	156	154	101
HC660_RS17250	150	44	61	51	60	70
HC660_RS17255	286	48	99	165	156	98
HC660_RS17260	264	107	107	173	163	89
HC660_RS17265	134	73	55	104	125	113
HC660_RS17270	699	889	639	1177	536	643
HC660_RS17275	3248	2014	792	2769	2023	679
HC660_RS17280	1206	1408	1128	1735	927	1169
HC660_RS17285	141	171	228	213	160	242
HC660_RS17290	137	78	80	84	147	166
HC660_RS17295	61	36	26	23	91	27
HC660_RS17300	45	6	12	20	25	4
HC660_RS17305	25	9	8	9	36	9
HC660_RS17310	60	9	1	29	68	15
HC660_RS17315	19	6	17	22	48	23
HC660_RS17320	44	4	3	5	25	6
HC660_RS17325	18	0	0	2	20	2
HC660_RS17330	22	3	2	1	36	4
HC660_RS17335	24	5	5	6	49	13
HC660_RS17340	36	26	4	12	32	7
HC660_RS17345	49	18	6	27	45	22
HC660_RS17350	107	31	31	46	96	31
HC660_RS17355	12	4	4	3	19	5
HC660_RS17360	20	0	4	4	24	9
HC660_RS17365	10	3	2	0	32	0
HC660_RS17370	118	77	83	93	159	63
HC660_RS17375	20	22	6	5	4	16
HC660_RS17380	21	30	31	35	40	29
HC660_RS17385	18	18	21	34	18	14
HC660_RS17390	691	715	608	801	466	467
HC660_RS17395	1582	1679	1415	1922	968	938
HC660_RS17400	26	2	3	2	23	4
HC660_RS17405	1	0	0	0	0	0
HC660_RS17410	74	38	57	42	67	51
HC660_RS17415	141	50	67	57	117	42
HC660_RS17420	28	6	3	6	10	1
HC660_RS17425	116	44	25	65	72	42
HC660_RS17430	52	10	13	14	58	21
HC660_RS17435	104	13	17	31	59	23
HC660_RS17440	1314	864	1176	970	671	1063
HC660_RS17445	259	210	212	207	135	140
HC660_RS17450	124	64	68	88	45	84
HC660_RS17455	28	7	7	10	20	5
HC660_RS17460	10	0	1	1	5	1
HC660_RS17465	3827	6006	5102	6325	2887	6133
HC660_RS17470	13	3	7	13	14	10
HC660_RS17475	37	4	18	16	15	11
HC660_RS17480	114	65	66	111	92	174
HC660_RS17485	52	161	67	141	56	92
HC660_RS17490	132	40	63	66	115	59
HC660_RS17495	37	34	35	43	66	33
HC660_RS17500	1498	2325	1540	1990	1410	1420
HC660_RS17505	270	180	209	200	289	305
HC660_RS17510	93	73	55	64	69	118
HC660_RS17515	120	36	41	54	79	89
HC660_RS17520	42	30	28	22	42	41
HC660_RS17525	23	2	9	25	50	35
HC660_RS17530	1105	691	961	1025	1085	1102
HC660_RS17535	194	176	223	263	304	244
HC660_RS17540	984	424	545	653	1427	744
HC660_RS17545	1535	659	618	793	1348	855
HC660_RS17550	886	378	418	525	764	560
HC660_RS17555	271	128	146	154	267	206
HC660_RS17560	1004	1329	826	1185	973	936
HC660_RS17565	3333	3802	3770	2791	4514	6035
HC660_RS17570	676	595	899	572	818	950
HC660_RS17575	600	344	297	572	652	412
HC660_RS17580	18	22	6	22	63	22
HC660_RS17585	0	0	0	0	0	0
HC660_RS17590	135	66	55	235	421	193
HC660_RS17595	32	29	20	10	35	32
HC660_RS17600	40	13	12	14	39	18
HC660_RS17605	43	13	6	8	30	24
HC660_RS17610	16	8	4	10	22	3
HC660_RS17615	25	13	2	2	13	4
HC660_RS17620	51	2	4	17	54	8
HC660_RS17625	3	0	0	2	7	0
HC660_RS17630	29	4	0	3	24	3
HC660_RS17635	222	76	91	174	128	180
HC660_RS17640	116	126	99	154	110	187
HC660_RS17645	777	514	468	672	747	515
HC660_RS17650	813	531	463	720	786	568
HC660_RS17655	856	485	372	710	1008	610
HC660_RS17660	368	123	95	228	405	214
HC660_RS17665	578	248	199	373	453	353
HC660_RS17670	375	179	113	209	256	145
HC660_RS17675	751	278	214	443	532	241
HC660_RS17680	443	178	131	270	334	150
HC660_RS17685	235	68	77	72	238	74
HC660_RS17690	87	42	56	51	47	34
HC660_RS17695	173	261	326	368	243	264
HC660_RS17700	41	11	12	13	55	24
HC660_RS17705	113	142	125	202	349	209
HC660_RS17710	370	267	317	343	320	353
HC660_RS17715	1414	1682	1834	2464	1054	1585
HC660_RS17720	936	712	831	1164	539	677
HC660_RS17725	4583	7266	6192	9255	3224	5564
HC660_RS17730	1143	630	846	1211	432	1273
HC660_RS17735	70	20	21	37	79	49
HC660_RS17740	3703	1619	2235	1906	3301	1497
HC660_RS17745	1362	680	1163	782	1048	983
HC660_RS17750	368	617	1049	617	558	568
HC660_RS17755	171	86	100	130	170	131
HC660_RS17760	121	58	69	126	79	68
HC660_RS17765	238	132	108	162	226	187
HC660_RS17770	1215	936	984	1330	949	1500
HC660_RS17775	118	78	137	224	239	255
HC660_RS17780	47	7	5	12	44	9
HC660_RS17785	1149	1256	1062	1221	1735	2286
HC660_RS17790	389	376	411	387	576	787
HC660_RS17795	457	403	550	399	441	645
HC660_RS17800	271	122	126	155	227	131
HC660_RS17805	2961	2279	2617	2779	3843	3467
HC660_RS17810	7435	4656	5654	6326	8294	7577
HC660_RS17815	9823	23494	30663	18605	8308	17957
HC660_RS17820	185	134	243	298	548	438
HC660_RS17825	260	712	599	993	423	795
HC660_RS17830	354	550	585	852	690	745
HC660_RS17835	184	347	269	543	532	367
HC660_RS17840	101	89	228	349	255	306
HC660_RS17845	2459	6185	7515	8907	2736	5890
HC660_RS17850	0	0	0	0	0	0
HC660_RS17855	129	102	165	237	361	269
HC660_RS17860	91	142	118	139	126	166
HC660_RS17865	232	448	350	643	304	536
HC660_RS17870	404	436	509	783	542	715
HC660_RS17875	566	547	418	1054	602	964
HC660_RS17880	209	149	140	482	184	374
HC660_RS17885	276	171	195	429	366	436
HC660_RS17890	238	113	176	160	136	177
HC660_RS17895	71	43	85	113	91	84
HC660_RS17900	41	9	14	8	55	22
HC660_RS17905	460	611	426	734	447	702
HC660_RS17910	1519	1383	1283	1782	1262	2116
HC660_RS17915	997	978	819	1749	1362	1606
HC660_RS17920	210	55	130	110	180	228
HC660_RS17925	0	0	0	0	0	0
HC660_RS17930	2561	980	1703	1708	1199	2755
HC660_RS17935	71	53	38	37	77	50
HC660_RS17940	34	11	31	22	55	22
HC660_RS17945	38	31	11	24	54	19
HC660_RS17950	97	43	36	49	89	27
HC660_RS17955	45	31	17	24	62	11
HC660_RS17960	63	11	13	11	39	9
HC660_RS17965	37	11	9	11	57	22
HC660_RS17970	31	7	17	6	40	4
HC660_RS17975	0	0	0	0	0	0
HC660_RS17980	0	0	0	0	0	0
HC660_RS17985	0	0	0	0	0	0
HC660_RS17990	0	0	0	0	0	0
HC660_RS17995	128	295	215	400	172	298
HC660_RS18000	966	1087	922	1528	903	1316
HC660_RS18005	0	0	0	0	0	0
HC660_RS18010	0	0	0	0	0	0
HC660_RS18015	0	0	0	0	0	0
HC660_RS18020	3132	5385	5186	4538	2941	6224
HC660_RS18025	759	735	864	906	1211	1400
HC660_RS18030	0	0	1	0	0	1
HC660_RS18035	0	0	0	0	0	0
HC660_RS18040	0	0	0	0	0	0
HC660_RS18045	0	0	0	0	0	0
HC660_RS18050	0	0	0	0	0	0
HC660_RS18055	0	0	0	0	0	0
HC660_RS18060	0	0	0	0	0	0
HC660_RS18065	0	0	0	0	0	0
HC660_RS18070	0	0	0	0	0	0
HC660_RS18075	0	0	0	0	0	0
HC660_RS18080	0	0	0	0	0	0
HC660_RS18085	0	0	0	0	0	0
HC660_RS18090	0	0	0	0	0	0
HC660_RS18095	926	701	740	1361	861	1149
HC660_RS18100	553	533	480	645	563	619
HC660_RS18105	69	17	30	20	91	26
HC660_RS18110	40	31	33	39	59	41
HC660_RS18115	52	25	84	20	56	62
HC660_RS18120	366	684	781	425	291	770
HC660_RS18125	3246	833	1189	2452	3483	4831
HC660_RS18130	389	470	190	425	252	358
HC660_RS18135	423	841	659	851	601	723
HC660_RS18140	13	1	0	2	10	2
HC660_RS18145	46	19	15	18	42	29
HC660_RS18150	26	25	25	36	37	9
HC660_RS18155	75	48	35	52	77	58
HC660_RS18160	1315	854	1049	1352	881	1010
HC660_RS18165	748	329	454	419	504	449
HC660_RS18170	200	34	122	101	117	84
HC660_RS18175	651	346	596	439	521	358
HC660_RS18180	483	214	452	290	292	283
HC660_RS18185	635	417	702	477	362	447
HC660_RS18190	527	2010	1987	1019	439	1389
HC660_RS18195	44	25	32	21	49	45
HC660_RS18200	416	183	237	392	164	339
HC660_RS18205	208	414	372	326	270	577
HC660_RS18210	292	437	450	423	416	695
HC660_RS18215	278	255	306	263	268	300
HC660_RS18220	51	2	15	6	148	47
HC660_RS18225	34	26	16	17	143	18
HC660_RS18230	134	36	31	43	226	66
HC660_RS18235	38	5	4	4	51	4
HC660_RS18240	14	5	0	5	66	4
HC660_RS18245	392	618	551	610	263	454
HC660_RS18250	133	75	102	119	149	70
HC660_RS18255	10	2	1	3	12	5
HC660_RS18260	60	13	20	21	72	17
HC660_RS18265	74	39	30	35	75	55
HC660_RS18270	0	0	0	0	0	0
HC660_RS18275	447	383	418	395	355	350
HC660_RS18280	85	55	69	57	65	98
HC660_RS18285	154	57	122	72	112	89
HC660_RS18290	113	99	185	96	49	170
HC660_RS18295	130	51	30	133	314	252
HC660_RS18300	16	4	3	3	18	9
HC660_RS18305	393	208	151	555	970	570
HC660_RS18310	700	635	510	865	586	831
HC660_RS18315	102	89	67	141	88	143
HC660_RS18320	201	129	138	190	176	225
HC660_RS18325	13	0	0	2	5	0
HC660_RS18330	307	152	243	224	213	336
HC660_RS18335	58	30	22	36	51	83
HC660_RS18340	182	131	108	146	79	223
HC660_RS18345	217	188	163	272	172	200
HC660_RS18350	45	22	22	122	137	102
HC660_RS18355	254	76	118	104	228	156
HC660_RS18360	1137	388	452	488	1312	550
HC660_RS18365	164	144	136	114	160	204
HC660_RS18370	52	30	25	31	76	83
HC660_RS18375	33	48	37	41	57	62
HC660_RS18380	18	0	10	8	22	13
HC660_RS18385	551	209	258	603	272	725
HC660_RS18390	764	707	464	1053	574	1039
HC660_RS18395	26	7	21	13	32	36
HC660_RS18400	364	170	167	184	601	303
HC660_RS18405	202	97	158	160	152	252
HC660_RS21145	90	31	40	35	123	75
HC660_RS21150	51	26	29	32	79	46
HC660_RS18415	66	64	31	71	68	74
HC660_RS18420	176	68	77	115	129	248
HC660_RS18425	476	192	293	428	452	750
HC660_RS18430	603	840	855	1136	666	1327
HC660_RS18435	490	323	453	661	445	820
HC660_RS18440	1326	692	674	873	1062	2308
HC660_RS18445	9	6	0	3	35	0
HC660_RS18450	4	0	0	1	4	0
HC660_RS18455	41	40	18	33	61	70
HC660_RS18460	118	101	107	123	156	184
HC660_RS18465	102	89	72	87	96	135
HC660_RS18470	41	3	7	6	38	10
HC660_RS18475	163	62	100	93	183	80
HC660_RS18480	94	32	69	38	65	31
HC660_RS18485	18	5	3	1	10	3
HC660_RS18490	166	85	195	94	215	266
HC660_RS18495	351	587	569	504	401	451
HC660_RS18500	755	270	353	315	293	948
HC660_RS18505	67	35	55	35	32	96
HC660_RS18510	169	66	68	91	115	113
HC660_RS18515	147	74	96	119	91	129
HC660_RS18520	190	211	160	253	165	370
HC660_RS18525	40	16	5	9	149	14
HC660_RS18530	42	16	2	12	119	20
HC660_RS18535	40	6	37	22	90	48
HC660_RS18540	54	18	17	21	93	28
HC660_RS18545	37	9	17	15	42	30
HC660_RS18550	44	17	43	68	105	64
HC660_RS18555	54	22	28	39	117	49
HC660_RS18560	256	365	469	446	201	346
HC660_RS18565	269	121	201	258	294	298
HC660_RS18570	172	195	225	242	198	312
HC660_RS18575	47	47	39	54	54	58
HC660_RS18580	252	178	266	279	214	414
HC660_RS18585	146	55	62	68	160	48
HC660_RS18590	25	4	1	15	28	6
HC660_RS18595	13	4	5	6	14	23
HC660_RS18600	34	4	4	9	35	9
HC660_RS18605	18	16	5	7	22	13
HC660_RS18610	41	9	0	6	49	5
HC660_RS18615	25	2	0	1	27	1
HC660_RS18620	37	6	4	1	47	7
HC660_RS18625	48	60	22	31	108	56
HC660_RS18630	17	6	15	4	29	11
HC660_RS18635	1047	544	802	1123	779	1101
HC660_RS18640	721	673	510	734	602	673
HC660_RS18645	283	69	94	112	195	163
HC660_RS18650	13	20	8	7	8	16
HC660_RS18655	43	62	39	48	48	59
HC660_RS18660	41	55	34	40	56	69
HC660_RS18665	204	152	109	165	219	259
HC660_RS18670	4685	3114	3672	3754	5029	8414
HC660_RS18675	608	254	333	364	1044	875
HC660_RS18680	140	59	133	71	84	240
HC660_RS18685	53	39	18	57	134	54
HC660_RS18690	4238	3131	4668	4468	4382	3472
HC660_RS18695	19489	10952	16916	15628	22136	11969
HC660_RS18700	6551	2531	4339	3403	7911	3353
HC660_RS18705	14746	5787	10164	8449	16001	10471
HC660_RS18710	2665	1495	2002	1559	3039	2630
HC660_RS18715	3162	1443	2824	2230	3679	3321
HC660_RS18720	1399	859	1385	1115	1287	1778
HC660_RS18725	5089	2072	4171	2910	3587	5255
HC660_RS18730	2275	1630	2877	1972	1810	2935
HC660_RS18735	468	469	338	431	410	771
HC660_RS18740	2678	2246	2528	3231	3036	4180
HC660_RS18745	760	643	501	886	765	679
HC660_RS18750	305	93	92	187	232	149
HC660_RS18755	322	148	167	272	277	181
HC660_RS18760	236	72	89	102	287	143
HC660_RS18765	326	146	199	146	364	167
HC660_RS18770	29	11	14	13	13	11
HC660_RS18775	36	16	18	13	47	19
HC660_RS18780	87	61	61	75	69	101
HC660_RS18785	278	285	273	390	321	494
HC660_RS18790	707	612	533	736	724	891
HC660_RS18795	3407	3808	3457	4458	3216	4546
HC660_RS18800	1	4	0	2	9	7
HC660_RS18805	282	297	330	337	223	261
HC660_RS18810	53	94	97	83	101	123
