Geneid	Ctrl13-1	Ctrl13-2	Ctrl13-3	Ctrl19_5-1	Ctrl19_5-2	Ctrl19_5-3	Ctrl-1	Ctrl-2	Ctrl-3	Ctrl6_5-1	Ctrl6_5-2	Ctrl6_5-3
HC660_RS01880	133	158	203	157	133	178	197	93	147	215	152	139
HC660_RS01885	23	14	17	16	18	24	41	10	13	40	23	24
HC660_RS01890	8	6	14	34	13	15	13	13	7	14	13	20
HC660_RS01895	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS01900	2767	2251	1182	2308	2171	1910	1292	2749	2515	2103	1000	1857
HC660_RS21215	51	27	28	24	22	35	43	31	27	36	7	27
HC660_RS01905	25	26	60	41	46	47	70	34	15	29	36	37
HC660_RS01910	34	17	58	29	28	14	60	26	7	24	37	30
HC660_RS01915	368	228	270	340	310	358	400	332	332	430	476	525
HC660_RS01920	421	315	374	562	448	540	540	499	375	424	566	619
HC660_RS20950	0	0	7	2	1	1	0	0	0	1	3	4
HC660_RS01925	3	9	2	4	7	0	7	5	4	10	2	0
HC660_RS01930	0	0	1	1	0	1	5	0	2	0	1	1
HC660_RS01935	1	3	11	3	7	5	28	0	6	1	19	8
HC660_RS01940	19	10	16	22	21	29	35	10	10	13	18	26
HC660_RS01945	12	7	24	24	11	22	49	17	6	16	20	7
HC660_RS01950	15	31	27	34	29	41	50	35	15	48	28	25
HC660_RS01955	670	342	302	435	303	312	417	295	244	303	304	398
HC660_RS01960	136	108	75	102	80	80	111	111	119	130	93	130
HC660_RS01965	164	181	121	206	150	137	127	152	157	190	165	163
HC660_RS01970	447	614	359	643	400	503	427	532	560	584	391	441
HC660_RS01975	8462	8046	3893	5579	6439	6565	11275	26432	4651	7785	947	19283
HC660_RS01980	12986	11815	5908	11543	11267	11640	11923	49100	6730	9167	1317	23775
HC660_RS01985	16	19	39	23	40	21	57	14	17	23	17	23
HC660_RS01990	129	122	387	153	95	116	556	148	110	151	231	144
HC660_RS20965	150	133	565	212	173	124	784	229	131	270	377	252
HC660_RS02000	179	183	449	284	203	191	603	272	164	247	378	196
HC660_RS02005	74	68	109	78	54	53	106	85	54	106	86	97
HC660_RS02010	84	42	64	73	120	96	124	66	88	86	60	86
HC660_RS02015	194	77	73	99	409	220	181	149	175	154	74	140
HC660_RS02020	271	172	116	111	681	407	224	361	243	305	150	197
HC660_RS02025	24	26	40	63	56	54	91	33	39	49	54	44
HC660_RS02030	45	60	93	69	57	46	189	47	49	36	86	75
HC660_RS02035	17	18	27	15	14	16	44	21	13	15	29	30
HC660_RS02040	13	3	22	6	10	11	34	3	9	7	23	23
HC660_RS02045	94	64	83	114	95	151	139	103	90	93	104	184
HC660_RS02050	456	358	360	552	310	400	477	493	363	392	294	653
HC660_RS02055	315	288	298	458	267	329	372	493	305	273	276	508
HC660_RS02060	468	421	357	783	506	544	497	911	622	430	482	798
HC660_RS02065	17	36	39	28	36	27	70	11	16	42	13	30
HC660_RS02070	17	31	27	15	27	15	29	15	25	15	19	18
HC660_RS02075	137	125	109	131	132	123	150	135	125	109	93	98
HC660_RS02080	15	26	15	22	35	18	22	9	21	36	15	17
HC660_RS02085	51	52	27	51	47	38	26	31	50	80	41	49
HC660_RS02090	40	51	47	63	62	49	68	61	52	46	42	59
HC660_RS02095	2035	2529	1193	2602	1749	1916	2615	1514	1379	1835	1359	1810
HC660_RS02100	11	7	47	12	38	27	71	9	3	17	4	19
HC660_RS02105	1	0	9	0	1	3	12	0	0	1	3	2
HC660_RS02110	1	4	21	7	3	3	45	0	1	3	3	3
HC660_RS02115	1	3	28	3	3	8	43	3	8	0	8	4
HC660_RS02120	2	0	17	5	0	0	26	0	2	0	4	2
HC660_RS02125	11	17	10	9	9	13	12	17	8	7	13	6
HC660_RS02130	19	15	37	23	20	11	51	19	10	13	28	37
HC660_RS02135	26	21	49	36	23	67	69	30	40	32	37	71
HC660_RS02140	157	81	157	156	144	162	144	114	136	165	177	251
HC660_RS02145	187	217	165	267	160	167	208	184	172	159	112	217
HC660_RS02150	8	7	7	9	7	2	11	10	7	5	16	4
HC660_RS02155	9	19	12	29	17	14	18	23	15	19	10	14
HC660_RS02160	6	3	1	2	2	0	1	4	4	0	1	10
HC660_RS02165	385	261	164	336	312	287	446	255	234	319	177	369
HC660_RS02170	3310	3328	2525	2129	4185	2505	3800	2325	3487	2988	3512	4483
HC660_RS02175	2465	2563	1643	1756	3100	1864	2827	1686	2274	2392	2777	3477
HC660_RS02180	3855	3335	2014	2245	4210	2537	2517	2731	3118	2952	3342	4919
HC660_RS02185	6428	4840	2577	3323	5397	3757	3836	6424	5287	6026	4980	7917
HC660_RS02190	349	273	470	320	455	600	544	382	410	558	437	703
HC660_RS02195	91	57	128	162	208	218	208	68	86	89	159	121
HC660_RS02200	444	434	399	503	295	275	490	347	390	541	354	417
HC660_RS02205	207	137	165	189	135	132	169	118	180	174	150	167
HC660_RS02210	115	149	118	139	81	124	231	107	135	125	78	85
HC660_RS02215	32	54	77	117	54	47	145	36	53	43	73	47
HC660_RS02220	34	36	65	63	25	52	76	29	59	52	55	55
HC660_RS02225	1586	1134	712	1821	844	927	992	1240	1084	1121	766	1159
HC660_RS02230	5	6	19	7	10	4	14	4	1	4	4	1
HC660_RS02235	4	7	7	7	3	2	17	4	1	7	6	2
HC660_RS02240	574	594	600	689	770	477	544	335	628	807	1079	678
HC660_RS02245	904	930	1240	1103	1546	662	1334	360	995	1415	2361	1175
HC660_RS02250	246	202	278	320	379	150	327	131	207	246	657	310
HC660_RS02255	93	98	104	162	147	141	121	52	124	89	76	132
HC660_RS02260	742	619	1986	1186	1298	864	1781	336	719	857	1015	677
HC660_RS02265	262	240	626	409	384	194	556	168	207	223	332	251
HC660_RS02270	1798	1328	3091	2274	2080	870	2860	808	1096	1386	1815	1505
HC660_RS02275	164	137	201	183	150	90	328	151	127	186	182	181
HC660_RS02280	39	19	44	43	49	53	79	24	56	40	63	49
HC660_RS02285	26	24	62	69	44	66	79	30	54	44	28	64
HC660_RS02290	79	55	71	41	42	89	45	252	116	90	40	120
HC660_RS02295	394	408	288	662	354	403	397	552	322	402	253	462
HC660_RS02300	176	112	204	181	325	336	218	178	187	300	209	284
HC660_RS02305	338	315	461	255	643	488	545	295	364	748	750	516
HC660_RS02310	232	165	273	119	350	269	345	216	287	456	498	313
HC660_RS02315	217	185	352	142	291	198	441	137	240	358	456	392
HC660_RS02320	355	335	444	219	551	404	620	409	446	555	798	608
HC660_RS02325	399	450	495	306	681	534	617	558	574	768	755	758
HC660_RS02330	359	375	303	260	502	392	461	341	432	526	502	637
HC660_RS02335	58	37	42	55	59	80	80	55	84	58	45	60
HC660_RS02340	136	100	111	180	144	133	119	99	93	118	48	102
HC660_RS02345	3431	2001	2515	2224	2687	2960	2808	3131	2962	4008	2125	3180
HC660_RS02350	2487	2096	1702	2269	1758	1949	2108	2326	2036	2513	1434	2087
HC660_RS02355	610	586	712	798	711	573	574	349	654	710	410	612
HC660_RS02360	307	321	282	381	384	225	523	448	340	266	246	308
HC660_RS02365	67	107	39	148	92	184	108	186	164	153	53	116
HC660_RS02370	223	350	319	533	335	669	442	729	818	796	534	560
HC660_RS02375	134	154	160	345	143	315	189	387	480	630	322	354
HC660_RS02380	28	21	23	21	33	22	45	22	26	37	10	22
HC660_RS02385	527	655	429	664	838	1398	904	2409	2053	1349	669	1577
HC660_RS02390	291	248	388	331	329	401	454	190	242	271	289	259
HC660_RS02395	422	324	223	338	338	326	268	381	466	339	183	388
HC660_RS02400	499	412	233	281	477	601	317	223	547	451	253	391
HC660_RS02405	23	32	41	37	20	35	78	16	26	30	26	26
HC660_RS02410	2583	2386	2421	2714	2691	2488	2608	2457	2502	2891	2336	3144
HC660_RS02415	102	82	246	152	208	201	419	106	117	145	267	145
HC660_RS02420	193	168	292	216	277	235	375	181	174	274	397	302
HC660_RS02425	620	573	851	637	650	644	1053	594	592	728	1213	1103
HC660_RS02430	259	242	421	284	478	365	484	260	291	379	503	522
HC660_RS02435	1441	1394	1277	1434	1383	1288	1402	1597	1637	1749	1887	2187
HC660_RS02440	1339	1245	1143	1669	958	1129	1344	984	1157	1262	1006	1215
HC660_RS02445	3	2	10	3	2	2	26	1	0	1	10	2
HC660_RS02450	317	284	532	367	374	700	858	764	763	1030	566	577
HC660_RS02455	86	81	81	145	114	91	131	60	119	83	49	75
HC660_RS02460	720	886	480	947	736	817	606	564	944	1017	657	855
HC660_RS02465	886	879	475	779	427	1201	545	1557	1584	1341	721	900
HC660_RS02470	127	90	53	139	66	198	62	269	220	136	75	101
HC660_RS02475	176	73	121	170	186	246	140	150	82	138	129	183
HC660_RS02480	1436	1421	871	2232	1328	4184	849	4646	3570	2746	1326	2309
HC660_RS02485	7	5	6	14	11	2	13	2	2	4	6	9
HC660_RS02490	1	2	8	4	1	7	11	5	2	5	6	13
HC660_RS02495	22	12	20	15	5	22	31	6	9	5	6	15
HC660_RS02500	238	285	213	448	205	316	274	523	572	551	303	410
HC660_RS02505	344	385	298	430	306	236	328	321	349	390	274	315
HC660_RS02510	89	82	133	104	110	100	194	61	81	105	88	100
HC660_RS02515	17	24	41	20	39	22	42	24	33	30	31	36
HC660_RS02520	295	263	527	820	114	85	1429	1184	244	426	298	314
HC660_RS02525	687	679	637	1021	854	923	729	575	682	770	641	1054
HC660_RS02530	936	1149	681	1254	1016	873	742	924	817	946	520	878
HC660_RS02535	496	337	296	484	408	577	417	453	377	436	369	729
HC660_RS02540	716	525	424	529	467	659	569	593	522	619	526	938
HC660_RS02545	517	416	362	427	552	728	371	406	708	643	419	576
HC660_RS02550	275	228	207	172	374	316	265	219	334	288	200	316
HC660_RS02555	12	22	18	6	29	12	11	3	22	24	19	17
HC660_RS02560	253	339	222	106	266	144	170	384	783	447	164	534
HC660_RS02565	237	218	359	325	424	311	478	188	245	190	328	328
HC660_RS02570	1539	1292	915	1560	982	924	926	1350	1941	1467	842	1549
HC660_RS02575	2275	1607	1424	2256	2134	2455	2105	2228	1974	2469	1749	3071
HC660_RS02580	1687	1302	1118	1742	1255	1406	1271	1570	1212	1772	1749	2184
HC660_RS02585	15351	9241	9902	14069	9018	11969	11131	13039	7645	11908	11460	19443
HC660_RS02590	567	713	767	765	1521	863	907	271	730	440	462	682
HC660_RS02595	1508	1664	1452	1881	2970	2214	1995	870	1477	1202	1287	1573
HC660_RS02600	219	209	214	287	292	262	312	190	204	179	129	232
HC660_RS02605	88	70	81	69	84	68	68	70	76	61	89	105
HC660_RS02610	332	302	239	262	356	292	335	249	269	281	297	418
HC660_RS02615	176	153	399	233	248	248	482	275	268	242	351	309
HC660_RS02620	2446	2026	2615	2915	3167	4040	2466	2619	2698	2349	1744	3469
HC660_RS02625	2530	1954	2176	2840	2954	3800	2952	1827	2445	2268	1627	3168
HC660_RS02630	361	380	689	658	661	680	1094	388	586	498	527	515
HC660_RS02635	192	146	396	244	282	342	478	230	208	275	253	363
HC660_RS02640	327	292	682	476	586	645	449	413	412	578	498	626
HC660_RS02645	1129	926	1488	1194	1272	1282	1771	769	1008	1142	1208	1459
HC660_RS02650	1397	2022	2127	2104	2675	2332	2289	1873	3094	1798	1557	2147
HC660_RS02655	3053	3930	3625	3969	5260	6702	2878	4662	6353	6564	3729	4747
HC660_RS02660	6149	7710	6430	7082	10120	12173	5695	6794	14446	15257	7731	9449
HC660_RS02665	3365	4135	3351	4034	5544	6761	3443	4155	9145	9501	4562	5525
HC660_RS02670	1478	1369	1279	2289	1984	2141	1775	1445	1816	2321	1832	2688
HC660_RS02675	6	26	12	5	8	11	29	9	12	5	9	8
HC660_RS02680	75	108	60	126	54	48	125	41	71	35	76	57
HC660_RS02685	3	7	7	7	3	5	4	2	6	1	6	5
HC660_RS02690	22	54	61	60	88	64	130	20	90	32	52	26
HC660_RS02695	318	432	379	232	178	242	336	218	244	326	234	280
HC660_RS02700	54	108	70	63	48	50	107	25	54	53	55	51
HC660_RS02705	5	28	40	18	27	22	72	3	33	15	23	13
HC660_RS02710	16	33	54	33	43	43	127	5	42	24	25	25
HC660_RS02715	2	5	13	2	5	4	11	3	6	4	2	5
HC660_RS02720	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS02725	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS02730	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS02735	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS02740	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS02745	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS02750	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS02755	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS02760	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS02765	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS02770	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS02775	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS02780	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS02785	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS02790	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS02795	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS02800	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS02805	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS02810	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS02815	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS02820	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS02825	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS02830	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS02835	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS02840	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS02845	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS02850	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS02855	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS02860	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS02865	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS02870	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS02875	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS02880	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS02885	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS02890	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS02895	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS02900	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS02905	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS02915	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS02920	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS02925	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS02930	4	5	5	3	2	0	8	6	3	1	5	2
HC660_RS21315	2	1	0	2	0	0	4	3	0	0	0	1
HC660_RS02935	151	137	112	193	110	118	169	107	132	117	83	100
HC660_RS02940	59	56	43	69	53	78	84	49	33	34	31	60
HC660_RS02945	30	40	14	33	29	33	146	26	29	17	16	60
HC660_RS02950	26	40	25	38	31	26	50	45	23	35	29	41
HC660_RS02955	59	41	43	32	64	80	52	34	32	54	33	64
HC660_RS21320	0	0	0	1	4	1	4	2	0	0	0	2
HC660_RS02960	77	200	82	89	109	73	337	69	110	55	43	112
HC660_RS02965	1257	1664	1194	1818	1721	2030	1979	1653	2336	1822	1184	2205
HC660_RS21325	163	216	127	113	102	120	262	198	229	179	93	227
HC660_RS02975	2116	1736	2390	3576	3078	3964	2864	890	1841	1604	1252	1964
HC660_RS02980	165	159	230	417	434	451	425	63	201	209	155	229
HC660_RS02985	2213	2775	1307	1072	3617	3123	2354	2253	3157	2409	863	3107
HC660_RS02990	34	10	15	12	36	39	30	16	27	29	13	38
HC660_RS02995	0	3	0	1	0	2	1	0	0	1	0	0
HC660_RS03000	26	46	27	19	18	13	100	33	12	15	15	46
HC660_RS21330	7	10	13	14	9	13	24	21	11	13	4	16
HC660_RS03005	123	82	43	45	82	78	47	142	89	75	37	89
HC660_RS03010	171	101	106	160	134	149	100	132	153	159	77	122
HC660_RS03015	5	7	14	10	3	11	64	3	5	15	5	12
HC660_RS03020	49	68	31	61	48	30	121	56	54	29	31	103
HC660_RS03025	98	110	66	79	88	89	190	89	69	67	62	115
HC660_RS03030	173	163	130	156	150	221	147	136	160	197	106	142
HC660_RS03035	3358	3151	1055	2345	2099	1810	2417	2262	1902	1701	834	1765
HC660_RS03040	127	119	76	125	118	129	259	101	118	86	55	132
HC660_RS03045	32	27	42	26	74	64	73	33	37	40	52	47
HC660_RS03050	115	93	73	92	86	69	125	50	96	91	64	76
HC660_RS03055	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS03060	16	17	20	17	3	18	24	7	17	16	35	24
HC660_RS03065	525	380	270	505	531	990	686	531	342	471	337	589
HC660_RS03070	32	12	27	38	41	38	41	7	21	26	24	48
HC660_RS03075	31	32	66	40	30	45	55	24	19	30	27	48
HC660_RS03080	2667	2074	2011	2963	1878	2545	2636	1994	2361	3010	2351	2924
HC660_RS03085	1765	949	2227	1390	1818	2691	2566	1114	1765	3033	3309	1922
HC660_RS03090	1387	686	1971	1020	1758	2978	1374	966	1830	2840	2500	1520
HC660_RS03095	368	318	333	434	336	470	476	332	310	423	411	432
HC660_RS03100	7	2	10	6	4	4	16	0	2	5	17	3
HC660_RS03105	43	59	76	87	65	93	129	61	70	65	54	93
HC660_RS03110	51	50	45	61	31	45	91	36	28	32	31	64
HC660_RS03115	0	0	0	1	1	5	2	0	8	0	3	5
HC660_RS03120	11	5	8	4	2	4	9	2	4	11	6	12
HC660_RS03125	4	5	16	4	5	4	27	2	2	3	6	0
HC660_RS03130	14	1	24	6	6	3	28	5	10	8	8	24
HC660_RS03135	3	3	14	6	5	6	13	4	1	6	9	8
HC660_RS03140	10	26	21	30	45	23	44	11	21	11	15	32
HC660_RS03145	23	12	25	32	18	21	29	16	15	11	18	25
HC660_RS03150	722	463	179	279	174	148	400	303	310	287	175	169
HC660_RS03155	1745	1425	704	1407	825	972	1106	752	835	1022	708	1183
HC660_RS03160	139	147	131	195	138	104	171	170	95	99	106	107
HC660_RS03165	12	9	9	9	13	21	25	10	12	7	11	19
HC660_RS03170	196	158	174	243	170	179	273	306	211	209	220	375
HC660_RS03175	0	0	1	1	1	0	1	0	0	0	0	0
HC660_RS03180	453	323	223	308	318	253	266	390	407	364	243	479
HC660_RS03185	238	189	180	202	175	200	145	218	223	202	121	276
HC660_RS03190	150	206	133	171	208	220	223	178	218	152	60	194
HC660_RS03195	137	101	177	133	139	205	210	117	100	113	92	117
HC660_RS03200	47	28	55	42	45	51	81	45	46	56	30	59
HC660_RS03205	155	169	164	221	196	283	254	156	194	263	195	303
HC660_RS03210	260	311	168	208	467	456	386	203	386	230	217	248
HC660_RS03215	296	259	228	454	280	286	265	165	238	226	159	283
HC660_RS03220	19	14	43	16	24	24	49	14	22	16	17	30
HC660_RS03225	170	84	123	146	141	152	169	178	144	166	86	193
HC660_RS03230	0	7	20	2	2	2	66	3	7	7	3	14
HC660_RS03235	15	14	19	23	10	5	15	9	10	15	16	10
HC660_RS03240	23	30	43	31	16	17	58	18	24	14	27	31
HC660_RS03245	71	64	87	61	90	127	119	73	87	89	42	110
HC660_RS03250	131	149	108	149	181	220	222	203	315	137	133	216
HC660_RS03255	303	268	346	498	453	628	754	379	410	373	402	682
HC660_RS03260	25	43	58	66	48	24	49	28	102	42	70	35
HC660_RS03265	21	22	41	56	20	7	68	17	49	11	32	16
HC660_RS03270	76	83	146	153	88	40	186	53	162	74	136	70
HC660_RS03275	72	66	179	159	61	30	193	29	69	39	87	62
HC660_RS03280	97	91	98	186	53	44	166	101	92	104	111	89
HC660_RS03285	27	44	70	77	50	25	122	21	26	36	71	44
HC660_RS03290	39	31	59	38	31	9	70	14	30	28	40	33
HC660_RS03295	60	80	79	95	40	49	91	70	56	41	51	70
HC660_RS03300	14	11	33	12	9	10	45	19	18	19	19	16
HC660_RS03305	14	20	37	25	33	27	84	10	28	20	30	23
HC660_RS03310	1	3	1	4	5	3	8	0	0	0	4	2
HC660_RS03315	0	0	2	3	2	2	3	3	2	0	0	0
HC660_RS03320	0	2	8	2	0	2	56	7	1	10	5	0
HC660_RS03325	0	0	0	0	0	0	4	1	0	0	0	0
HC660_RS03330	1	0	4	1	0	3	2	0	2	3	2	4
HC660_RS03335	3	1	7	3	0	4	6	2	1	3	2	3
HC660_RS03340	96	90	114	161	104	126	319	106	94	72	77	67
HC660_RS03345	37	16	38	23	32	42	47	17	21	28	33	19
HC660_RS03350	36	18	35	22	13	50	67	24	13	32	32	25
HC660_RS03355	55	46	129	89	54	70	114	64	60	71	98	79
HC660_RS03360	365	347	448	453	354	396	617	279	312	389	480	486
HC660_RS03365	1304	1092	676	1398	711	850	1096	1460	891	1075	628	1089
HC660_RS03370	613	706	565	1074	571	553	810	578	571	446	345	452
HC660_RS03375	1013	1032	734	1191	732	727	1121	794	731	786	560	722
HC660_RS03380	745	800	502	671	707	756	578	963	728	566	398	529
HC660_RS03385	3762	3510	2182	3336	3578	4034	3312	3903	3217	3122	1639	2757
HC660_RS03390	112	94	56	124	90	120	103	98	104	117	57	105
HC660_RS03395	444	443	296	708	390	431	496	297	398	466	266	311
HC660_RS03400	2627	2120	988	2437	1831	1833	1544	2389	2717	1742	1378	1680
HC660_RS03405	20170	15871	8184	20248	11851	11430	12660	15143	19569	16082	12560	14803
HC660_RS20975	3	10	8	2	14	4	48	2	3	8	0	10
HC660_RS20980	72	59	61	66	54	43	85	50	48	42	40	78
HC660_RS03415	705	728	558	740	620	594	768	829	553	675	460	539
HC660_RS03420	51	21	67	25	52	71	80	54	44	85	49	63
HC660_RS03425	44	22	72	47	27	46	138	81	30	67	28	26
HC660_RS03430	137	90	204	141	208	217	241	384	176	270	115	197
HC660_RS03435	29	15	33	22	60	63	54	41	62	52	26	25
HC660_RS03440	103	140	90	143	79	76	156	83	71	85	84	70
HC660_RS03445	3595	3069	2079	2354	3565	3471	1910	3620	3419	3613	1342	1706
HC660_RS03450	12	10	15	70	18	28	63	18	18	25	15	26
HC660_RS03455	111	81	128	389	73	182	140	158	113	182	157	274
HC660_RS03460	26	25	13	9	24	22	10	8	32	20	28	21
HC660_RS03465	5101	5500	2760	2815	5702	4459	2700	5009	5774	4766	2099	4277
HC660_RS03470	4865	6040	2167	3061	6524	2794	2154	3356	4207	3482	1549	2752
HC660_RS03475	2978	3938	1430	1965	4010	1718	1730	1679	2686	2012	1134	1461
HC660_RS03480	29	18	52	41	33	21	82	39	31	29	39	50
HC660_RS03485	318	317	202	292	382	257	312	238	257	268	185	289
HC660_RS03490	79	50	69	85	90	235	168	71	122	172	78	175
HC660_RS03495	158	158	218	252	169	185	408	127	112	145	144	150
HC660_RS03500	242	185	440	288	276	305	499	218	200	294	352	323
HC660_RS03505	374	256	686	392	501	479	692	341	400	499	777	647
HC660_RS03510	4207	2051	2385	2685	2250	2633	3391	2439	2131	2834	3899	4816
HC660_RS03515	752	441	630	847	1028	1572	890	674	714	1016	936	1797
HC660_RS03520	989	946	857	1091	1101	1014	1030	468	578	549	423	793
HC660_RS03525	10	1	12	4	4	10	2	3	0	6	7	12
HC660_RS03530	96	106	84	94	123	120	113	214	164	129	81	131
HC660_RS03535	75	74	68	89	111	89	61	199	111	81	95	82
HC660_RS03540	97	81	113	132	143	193	192	86	103	154	157	181
HC660_RS03545	186	141	218	257	335	391	399	185	191	280	306	326
HC660_RS03550	643	429	470	656	645	803	901	532	647	933	715	982
HC660_RS03555	153	87	145	136	166	200	223	160	198	261	218	199
HC660_RS03560	24	20	34	49	37	45	70	38	30	43	49	44
HC660_RS03565	86	37	98	88	119	128	174	113	143	109	145	111
HC660_RS03570	160	81	263	197	269	262	462	162	240	288	335	281
HC660_RS03575	190	169	274	204	350	256	522	224	338	343	338	306
HC660_RS03580	88	70	157	91	136	94	331	53	102	155	202	124
HC660_RS03585	33	37	72	35	79	54	177	20	36	77	123	78
HC660_RS03590	164	114	243	173	258	197	476	171	249	358	356	271
HC660_RS03595	404	305	439	410	462	345	735	322	424	500	536	563
HC660_RS03600	105	108	72	131	104	73	122	99	119	78	35	53
HC660_RS03605	6	15	30	17	11	26	46	11	19	7	28	15
HC660_RS03610	0	0	4	0	1	1	9	2	0	3	0	0
HC660_RS03615	1838	1654	2116	1308	3656	2900	2744	1114	2123	2823	1567	1987
HC660_RS03620	2031	1462	2436	1267	3173	2596	3005	1857	2371	3143	1908	2397
HC660_RS03625	631	504	533	361	750	524	595	453	620	701	476	548
HC660_RS03630	18	11	62	18	34	54	63	42	58	61	48	37
HC660_RS03635	14	8	85	30	46	57	133	40	34	42	65	72
HC660_RS03640	619	520	1087	806	615	645	1311	598	639	793	1143	1002
HC660_RS03645	1352	1252	2076	1821	1299	1192	2165	1412	1699	2113	1831	1957
HC660_RS03650	1823	1548	2359	2109	1486	1476	2040	1998	2041	2613	2127	2432
HC660_RS03655	19	24	39	22	26	7	77	20	23	14	23	13
HC660_RS03660	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS20985	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS03670	135	114	127	168	97	68	148	70	76	86	109	105
HC660_RS03675	59	52	77	126	126	136	117	102	119	110	89	139
HC660_RS03680	132	116	184	467	200	415	294	247	365	389	376	538
HC660_RS03685	241	152	234	342	331	338	418	161	229	237	233	314
HC660_RS03690	1537	917	1271	1409	1276	1141	2913	858	872	1082	2036	1364
HC660_RS03695	1800	1027	1838	1127	1091	1067	4151	1103	777	1221	2157	1270
HC660_RS03700	101	85	71	130	60	79	144	64	61	53	58	100
HC660_RS03705	3868	2626	2549	3418	2407	2843	3131	3234	2961	3815	2855	5570
HC660_RS03710	708	752	840	866	731	910	1024	820	780	953	1073	1159
HC660_RS03715	114	114	200	145	105	111	250	140	145	158	361	276
HC660_RS03720	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS03725	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS03730	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS03735	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS03740	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS03750	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS03755	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS03760	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS03765	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS03770	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS03775	1561	1237	889	906	758	967	454	1406	1677	1816	575	1273
HC660_RS03780	88	64	55	80	75	103	100	55	74	79	92	96
HC660_RS03785	15	19	21	33	15	25	59	24	15	31	18	18
HC660_RS03790	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS03795	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS03800	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS03805	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS03810	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS03815	63	70	104	162	71	90	195	94	78	93	72	108
HC660_RS03820	4	1	11	6	2	3	29	0	5	8	11	9
HC660_RS03825	158	150	132	150	181	169	141	169	222	257	126	203
HC660_RS03830	2	2	10	0	3	5	7	0	1	6	3	1
HC660_RS03835	182	114	187	146	200	416	169	280	213	287	168	284
HC660_RS03840	1	0	8	0	0	2	7	6	0	4	2	0
HC660_RS03845	215	171	212	264	197	198	217	175	218	220	158	261
HC660_RS03850	4	2	17	3	4	7	11	8	1	5	7	10
HC660_RS03855	3	15	28	0	7	18	30	13	5	13	8	8
