Geneid	Ctrl-1	Ctrl-2	Ctrl-3	SMG13-1	SMG13-2	SMG13-3	SMG19_5-1	SMG19_5-2	SMG19_5-3	SMG6_5-1	SMG6_5-2	SMG6_5-3
HC660_RS07500	64	37	103	10	37	29	38	25	55	84	80	81
HC660_RS07505	85	81	139	94	86	159	87	45	104	301	178	164
HC660_RS07510	14	8	20	12	17	26	10	11	17	23	26	16
HC660_RS07515	709	434	437	388	339	449	481	283	317	679	564	694
HC660_RS07520	301	294	299	416	247	281	270	319	322	429	418	444
HC660_RS07525	495	1396	842	1097	630	652	1188	156	658	1539	1074	1028
HC660_RS07530	439	552	565	594	402	402	845	110	465	1220	695	748
HC660_RS07535	744	1454	1248	865	563	758	955	1435	560	1022	647	1156
HC660_RS07540	76	17	10	38	26	29	16	15	22	9	37	24
HC660_RS07545	95	47	70	111	93	69	71	57	83	84	175	163
HC660_RS07550	108	84	59	121	85	60	82	43	62	110	140	126
HC660_RS07555	261	261	198	514	281	210	211	171	183	317	368	484
HC660_RS07560	258	346	278	483	275	253	271	145	285	456	498	568
HC660_RS07565	39	7	27	19	16	20	35	26	35	39	50	42
HC660_RS07570	201	96	97	44	49	38	102	148	88	115	173	114
HC660_RS07575	32	31	17	31	27	19	16	23	31	29	31	44
HC660_RS07580	46	24	33	25	26	16	21	30	12	30	38	39
HC660_RS07585	48	13	5	43	45	28	13	20	17	22	19	33
HC660_RS07590	22	15	17	11	13	23	7	12	5	24	6	25
HC660_RS07595	189	145	453	250	224	266	462	73	166	151	152	218
HC660_RS07600	45	29	35	36	50	26	32	21	24	33	26	44
HC660_RS07605	1579	1719	1440	1431	1059	995	969	1599	1097	1780	1388	1600
HC660_RS21225	52	28	5	17	27	21	11	17	9	10	6	20
HC660_RS07610	174	69	80	138	143	122	94	127	96	96	101	171
HC660_RS07615	1221	468	475	638	479	372	336	1814	535	600	584	702
HC660_RS07620	11754	3111	2808	3544	4433	3384	1066	23548	4543	3431	1443	2322
HC660_RS07625	3693	3229	2987	3295	2019	2084	1851	4624	3458	4424	2777	3873
HC660_RS07630	25717	17190	17810	21834	14793	13179	9099	29521	20886	24304	16455	22123
HC660_RS07635	35	39	34	38	26	30	39	30	29	39	54	14
HC660_RS07640	213	188	215	195	150	158	162	175	154	222	248	181
HC660_RS07645	245	260	400	197	130	257	229	106	225	374	321	223
HC660_RS07650	1231	3118	2440	1572	1048	1342	1841	254	1054	3498	1572	1746
HC660_RS07655	264	490	447	280	152	194	224	329	322	560	394	346
HC660_RS07660	169	195	150	154	74	51	114	57	171	131	114	131
HC660_RS07665	1365	629	833	890	943	1206	779	696	752	1114	1168	1340
HC660_RS07670	322	175	274	236	214	238	257	153	231	324	227	304
HC660_RS07675	1070	912	686	707	487	541	813	751	777	1493	1118	1213
HC660_RS07680	74	28	23	59	30	15	26	41	38	28	66	63
HC660_RS07685	585	907	567	651	502	448	921	202	552	1566	1030	1071
HC660_RS07690	189	94	165	51	73	63	162	84	130	112	211	134
HC660_RS07695	869	575	690	678	524	627	660	608	595	727	833	883
HC660_RS07700	67	16	36	17	47	55	19	17	15	36	31	55
HC660_RS07705	138	21	62	23	68	89	72	23	47	67	73	75
HC660_RS07710	52	31	64	41	47	55	28	11	11	16	25	47
HC660_RS07715	1239	1074	1161	610	677	769	1265	1037	1316	1995	1164	1275
HC660_RS07720	14	8	24	14	11	6	0	16	4	4	16	9
HC660_RS07725	911	671	580	742	512	554	929	1401	1067	1304	1130	1224
HC660_RS07730	2201	1284	1245	1660	1224	1251	1674	2671	1908	2157	2225	2442
HC660_RS07735	480	361	200	447	268	264	327	548	390	381	598	512
HC660_RS07740	132	45	72	29	54	56	61	96	116	115	101	128
HC660_RS07745	275	38	52	19	65	43	50	56	45	50	36	71
HC660_RS07750	322	261	491	143	144	102	29	543	106	515	271	227
HC660_RS07755	918	1340	1410	1015	615	453	74	2095	349	1614	998	587
HC660_RS07760	371	529	614	470	318	251	30	1226	183	746	476	316
HC660_RS07765	1365	1726	1731	1514	1078	793	522	3385	1531	2540	1856	1835
HC660_RS07770	697	494	584	610	512	485	173	600	271	524	467	604
HC660_RS07775	147	108	122	142	96	78	43	106	63	110	95	95
HC660_RS07780	429	262	277	311	228	227	215	288	269	475	330	314
HC660_RS07785	1223	1278	1690	1110	704	704	1073	629	1570	1960	1555	1637
HC660_RS07790	273	274	211	264	152	159	132	69	286	245	248	450
HC660_RS07795	2033	2170	1507	1076	876	900	1084	1671	1014	2658	1635	2291
HC660_RS07800	59	18	24	28	36	34	24	19	29	32	22	46
HC660_RS07805	86	30	32	43	43	51	31	37	57	47	46	51
HC660_RS07810	207	104	87	80	113	130	72	115	121	101	99	114
HC660_RS07815	652	316	258	272	340	407	183	273	243	406	267	293
HC660_RS07820	259	185	205	236	162	225	93	180	135	237	196	184
HC660_RS07825	356	429	314	342	264	377	211	284	281	405	293	317
HC660_RS07830	73	105	85	84	74	70	52	74	66	111	93	85
HC660_RS07835	60	26	23	16	44	35	28	23	22	14	26	27
HC660_RS07840	72	31	20	18	60	21	26	24	23	50	31	35
HC660_RS07845	1952	1156	1955	587	861	1483	640	1098	1408	3206	415	1329
HC660_RS07850	3101	1678	1749	883	1492	2099	906	1798	1609	3165	588	1892
HC660_RS07855	1561	363	583	268	531	727	280	454	466	937	204	780
HC660_RS07860	1770	548	671	431	778	1169	343	513	560	1061	272	1361
HC660_RS07865	96	61	93	47	57	54	12	34	31	66	44	21
HC660_RS07870	122	99	193	92	120	114	60	50	62	130	67	88
HC660_RS07875	286	265	454	366	358	412	143	180	166	359	240	288
HC660_RS07880	631	481	654	713	563	840	749	485	1103	858	910	1124
HC660_RS07885	191	119	114	73	61	80	209	66	129	171	164	152
HC660_RS07890	5147	6264	4507	9088	4962	4841	6416	5754	6041	6508	6316	7573
HC660_RS07895	282	207	210	307	223	203	192	354	375	257	338	546
HC660_RS07900	831	1404	660	650	448	343	524	932	705	1012	1034	914
HC660_RS07905	59	37	21	71	56	34	57	9	45	19	25	60
HC660_RS07910	366	284	233	707	395	274	525	143	494	272	412	736
HC660_RS07915	905	1409	1349	1190	786	956	1001	856	1210	3106	1400	1967
HC660_RS07920	192	191	220	132	165	147	219	179	198	221	260	259
HC660_RS07925	166	229	159	201	173	154	188	182	248	250	278	265
HC660_RS07930	330	446	355	399	285	257	382	309	371	571	561	593
HC660_RS07935	730	615	690	811	548	555	677	688	510	1000	1330	1379
HC660_RS07940	7728	5654	4951	9905	6442	6758	7160	5749	7302	9748	8000	10830
HC660_RS07945	592	317	312	674	299	488	536	376	497	653	552	644
HC660_RS07950	283	208	162	174	146	170	167	256	173	223	299	234
HC660_RS07955	213	98	114	91	116	194	244	130	213	217	186	247
HC660_RS07960	11	2	4	6	7	7	9	4	1	7	7	10
HC660_RS07965	151	124	88	287	136	110	131	102	178	163	195	215
HC660_RS07970	10166	5521	6015	11169	8232	8263	5530	10249	6761	10529	10929	12079
HC660_RS07975	11006	8845	8386	13350	8611	7802	4548	10456	6362	12235	9446	11139
HC660_RS07980	16684	18552	22074	26583	15070	14645	9063	20598	14415	24847	20357	21491
HC660_RS07985	20654	22857	28756	31649	17462	21805	13729	27150	20003	31839	24303	25151
HC660_RS07990	29	22	14	5	13	11	22	18	6	5	7	10
HC660_RS07995	17	46	12	15	5	11	10	2	2	12	4	19
HC660_RS08000	312	239	130	455	286	137	260	244	146	177	575	670
HC660_RS08005	64	64	27	26	34	36	86	59	81	74	108	133
HC660_RS08010	549	723	455	472	339	547	472	363	640	784	562	716
HC660_RS08015	82	229	152	19	42	26	43	20	86	200	48	45
HC660_RS08020	435	307	374	134	214	209	198	267	259	442	437	376
HC660_RS08025	220	192	263	133	106	114	103	214	165	236	245	240
HC660_RS08030	89	56	80	98	102	69	80	55	52	62	127	120
HC660_RS21365	7	12	11	2	11	6	5	6	3	3	12	10
HC660_RS08040	120	79	68	37	72	68	48	24	37	99	110	107
HC660_RS08045	4	1	0	2	1	0	0	1	1	2	1	7
HC660_RS08050	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS08055	2	1	0	0	1	0	0	3	2	8	1	1
HC660_RS08060	11	1	3	6	12	2	5	1	6	10	6	4
HC660_RS08065	14	32	14	33	16	16	17	25	15	15	39	28
HC660_RS08070	26	17	13	14	22	17	13	19	27	35	40	30
HC660_RS08075	7185	6706	5189	17899	10037	6735	9603	8888	7193	9452	11079	15590
HC660_RS08080	793	741	535	1518	928	604	791	714	619	976	751	1237
HC660_RS08085	45	33	46	17	22	12	25	25	38	26	29	38
HC660_RS08090	13	7	6	7	19	10	6	3	4	5	3	11
HC660_RS08095	89	54	66	60	57	65	36	44	43	40	42	37
HC660_RS08100	536	902	680	447	333	346	290	507	595	1021	592	662
HC660_RS08105	38	6	33	28	27	38	40	12	14	20	32	29
HC660_RS08110	871	511	919	369	462	552	899	494	951	1302	1152	1250
HC660_RS08115	776	395	441	436	452	558	354	330	502	677	608	752
HC660_RS08120	9651	10844	7926	9920	7299	6838	5922	4706	6229	11234	8632	11385
HC660_RS08125	1371	881	1780	1315	803	723	1746	2758	2268	1994	2587	1111
HC660_RS08130	3971	3658	4020	4509	2686	2736	4422	3798	4946	6025	5187	4047
HC660_RS08135	259	100	133	89	126	251	97	130	186	154	157	86
HC660_RS08140	610	146	273	136	329	433	98	143	175	218	100	152
HC660_RS08145	206	63	105	51	109	165	68	35	64	108	54	60
HC660_RS08150	103	47	83	51	59	103	32	45	40	87	45	31
HC660_RS08155	245	128	215	123	118	144	68	116	109	190	83	119
HC660_RS08160	201	322	280	189	157	219	153	133	176	331	260	248
HC660_RS08165	53	19	26	24	29	40	37	24	33	33	41	34
HC660_RS08170	289	219	279	264	200	160	254	134	217	299	482	481
HC660_RS08175	33	4	6	22	24	20	4	2	13	11	10	25
HC660_RS08180	2	2	3	6	6	11	1	0	1	9	3	4
HC660_RS08185	320	325	229	322	264	233	196	192	376	326	374	466
HC660_RS08190	245	81	74	102	99	88	127	103	141	116	148	153
HC660_RS08195	317	75	94	160	206	152	124	194	155	146	207	223
HC660_RS08200	201	132	159	255	198	239	95	202	218	257	267	333
HC660_RS08205	128	31	33	65	100	74	45	45	45	54	54	66
HC660_RS08210	198	48	52	37	103	100	42	88	41	67	74	74
HC660_RS08215	270	270	269	306	213	191	208	341	241	376	306	391
HC660_RS08220	156	116	87	72	67	47	97	68	74	126	139	148
HC660_RS20925	6	0	6	5	2	0	0	7	3	2	3	4
HC660_RS08225	14142	10702	10829	18562	10345	9657	10650	15903	13034	18810	15878	18249
HC660_RS08230	1982	3817	3086	5913	2917	2404	2559	3967	3566	5540	5174	6120
HC660_RS08235	180	338	182	369	198	230	127	242	202	296	259	325
HC660_RS08240	333	577	353	185	129	273	223	142	299	550	169	300
HC660_RS08245	122	32	64	54	56	57	60	54	55	77	77	101
HC660_RS08250	698	600	665	588	416	268	429	1044	404	667	900	861
HC660_RS08255	2340	987	1302	1087	1343	1757	995	499	1804	1721	1568	2450
HC660_RS08260	4546	2211	2004	2287	2312	2208	2427	1510	2352	2524	2538	3138
HC660_RS08265	1464	1156	1053	1163	957	859	1116	722	1164	1665	1171	1383
HC660_RS08270	2055	1438	1587	2707	2097	1705	1650	982	1860	2206	2284	3291
HC660_RS08275	99	42	28	64	94	85	47	41	39	59	44	62
HC660_RS08280	923	594	488	1387	840	566	933	884	710	826	1366	1529
HC660_RS08285	1013	681	533	1636	1142	627	857	714	606	827	1016	1341
HC660_RS08290	1614	1499	1317	3423	2093	1220	1587	1203	1321	1742	2079	2588
HC660_RS08295	396	141	248	507	380	294	274	320	205	232	381	418
HC660_RS08300	556	465	384	798	666	717	355	314	445	651	588	744
HC660_RS08305	1191	1457	1179	1921	1367	1515	1003	879	1049	1810	1289	1864
HC660_RS08310	932	792	595	879	614	732	626	374	511	830	652	878
HC660_RS08315	685	704	485	678	585	606	599	357	535	863	774	919
HC660_RS08320	609	550	390	573	542	512	705	389	485	732	580	869
HC660_RS08325	285	85	70	134	116	125	210	150	137	187	179	221
HC660_RS08330	2474	1156	1144	704	992	773	1489	1211	1163	1743	1344	2095
HC660_RS08335	2590	2676	2036	3340	2164	1937	1938	1629	2359	2585	2419	3919
HC660_RS08340	144	32	20	18	91	52	27	13	15	7	28	19
HC660_RS08345	32	0	1	2	12	11	1	7	8	6	2	7
HC660_RS08350	29	2	7	13	16	4	6	4	4	2	3	4
HC660_RS08355	35	4	7	8	14	14	6	7	7	9	5	9
HC660_RS08360	128	137	44	82	52	98	66	52	78	118	133	152
HC660_RS08365	61	10	4	13	31	29	3	2	11	3	13	17
HC660_RS08370	11	7	5	11	2	7	0	3	1	7	2	3
HC660_RS08375	1033	458	487	390	453	438	360	347	443	654	559	766
HC660_RS08380	936	490	565	700	553	528	518	386	605	691	737	893
HC660_RS08385	1083	1021	972	1046	676	802	606	590	904	1002	1088	1334
HC660_RS08390	732	690	716	532	464	452	316	317	413	856	689	782
HC660_RS08395	565	259	227	359	297	271	329	412	335	405	524	561
HC660_RS08400	1456	1283	1250	1335	1041	1148	1810	741	1662	1964	1914	1776
HC660_RS08405	2660	1880	1809	3245	2993	2287	983	1842	1360	3035	2344	2895
HC660_RS08410	24	12	19	31	20	15	13	6	8	12	27	13
HC660_RS08415	199	40	37	54	88	78	121	150	78	64	147	132
HC660_RS08420	816	646	543	1294	834	525	727	745	546	564	1237	1303
HC660_RS08425	248	196	146	454	318	170	452	172	260	211	457	580
HC660_RS08430	1820	1200	1086	2876	1739	893	2888	1155	1286	1368	2131	2419
HC660_RS08435	524	269	161	894	768	220	743	230	310	246	353	583
HC660_RS08440	782	289	186	939	942	260	476	209	353	308	411	837
HC660_RS08445	1687	510	351	1299	1380	431	766	362	454	472	460	884
HC660_RS08450	8824	2427	1873	5318	7490	2816	3004	1535	2062	2495	1996	3536
HC660_RS08455	2432	565	467	1029	2144	805	673	325	564	604	459	971
HC660_RS08460	3375	743	657	1281	2478	1128	815	424	868	715	644	1597
HC660_RS08465	2822	698	577	1076	1835	907	662	288	770	780	566	1631
HC660_RS08470	2329	921	865	1185	1696	812	693	377	1048	1196	697	1706
HC660_RS08475	1540	258	221	178	354	394	368	46	339	612	400	711
HC660_RS08480	902	162	83	86	265	256	58	8	170	174	97	389
HC660_RS08485	2093	879	333	252	413	472	172	47	317	849	401	665
HC660_RS08490	1106	698	356	252	280	377	109	30	240	756	396	490
HC660_RS08495	950	892	390	293	270	447	107	42	337	999	501	657
HC660_RS08500	1035	797	512	353	262	434	146	88	295	878	561	569
HC660_RS08505	349	300	230	161	154	193	71	55	131	471	230	256
HC660_RS08510	552	492	482	732	604	452	436	498	422	474	611	750
HC660_RS08515	50	13	7	18	58	19	6	8	10	19	20	22
HC660_RS08520	1513	541	854	903	875	967	1005	1066	1098	1037	1187	1281
HC660_RS08525	783	281	441	494	354	465	492	513	530	564	750	841
HC660_RS08530	1401	704	740	1033	829	921	1061	1076	1163	1148	1411	1420
HC660_RS08535	236	188	220	341	236	204	283	296	329	350	435	483
HC660_RS08540	284	87	109	208	244	215	75	101	121	143	201	260
HC660_RS08545	575	282	241	564	570	393	233	243	260	280	264	561
HC660_RS08550	175	23	41	67	103	67	38	30	50	50	48	65
HC660_RS08555	559	204	183	345	574	366	149	190	221	267	253	347
HC660_RS08560	1365	562	525	968	1417	1010	329	471	427	727	558	758
HC660_RS08565	1898	1312	1112	1914	1790	1449	886	1025	1057	1633	1146	1472
HC660_RS08570	900	381	452	690	789	615	325	561	361	596	529	725
HC660_RS08575	2363	1116	1302	1835	2190	1869	1003	1689	1035	1716	1564	1947
HC660_RS08580	1469	944	1082	1474	1264	1047	741	924	735	1239	1116	1261
HC660_RS08585	860	821	833	1034	825	765	527	696	607	1077	731	919
HC660_RS08590	291	188	224	420	304	262	184	238	188	299	226	342
HC660_RS08595	14	8	4	6	14	13	10	14	4	5	10	9
HC660_RS08600	2776	4656	4749	6509	3973	3377	3290	5787	5468	6847	5794	6680
HC660_RS08605	618	351	212	182	250	306	228	381	275	315	350	412
HC660_RS08610	3385	3292	2138	3086	2319	2194	1782	2329	2044	2783	2594	3322
HC660_RS08615	341	157	131	156	237	207	153	146	109	136	96	163
HC660_RS08620	991	491	344	343	683	505	232	273	267	340	261	343
HC660_RS08625	1088	494	408	434	820	703	303	308	262	315	360	468
HC660_RS08630	722	277	249	573	554	438	963	356	698	428	889	805
HC660_RS08635	992	454	350	1143	812	628	1145	672	1005	861	1636	1489
HC660_RS08640	1086	789	479	1895	1448	909	1449	1074	1182	1065	1722	1912
HC660_RS08645	2319	2113	1257	4196	2939	1754	3034	1672	2603	2294	2902	3666
HC660_RS08650	1978	4639	3172	4281	3267	2591	2630	4712	4511	4520	4029	4682
HC660_RS08655	1948	1713	1377	2939	1846	1273	1929	1330	1689	1718	2021	2577
HC660_RS08660	1783	804	664	1293	1421	620	1076	921	687	1107	859	1365
HC660_RS08665	1141	1328	1158	1861	1355	865	1012	1262	1067	1462	1162	1469
HC660_RS08670	260	330	317	331	229	207	281	95	104	406	237	350
HC660_RS08675	1951	1322	1366	2478	2406	2364	1961	1064	1401	1893	1840	2386
HC660_RS08680	8568	4809	5134	9227	8041	8025	5578	3765	4760	6754	6603	8826
HC660_RS08685	7040	7117	7244	10698	6543	7203	6830	8071	9600	12141	8701	11429
HC660_RS08690	2698	3801	3233	5483	3052	3268	2609	2882	3455	4935	3746	5127
HC660_RS08695	400	278	337	490	403	394	269	487	393	611	558	581
HC660_RS08700	768	803	651	1316	1023	1326	710	1047	900	1215	1145	1389
HC660_RS08705	1421	1166	998	1831	1323	1630	957	1259	1167	1651	1414	1702
HC660_RS08710	39797	53506	58899	63639	37174	33714	32270	59277	49073	74623	51477	58717
HC660_RS08715	465	332	331	512	394	528	279	253	481	528	550	799
HC660_RS08720	196	95	131	188	210	205	157	55	89	200	112	165
HC660_RS08725	463	171	160	389	379	328	217	160	134	322	292	374
HC660_RS08730	33	4	7	15	14	11	10	7	10	6	15	17
HC660_RS08735	5690	3139	1996	1774	2399	2828	766	543	1827	2810	1347	3301
HC660_RS08740	7530	5354	3675	3219	3189	3707	1289	995	2453	4262	2205	3777
HC660_RS08745	206	62	71	117	146	161	63	44	60	85	106	113
HC660_RS08750	2550	2232	2050	3116	2339	1882	2280	1950	2080	3066	3535	3961
HC660_RS08755	802	739	527	1354	890	549	435	508	406	777	785	1038
HC660_RS08760	3325	2516	1695	4029	2490	2148	1932	1550	1602	2495	2254	2660
HC660_RS08765	1209	1071	661	1518	1068	951	712	917	532	971	1037	1243
HC660_RS08770	3840	4728	3719	6248	4172	3610	2399	3356	2930	5066	4822	5244
HC660_RS08775	2957	4923	3727	5219	3467	2966	2514	2452	2861	4406	3790	4387
HC660_RS08780	800	141	354	225	179	214	559	157	274	439	433	491
HC660_RS08785	381	186	280	282	243	269	382	173	359	566	534	684
HC660_RS08790	235	84	120	205	122	149	169	82	178	341	283	359
HC660_RS08795	1703	927	1227	1788	1403	1614	1445	941	1425	2509	2398	2740
HC660_RS08800	1651	1066	1183	2156	1606	1470	1443	741	1119	2362	1848	2542
HC660_RS08805	1327	1097	1218	1952	1455	1371	1074	634	909	2185	1336	2076
HC660_RS08810	2646	1500	1863	3185	2480	2309	1824	1122	1592	3191	2038	3231
HC660_RS08815	734	521	578	1252	648	642	544	284	449	947	681	900
HC660_RS08820	796	643	800	1135	950	783	606	310	520	1213	874	1157
HC660_RS08825	2917	1657	2029	3373	2647	2264	2178	1388	1470	3258	2208	3160
HC660_RS08830	635	430	534	893	615	597	515	351	442	977	607	689
HC660_RS08835	1772	1870	1898	2499	1848	1977	1467	884	1334	2696	1657	2093
HC660_RS08840	235	146	220	306	260	209	130	92	137	241	203	298
HC660_RS08845	336	170	196	456	322	267	144	118	128	321	122	249
HC660_RS08850	1769	546	665	1137	1161	1021	747	395	601	1012	595	1218
HC660_RS08855	1249	411	473	777	840	679	400	231	569	734	511	1133
HC660_RS08860	568	323	340	483	414	305	343	163	274	451	288	441
HC660_RS08865	732	542	566	770	704	586	577	317	401	881	538	639
HC660_RS08870	891	443	452	625	694	560	491	305	374	718	448	603
HC660_RS08875	360	156	205	295	274	278	233	115	183	321	179	234
HC660_RS08880	886	409	547	735	799	681	568	338	427	853	421	719
HC660_RS08885	1144	458	603	897	901	734	614	445	519	833	556	909
HC660_RS08890	1611	359	581	949	1276	1127	600	409	483	923	622	1147
HC660_RS08895	1038	223	347	492	987	750	358	276	316	551	373	561
HC660_RS08900	801	141	248	256	717	656	166	118	135	344	209	335
HC660_RS08905	1027	231	371	465	852	803	265	199	235	511	286	393
HC660_RS08910	2662	1703	2465	2900	2686	2569	1143	950	1185	3075	1557	2033
HC660_RS08915	595	604	633	856	802	808	367	255	412	988	526	647
HC660_RS08920	905	770	799	963	855	950	458	313	447	1108	604	739
HC660_RS08925	617	667	771	881	735	824	337	331	389	904	533	700
HC660_RS08930	1398	1330	1536	1923	1459	1603	907	598	849	2018	1186	1368
HC660_RS08935	807	751	977	1101	800	778	500	332	440	1170	758	823
HC660_RS08940	21429	26452	26507	38908	21314	18151	20461	26082	28233	44690	30594	34602
HC660_RS08945	8629	11290	9570	16307	8847	6423	8303	15062	10941	17032	14478	15701
HC660_RS08950	1901	1929	1677	3961	1886	1584	1468	2988	1999	2456	3128	3049
HC660_RS08955	1820	2974	2329	4657	2554	1828	1808	3239	2632	3433	3780	3682
HC660_RS08960	593	357	391	741	530	556	595	635	453	489	919	881
HC660_RS08965	645	224	268	475	396	344	534	613	406	365	604	636
HC660_RS08970	1059	631	737	936	779	757	806	1299	752	1033	1173	1258
HC660_RS08975	2829	1783	1941	2875	2525	2130	2186	2884	1869	2656	2904	3209
HC660_RS08980	3731	3660	3526	6125	4012	3176	3045	4457	3038	5126	4275	5430
HC660_RS08985	3256	2010	2273	3558	3834	2650	1771	2355	1793	3071	2730	3445
HC660_RS08990	1914	598	776	1378	1254	1380	1401	1577	1252	1451	1658	1843
HC660_RS08995	4278	2455	2357	5502	4297	3759	3246	3847	3349	4529	5117	6283
HC660_RS09000	1061	872	746	1790	1202	1149	866	1021	917	1274	1463	1800
HC660_RS09005	1230	846	903	1962	1369	1323	1001	1315	1107	1664	1888	2119
HC660_RS09010	13394	16032	13519	26375	16094	13459	11199	13921	11767	21154	16368	21247
HC660_RS09015	3019	2416	2578	3961	2340	1946	1511	1900	1761	3292	2107	2688
HC660_RS09020	2737	4097	3600	5927	3175	2679	2277	2659	2400	4727	3374	3870
HC660_RS09025	299	306	276	392	240	196	167	679	230	432	455	546
HC660_RS09030	1053	883	731	894	607	471	712	1339	791	1106	1056	1133
HC660_RS09035	15513	28149	32204	37412	17338	17779	17305	21736	24058	39703	28926	32810
HC660_RS09040	11268	11672	9659	23069	13167	10168	11328	13959	10530	16157	16506	20688
HC660_RS09045	464	244	290	605	445	331	311	833	341	555	759	791
HC660_RS09050	898	1635	1011	2068	1170	932	867	1624	956	1632	1553	1933
HC660_RS09055	16	3	4	5	4	3	6	7	6	5	3	5
HC660_RS09060	29	1	2	3	22	7	5	1	1	3	11	8
HC660_RS09065	18	11	0	1	7	16	8	3	8	4	0	3
HC660_RS09070	1953	2363	1920	2285	1457	1310	1729	2202	1965	3329	3073	3122
HC660_RS09075	1693	1864	1528	2737	1734	1495	1079	1846	1331	2060	2277	2413
HC660_RS09080	3239	3557	3122	4307	2360	2042	2068	2958	2637	4130	3326	3510
HC660_RS09085	4170	3939	3183	5805	3464	3022	3733	3996	3233	4889	5233	5769
HC660_RS09090	72	83	58	84	60	48	40	34	34	46	59	86
HC660_RS09095	6	16	10	24	14	9	11	11	9	9	24	13
HC660_RS09100	1092	625	701	994	1007	1004	771	539	717	893	1015	1399
HC660_RS09105	1243	511	728	689	546	700	914	530	797	882	1010	1077
HC660_RS09110	68	13	26	37	43	55	43	27	30	40	51	54
HC660_RS09115	807	618	645	513	514	405	419	939	453	741	669	725
HC660_RS09120	1457	1525	1644	1376	1141	982	934	1606	1072	1787	1180	1469
HC660_RS09125	140	138	141	172	155	106	70	123	102	144	139	165
HC660_RS09130	36	67	41	39	51	28	31	35	32	41	38	41
HC660_RS09135	1029	583	776	519	479	546	979	685	823	1124	1266	1170
HC660_RS09140	1614	1345	1230	1625	1254	1192	2135	1499	2133	2279	2742	2516
HC660_RS09145	300	245	188	300	360	291	223	162	215	264	360	345
HC660_RS09150	1234	892	906	1289	1211	1074	782	635	748	997	1031	1179
HC660_RS09155	4939	6562	4481	6624	4785	4706	4658	4215	4279	6581	5324	5867
HC660_RS09160	153	137	68	142	137	129	95	129	108	126	161	262
HC660_RS09165	21144	11951	11264	11701	10518	12124	8026	4715	9891	15501	11149	20590
HC660_RS09170	1028	538	369	865	842	673	359	367	385	640	542	913
HC660_RS09175	326	443	314	434	373	348	164	188	339	568	291	437
HC660_RS09180	1036	694	266	180	255	345	155	42	102	531	116	754
HC660_RS09185	1083	1537	418	377	429	494	192	167	137	511	135	661
HC660_RS09190	3608	4779	2816	4471	2675	2548	3741	2504	3215	3995	3663	4509
HC660_RS09195	1335	2780	1958	2064	1109	1091	1731	997	1581	2333	1653	2002
HC660_RS09200	13	16	1	6	24	7	13	7	5	3	9	15
HC660_RS09205	842	412	503	876	907	634	555	510	433	583	829	864
HC660_RS09210	1046	818	791	1423	1243	948	696	751	581	1140	1083	1292
HC660_RS09215	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS09220	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS09225	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS09230	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS09235	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS09240	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS09245	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS09250	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS21025	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS09260	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS09265	19	1	0	4	16	3	2	4	3	5	8	5
HC660_RS09270	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS09275	99	56	90	110	124	68	66	88	68	85	97	117
HC660_RS09280	69	30	54	52	28	79	40	47	45	86	84	53
HC660_RS09285	78	44	50	51	42	85	54	65	65	66	48	58
HC660_RS09290	193	645	619	98	110	200	343	95	390	1240	344	309
HC660_RS09295	45	23	15	40	17	41	18	29	18	19	47	28
HC660_RS21030	10	5	0	11	13	6	3	2	2	7	6	9
HC660_RS09305	40	26	35	27	39	41	37	27	33	42	64	84
HC660_RS09310	102	149	158	103	87	59	58	147	123	139	126	148
HC660_RS09315	22	21	21	23	20	15	14	16	6	31	31	47
HC660_RS09320	28	19	23	39	40	24	15	21	11	40	58	56
HC660_RS09325	10	0	2	0	3	3	0	1	1	0	0	1
HC660_RS09330	8	0	0	0	10	2	0	0	3	0	4	2
HC660_RS09335	153	68	65	147	107	60	148	81	122	113	209	258
HC660_RS09340	178	317	159	125	117	80	235	106	289	402	287	318
HC660_RS09345	61	11	6	10	35	10	4	11	13	21	4	9
HC660_RS09350	13	5	0	11	15	9	2	3	8	0	2	10
HC660_RS09355	161	262	269	334	199	260	260	219	188	429	222	309
HC660_RS09360	302	175	195	237	197	178	165	301	129	222	290	330
HC660_RS09365	1929	1643	1213	3361	1925	1119	1155	1897	1134	1850	2217	2780
HC660_RS09370	1233	1674	1219	2931	1643	1019	1030	1483	1155	1956	1783	2058
HC660_RS09375	288	563	378	851	470	292	213	483	393	549	526	633
HC660_RS09380	38	22	13	34	39	30	8	16	8	26	10	25
HC660_RS09385	69	15	29	38	43	36	20	32	23	51	65	32
HC660_RS09390	422	127	135	230	308	246	130	176	144	153	150	281
