Geneid	Ctrl13-1	Ctrl13-2	Ctrl13-3	Ctrl19_5-1	Ctrl19_5-2	Ctrl19_5-3	Ctrl-1	Ctrl-2	Ctrl-3	Ctrl6_5-1	Ctrl6_5-2	Ctrl6_5-3
HC660_RS06170	63	57	360	39	58	91	29	107	11	32	52	88
HC660_RS06175	62	107	691	65	126	154	69	111	2	42	94	159
HC660_RS06180	55	101	716	77	107	121	28	82	4	44	56	121
HC660_RS06185	136	509	2897	298	333	465	192	178	17	53	182	250
HC660_RS06190	38	278	1576	170	118	212	71	56	16	5	45	115
HC660_RS06195	9	3	11	6	3	10	4	8	2	2	5	9
HC660_RS06200	71	40	49	38	48	35	144	31	82	104	41	75
HC660_RS06205	30	21	26	14	17	14	18	17	27	24	22	29
HC660_RS06210	7	2	6	9	6	7	5	8	8	2	2	9
HC660_RS06215	997	756	520	712	482	832	701	682	1040	492	533	777
HC660_RS06220	154	91	58	112	67	146	131	88	126	70	71	106
HC660_RS06225	54	29	38	73	32	68	40	34	51	46	30	69
HC660_RS06230	1443	1149	1658	1608	1609	2728	1465	1317	1223	1761	1599	2566
HC660_RS06235	6686	8554	5843	5956	8992	12688	7636	5286	3909	5111	5888	10996
HC660_RS06240	18	17	18	10	11	20	23	13	18	19	10	17
HC660_RS06245	497	374	865	608	512	598	219	372	440	323	234	384
HC660_RS06250	937	673	1594	909	842	1080	415	575	918	443	407	589
HC660_RS06255	223	110	246	112	94	134	19	47	109	80	36	65
HC660_RS06260	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS06265	1	0	0	0	0	0	2	1	0	0	1	0
HC660_RS06270	21	17	40	22	13	19	9	13	32	29	18	27
HC660_RS06275	392	243	345	300	242	514	254	230	243	477	305	423
HC660_RS06280	22088	17046	20267	18990	15865	22808	6460	12404	13889	14358	13675	14521
HC660_RS06285	1069	699	1070	829	797	1265	393	623	731	734	879	980
HC660_RS06290	1240	918	1239	1014	941	1474	482	662	676	713	875	1057
HC660_RS06295	2338	1887	2305	1712	2098	2750	1062	1231	1118	1229	1527	1875
HC660_RS06300	2755	2166	2273	1929	2347	3021	1347	1513	1176	1594	1768	2039
HC660_RS06305	41	40	50	36	41	47	13	31	30	32	36	37
HC660_RS06310	4500	1983	3519	2992	1980	2747	1706	2327	4336	2628	1832	1999
HC660_RS06315	11468	6926	5584	7088	4306	6237	11223	5552	9982	5136	6024	4346
HC660_RS06320	262	72	151	254	147	263	136	199	227	216	168	167
HC660_RS06325	28	10	30	35	28	35	18	32	18	29	21	36
HC660_RS06330	4176	2934	2381	2645	1877	2531	4557	2226	4405	2780	1841	1737
HC660_RS06335	85	29	96	81	71	89	57	42	66	118	70	50
HC660_RS06340	2587	1058	2131	2073	1960	2867	692	1503	1017	1814	1452	1752
HC660_RS06345	32	13	24	31	22	32	12	16	13	18	12	15
HC660_RS06350	701	481	570	613	315	713	435	363	504	588	461	632
HC660_RS06355	70	23	98	62	25	41	73	53	137	49	26	64
HC660_RS06360	955	707	494	674	348	603	847	479	609	827	648	889
HC660_RS06365	23	22	52	24	23	31	32	27	41	72	23	36
HC660_RS06370	30	10	41	27	13	21	9	24	38	25	13	23
HC660_RS06375	475	260	481	457	272	558	184	292	238	222	213	424
HC660_RS06380	929	509	734	862	595	1222	404	541	426	320	303	828
HC660_RS06385	775	689	550	588	578	1119	522	404	371	467	322	773
HC660_RS06390	13	11	19	16	6	4	12	9	21	17	20	20
HC660_RS06395	153	139	96	98	112	246	118	104	70	165	80	156
HC660_RS06400	30	14	28	28	24	29	18	28	23	23	11	29
HC660_RS06405	29	40	35	25	22	53	29	27	23	18	14	41
HC660_RS06410	35	31	53	35	45	67	27	23	42	15	22	48
HC660_RS06415	2	1	5	2	6	12	4	1	2	1	2	6
HC660_RS06420	32	22	36	19	29	54	30	13	20	1	0	20
HC660_RS06425	57	37	34	38	32	60	68	33	30	7	10	36
HC660_RS06430	36	38	65	37	42	44	52	19	14	34	11	44
HC660_RS06435	2410	3133	2232	3087	2272	3850	4069	1783	1787	3687	2968	3356
HC660_RS06440	53	33	78	66	84	104	32	57	50	74	67	93
HC660_RS06445	1	6	0	1	1	0	5	0	1	3	5	0
HC660_RS06450	60	40	48	36	29	61	30	39	43	34	30	44
HC660_RS06455	15	4	14	30	5	9	4	17	13	1	7	15
HC660_RS06460	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS06465	7	1	8	13	8	14	19	9	22	5	22	9
HC660_RS06470	47	43	23	28	31	35	55	38	33	26	28	37
HC660_RS06475	1	0	2	0	1	2	4	0	0	5	4	1
HC660_RS06480	1	0	0	0	1	1	3	0	1	0	1	3
HC660_RS06485	0	0	0	3	1	3	1	1	1	0	0	3
HC660_RS06490	93	100	79	76	78	218	62	105	54	164	74	203
HC660_RS06495	2093	952	938	740	445	615	1655	1115	3070	663	287	196
HC660_RS06500	3234	2885	2240	3066	2399	3835	1654	2196	2177	746	950	2014
HC660_RS06505	2850	2085	2030	2405	1696	2893	1240	1708	2038	837	941	1478
HC660_RS06510	897	274	1231	879	728	949	371	707	1599	688	309	585
HC660_RS06515	178	160	319	131	176	232	132	128	130	95	127	179
HC660_RS06520	346	409	461	216	334	415	222	167	203	184	190	245
HC660_RS06525	33	31	45	36	27	60	25	31	25	26	19	38
HC660_RS06530	41	34	41	30	27	40	27	27	48	30	18	40
HC660_RS06535	1	0	2	3	0	0	0	0	0	1	0	1
HC660_RS06540	34	36	30	23	14	46	22	20	25	44	26	20
HC660_RS06545	32	60	30	29	12	28	53	14	23	33	24	36
HC660_RS06550	24	9	48	18	12	13	8	22	44	65	13	25
HC660_RS21010	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS06555	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS21015	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS06565	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS06570	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS06575	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS06580	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS06585	6	6	6	5	2	11	8	13	5	11	4	8
HC660_RS21020	31	26	23	18	25	37	23	17	27	35	22	32
HC660_RS06590	17	30	34	18	16	27	22	19	16	31	24	16
HC660_RS06595	15	18	8	10	11	21	10	3	13	54	21	18
HC660_RS06600	132	212	89	79	74	101	260	116	76	146	105	140
HC660_RS06605	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS06610	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS06615	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS06620	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS06625	51	30	24	21	21	34	18	28	27	33	31	36
HC660_RS06630	146	107	149	92	80	125	72	97	187	80	98	124
HC660_RS06635	627	283	375	384	300	458	166	357	460	297	352	445
HC660_RS06640	1023	401	605	589	382	603	258	527	861	615	557	665
HC660_RS06645	15	22	11	6	4	11	17	5	18	23	3	2
HC660_RS06650	2	0	0	1	0	0	2	1	4	2	1	3
HC660_RS06655	215	160	123	137	120	139	140	141	144	60	37	99
HC660_RS06660	506	636	288	191	330	396	627	236	418	179	371	408
HC660_RS06665	6	9	8	9	10	14	4	15	10	7	16	17
HC660_RS06670	161	174	175	77	91	149	214	124	103	113	208	188
HC660_RS06675	4	4	2	1	0	2	1	1	1	1	0	1
HC660_RS06680	715	1047	1085	439	505	781	645	611	773	801	607	1150
HC660_RS06685	832	429	462	572	380	554	280	462	505	291	341	360
HC660_RS06690	511	307	274	289	278	325	344	216	321	201	185	177
HC660_RS06695	18	21	22	24	17	24	30	40	21	11	12	38
HC660_RS06700	82	33	52	74	56	78	86	78	66	57	26	27
HC660_RS06705	582	273	457	519	281	366	387	337	309	269	67	59
HC660_RS06710	5960	2229	5027	6996	4869	6858	3755	4111	3715	1083	708	530
HC660_RS06715	1349	594	1148	1624	1221	1685	879	1006	1030	397	192	153
HC660_RS06720	137	133	155	75	51	138	54	80	50	34	11	84
HC660_RS06725	127	205	130	86	100	188	116	75	93	61	110	137
HC660_RS06730	2	0	4	1	1	5	2	4	6	0	0	5
HC660_RS06735	359	215	288	286	283	424	151	205	182	107	178	225
HC660_RS06740	415	265	250	379	309	474	205	210	213	108	226	233
HC660_RS06745	13	5	8	12	12	19	9	8	7	7	9	10
HC660_RS06750	326	262	206	226	174	315	225	171	197	210	173	264
HC660_RS06755	225	146	159	132	120	218	167	134	167	138	167	213
HC660_RS06760	156	78	82	100	70	143	119	100	115	92	107	121
HC660_RS06765	74	92	78	57	49	90	96	43	62	106	75	57
HC660_RS06770	2376	359	1256	1040	639	610	457	1005	1143	578	143	150
HC660_RS06775	3931	1338	1874	1686	1042	1587	2028	1844	1952	3183	1799	1495
HC660_RS06780	13921	5266	6831	7934	6362	9794	6997	7747	5867	10838	7091	7211
HC660_RS06785	981	482	373	497	371	535	237	400	576	256	433	600
HC660_RS06790	228	88	70	56	72	87	57	91	137	50	87	203
HC660_RS06795	147	42	45	34	55	60	35	41	53	21	22	82
HC660_RS06800	130	63	61	43	73	73	66	47	64	23	37	144
HC660_RS06805	108	101	58	52	63	81	47	42	48	8	45	95
HC660_RS06810	119	61	52	44	56	51	45	31	55	13	39	82
HC660_RS06815	142	75	51	51	80	118	54	64	63	19	84	126
HC660_RS06820	234	174	137	159	116	199	135	97	125	159	152	250
HC660_RS06825	100	61	61	56	59	85	67	37	82	26	40	99
HC660_RS06830	116	91	56	76	83	119	109	85	90	58	52	125
HC660_RS06835	14	9	4	4	4	6	11	6	7	3	3	6
HC660_RS06840	2284	2122	1483	1647	1374	1873	2552	1841	1427	1226	1631	1072
HC660_RS06845	1841	677	1284	908	928	1029	337	897	1604	698	767	759
HC660_RS06850	6	0	0	1	6	2	4	4	4	2	3	6
HC660_RS06855	61	35	48	42	41	42	43	49	59	34	27	46
HC660_RS06860	15	13	3	4	12	14	9	8	7	7	17	11
HC660_RS06865	25	15	20	10	17	27	16	20	26	10	25	38
HC660_RS06870	107	89	88	83	68	78	115	70	93	73	92	117
HC660_RS06875	39	21	23	23	16	19	30	22	35	55	32	29
HC660_RS06880	40	60	34	29	11	25	72	25	51	48	35	33
HC660_RS06885	3	0	2	0	0	1	0	0	1	0	3	0
HC660_RS06890	8	5	11	4	0	2	5	5	8	4	3	8
HC660_RS06895	26	9	12	19	6	21	29	19	17	15	4	11
HC660_RS06900	2	8	1	0	2	4	8	0	7	2	0	1
HC660_RS06905	16	13	8	8	5	7	20	6	17	1	3	10
HC660_RS06910	4	2	6	4	1	3	6	8	7	3	0	0
HC660_RS06915	4	2	6	1	5	3	4	7	6	2	1	4
HC660_RS06920	50	17	26	24	14	20	27	32	75	23	16	20
HC660_RS06925	80	36	53	37	25	25	49	44	80	38	39	32
HC660_RS06930	109	34	68	60	33	64	88	66	110	67	56	71
HC660_RS06935	242	141	146	176	115	155	193	172	342	74	133	129
HC660_RS06940	223	80	98	104	85	112	146	131	288	78	88	94
HC660_RS06945	81	50	42	36	33	46	95	61	154	36	41	48
HC660_RS06950	88	33	52	45	20	32	70	56	99	25	24	35
HC660_RS06955	74	19	34	28	22	26	67	47	97	19	31	49
HC660_RS06960	29	27	29	36	26	29	45	29	63	8	8	27
HC660_RS06965	32	13	27	28	4	11	11	20	37	3	2	21
HC660_RS06970	210	87	145	132	79	158	175	159	337	61	85	125
HC660_RS06975	78	39	36	51	40	60	61	78	114	41	50	26
HC660_RS06980	68	23	29	42	29	47	37	42	103	20	25	29
HC660_RS06985	10	5	7	8	2	7	2	9	11	1	9	5
HC660_RS06990	377	102	267	201	150	208	172	258	542	142	177	167
HC660_RS06995	37	12	24	32	9	25	20	32	45	24	21	27
HC660_RS07000	47	14	27	18	17	35	25	36	71	17	28	27
HC660_RS07005	16	6	8	5	6	5	3	9	17	4	1	5
HC660_RS07010	23	9	18	7	4	10	12	3	38	2	7	6
HC660_RS07015	49	7	28	35	15	26	36	29	59	34	14	23
HC660_RS07020	39	25	14	25	12	46	42	29	42	62	25	29
HC660_RS07025	6	3	8	12	5	5	21	12	19	7	3	8
HC660_RS07030	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS07035	1	0	2	0	3	1	0	1	1	0	0	3
HC660_RS07040	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS07045	65	19	20	34	20	28	46	38	75	23	30	18
HC660_RS07050	55	17	39	43	14	37	39	30	63	8	27	27
HC660_RS07055	34	6	12	11	8	22	23	14	36	13	17	18
HC660_RS07060	127	44	75	76	65	76	93	83	164	34	47	59
HC660_RS07065	5	3	3	5	4	4	2	1	7	2	4	2
HC660_RS07070	153	94	99	94	70	93	98	81	178	122	100	85
HC660_RS07075	538	378	453	330	267	290	389	297	674	548	289	295
HC660_RS07080	697	676	480	559	353	872	651	474	396	1185	667	933
HC660_RS07085	562	650	357	494	256	767	871	436	390	546	485	738
HC660_RS07090	106	68	61	66	58	130	103	74	101	214	75	98
HC660_RS07095	291	251	244	278	244	408	182	180	165	191	199	253
HC660_RS07100	66	44	44	37	46	81	83	42	43	88	42	108
HC660_RS07105	47	36	31	25	34	34	39	33	37	71	44	80
HC660_RS07110	90	138	80	46	77	95	118	66	58	171	139	239
HC660_RS07115	881	830	1227	802	739	996	543	845	2209	503	589	1131
HC660_RS07120	208	223	158	149	108	197	220	122	135	171	155	172
HC660_RS07125	283	210	427	214	181	264	129	193	196	164	127	193
HC660_RS07130	328	303	431	215	278	376	190	172	159	117	138	237
HC660_RS07135	372	356	447	266	322	391	214	143	180	39	50	215
HC660_RS07140	472	396	474	293	355	431	183	190	206	70	73	261
HC660_RS07145	1628	1217	1489	1273	1413	1563	345	650	602	426	544	814
HC660_RS07150	152	151	186	114	108	114	72	68	70	55	72	102
HC660_RS07155	196	184	187	132	189	201	94	65	51	69	84	133
HC660_RS07160	161	152	164	123	140	162	53	67	56	30	57	112
HC660_RS07165	163	177	171	169	176	202	72	76	68	44	86	117
HC660_RS07170	3756	1658	2504	2480	1659	2782	1482	1523	1367	2018	1436	1301
HC660_RS07175	2472	601	1425	1701	784	1266	832	893	1290	1297	315	185
HC660_RS07180	37	78	50	68	37	67	84	43	57	75	39	57
HC660_RS07185	647	172	220	271	274	465	1596	1124	1624	693	372	453
HC660_RS07190	25	6	25	19	18	24	83	35	84	49	12	19
HC660_RS07195	95	21	35	42	56	85	225	154	201	143	56	65
HC660_RS07200	100	16	75	86	55	61	109	115	124	92	42	51
HC660_RS07205	106	25	76	46	76	66	120	95	150	98	47	55
HC660_RS07210	28	14	16	8	4	30	48	25	30	21	7	24
HC660_RS07215	29	37	19	25	24	50	70	23	39	25	23	40
HC660_RS07220	446	483	273	452	314	695	821	435	439	435	350	488
HC660_RS07225	66	40	67	84	44	119	138	90	70	49	19	62
HC660_RS07230	255	189	201	227	243	334	309	230	111	292	123	170
HC660_RS07235	214	188	105	94	89	109	151	105	105	32	43	99
HC660_RS07240	66	60	57	48	47	61	83	42	102	59	58	51
HC660_RS07245	7179	3166	2981	3240	1308	2220	3614	2404	5409	3832	960	412
HC660_RS07250	1082	269	599	855	329	557	370	547	602	385	238	164
HC660_RS07255	94	95	61	59	47	83	98	45	91	60	49	56
HC660_RS07260	117	93	84	61	66	97	125	85	89	41	33	90
HC660_RS07265	510	362	1278	325	506	578	222	240	204	287	406	515
HC660_RS07270	920	442	835	458	660	577	310	555	715	371	463	375
HC660_RS07275	826	867	686	633	444	776	713	515	492	894	599	697
HC660_RS07280	46	35	29	22	22	54	33	25	21	37	29	39
HC660_RS07285	85	51	85	65	81	104	52	55	70	74	50	91
HC660_RS07290	28	30	33	16	16	38	16	27	24	27	22	47
HC660_RS07295	18	13	14	14	19	19	22	11	22	23	22	21
HC660_RS07300	26	21	29	34	18	39	11	25	19	29	14	28
HC660_RS07305	122	66	107	85	79	187	69	76	69	47	43	128
HC660_RS07310	108	67	73	108	98	144	35	92	76	24	22	104
HC660_RS07315	467	417	208	179	218	377	379	307	137	123	366	835
HC660_RS07320	0	2	2	2	0	4	1	0	1	1	1	5
HC660_RS21220	408	564	241	217	237	361	470	275	298	230	391	334
HC660_RS07325	973	911	681	590	486	921	650	626	557	452	516	828
HC660_RS07330	24	15	19	21	23	16	42	11	34	34	14	41
HC660_RS07335	2	5	19	7	10	9	2	3	19	11	5	3
HC660_RS07340	5	0	0	0	0	0	1	0	0	3	0	0
HC660_RS07345	604	449	795	438	424	288	347	366	836	783	498	357
HC660_RS07350	20	21	23	7	18	19	24	16	26	21	19	19
HC660_RS07355	7	7	5	8	2	11	4	5	12	6	11	22
HC660_RS07360	19	13	3	13	8	6	17	8	18	16	11	17
HC660_RS07365	40	23	50	30	15	18	22	20	40	36	26	20
HC660_RS07370	36	31	17	22	13	27	25	18	17	28	21	13
HC660_RS07375	60	45	48	60	54	73	44	30	43	67	59	86
HC660_RS07380	20	9	16	9	9	14	10	7	25	23	18	26
HC660_RS07385	629	290	398	385	273	419	480	424	529	883	382	549
HC660_RS07390	126	197	107	102	71	116	185	102	86	134	145	206
HC660_RS07395	470	604	388	389	446	821	736	404	405	410	742	1010
HC660_RS07400	255	255	186	193	127	162	344	217	389	282	211	302
HC660_RS07405	169	99	254	113	86	98	72	131	193	162	89	150
HC660_RS07410	69	84	87	64	59	129	69	75	55	83	94	137
HC660_RS07415	332	243	207	238	131	249	182	191	179	279	268	295
HC660_RS07420	2705	2995	1525	1539	1380	2040	2328	1345	1763	1378	1742	1818
HC660_RS07425	151	136	60	57	73	129	220	103	138	128	128	130
HC660_RS07430	0	1	0	2	1	1	0	0	3	0	2	1
HC660_RS07435	1	0	0	0	0	1	0	1	1	1	0	1
HC660_RS07440	107	28	65	105	42	65	87	91	125	48	21	24
HC660_RS07445	338	156	319	348	251	403	83	213	170	236	280	218
HC660_RS07450	198	101	149	145	122	190	61	113	92	120	90	102
HC660_RS07455	18	11	13	8	10	14	8	9	14	7	15	15
HC660_RS07460	142	143	305	102	146	210	103	89	80	104	106	155
HC660_RS07465	75	50	253	76	77	120	46	57	69	73	56	88
HC660_RS07470	154	177	175	172	134	236	140	123	122	85	87	130
HC660_RS07475	364	296	380	315	303	523	299	279	317	165	235	321
HC660_RS07480	386	248	547	449	385	648	280	274	314	208	254	370
HC660_RS07485	241	187	411	285	277	454	177	237	154	150	159	282
HC660_RS07490	392	232	496	367	361	567	166	271	241	198	183	314
HC660_RS07495	356	259	417	312	279	525	158	221	260	181	151	294
HC660_RS07500	42	43	54	32	33	16	58	32	68	68	30	27
HC660_RS07505	171	170	105	100	81	102	410	101	163	161	70	120
HC660_RS07510	63	44	37	70	29	55	84	40	35	43	27	25
HC660_RS07515	523	282	545	368	288	462	377	499	813	509	332	524
HC660_RS07520	233	304	145	145	97	160	767	189	308	179	180	228
HC660_RS07525	2698	1299	1371	2025	1696	2368	2017	2053	1783	2215	1885	2209
HC660_RS07530	1579	625	746	1042	867	1307	1245	1113	1159	1495	1063	1356
HC660_RS07535	9033	3664	3079	4306	9781	13883	4997	6120	3753	9500	7758	21254
HC660_RS07540	11	8	8	6	9	9	8	7	16	14	11	11
HC660_RS07545	49	43	10	29	29	48	92	38	66	118	21	46
HC660_RS07550	51	39	28	36	40	49	77	32	51	109	21	77
HC660_RS07555	197	159	111	112	127	269	196	192	133	336	84	255
HC660_RS07560	211	202	96	148	119	267	303	141	146	462	97	277
HC660_RS07565	17	10	16	6	5	14	17	7	16	17	13	13
HC660_RS07570	42	45	114	45	47	36	40	27	72	66	23	42
HC660_RS07575	40	35	23	39	33	51	63	24	28	15	19	53
HC660_RS07580	15	21	17	25	22	41	49	18	20	29	21	31
HC660_RS07585	24	13	11	14	13	19	18	8	27	27	10	20
HC660_RS07590	10	12	9	4	3	7	9	5	11	11	12	7
HC660_RS07595	7693	5457	7771	5053	9122	12206	5697	5178	4830	2721	6321	9112
HC660_RS07600	72	24	55	41	48	54	39	36	44	31	40	51
HC660_RS07605	1524	1063	1209	1401	1092	2129	849	936	759	1013	990	1182
HC660_RS21225	106	35	69	114	78	157	19	51	56	36	31	56
HC660_RS07610	684	278	548	689	523	925	166	452	309	174	181	605
HC660_RS07615	779	536	557	662	537	980	545	419	407	383	421	603
HC660_RS07620	549	317	359	360	431	642	4904	1726	1283	1960	312	671
HC660_RS07625	992	542	734	490	455	671	1174	738	673	1551	607	659
HC660_RS07630	8682	3942	5645	5489	4961	8930	5991	5449	3524	10676	4872	6634
HC660_RS07635	208	51	126	122	109	120	69	97	153	72	164	111
HC660_RS07640	1101	319	661	669	637	710	329	561	837	431	721	541
HC660_RS07645	1350	585	741	697	655	708	595	726	1102	555	895	691
HC660_RS07650	5852	2455	3850	5137	3801	4995	1886	3734	3672	6039	4365	3885
HC660_RS07655	863	910	586	606	479	730	472	468	324	465	541	529
HC660_RS07660	87	63	41	55	44	58	26	34	52	81	36	55
HC660_RS07665	1491	837	1610	996	830	1574	519	982	1256	1319	1008	1794
HC660_RS07670	682	485	575	541	483	699	249	401	362	533	630	609
HC660_RS07675	910	410	660	698	470	793	540	575	721	796	510	743
HC660_RS07680	38	5	23	12	18	31	31	12	29	22	20	20
HC660_RS07685	1222	1135	863	1460	719	1362	1125	905	884	1213	1195	1387
HC660_RS07690	306	286	177	252	137	226	237	135	246	216	205	162
HC660_RS07695	465	404	314	393	278	571	673	344	479	530	451	547
HC660_RS07700	44	44	37	37	36	69	43	35	39	14	28	40
HC660_RS07705	29	33	43	40	26	63	24	40	46	29	36	49
HC660_RS07710	166	624	163	71	147	212	321	145	172	156	85	345
HC660_RS07715	680	784	679	524	429	647	716	435	796	1106	459	586
HC660_RS07720	0	2	0	0	0	0	1	1	9	1	1	0
HC660_RS07725	118	85	129	66	57	70	149	118	146	229	103	135
HC660_RS07730	343	252	358	287	159	302	230	292	359	521	268	401
HC660_RS07735	187	105	240	122	122	134	123	111	144	161	142	160
HC660_RS07740	103	79	100	61	27	66	79	66	142	74	46	39
HC660_RS07745	234	144	268	123	82	123	68	110	219	37	29	126
HC660_RS07750	23	27	7	7	13	12	4	7	10	30	8	17
HC660_RS07755	144	284	48	75	53	103	30	41	33	142	64	144
HC660_RS07760	71	109	12	27	27	48	18	19	23	84	22	64
HC660_RS07765	1594	1111	1008	963	721	1345	821	557	475	766	631	1051
HC660_RS07770	596	343	456	463	405	694	302	370	293	296	277	432
HC660_RS07775	79	61	71	75	49	72	67	64	40	76	62	46
HC660_RS07780	156	49	123	95	82	140	83	96	111	169	75	104
HC660_RS07785	3801	3298	2061	2510	1735	2713	2207	1712	1906	2971	2206	1705
HC660_RS07790	1600	1251	915	1485	1101	1786	693	963	877	506	821	678
HC660_RS07795	1015	856	1138	920	638	976	722	776	1154	690	664	1011
HC660_RS07800	36	22	24	27	16	47	26	25	27	26	35	31
HC660_RS07805	42	22	35	35	29	36	37	37	56	41	24	15
HC660_RS07810	133	54	145	85	83	108	61	89	133	106	45	113
HC660_RS07815	302	248	315	310	254	547	193	254	235	249	213	325
HC660_RS07820	248	201	170	206	205	359	137	145	148	203	115	221
HC660_RS07825	454	409	332	321	262	594	324	268	247	268	198	337
HC660_RS07830	100	141	84	110	94	158	102	71	51	64	66	87
HC660_RS07835	135	80	86	94	93	94	33	55	85	48	61	72
HC660_RS07840	151	92	100	116	88	142	40	71	99	56	69	88
HC660_RS07845	6063	10292	4074	3058	3850	5092	10524	4521	5343	3049	4457	6199
HC660_RS07850	5185	4484	5150	3165	4430	6835	3365	3912	3372	3041	3999	6969
HC660_RS07855	2471	1590	2490	1694	2846	4273	1077	1737	1468	1079	1362	3942
HC660_RS07860	5183	4107	5205	3100	6205	9033	2359	3334	2446	1540	2320	8560
HC660_RS07865	731	235	267	141	618	489	353	599	441	459	424	1427
HC660_RS07870	1343	582	548	301	1121	1049	879	1095	686	764	825	2868
HC660_RS07875	4100	2202	1562	824	3943	3206	4006	3370	1791	1786	2592	9280
HC660_RS07880	828	786	670	872	617	942	912	711	911	519	489	798
HC660_RS07885	88	74	107	76	99	73	215	81	289	93	60	56
HC660_RS07890	5713	5255	3531	4956	3435	6877	4474	4244	4867	3826	4356	5831
HC660_RS07895	612	577	419	389	362	582	424	358	373	269	301	489
HC660_RS07900	1143	1382	1065	1258	812	1575	888	844	685	667	628	774
HC660_RS07905	53	52	22	46	50	67	68	64	49	26	47	65
HC660_RS07910	625	570	302	688	452	1074	735	473	564	454	481	604
HC660_RS07915	682	874	428	248	291	436	1056	467	409	540	655	721
HC660_RS07920	318	173	282	213	153	193	105	166	292	305	185	196
HC660_RS07925	363	262	308	283	250	372	137	215	208	316	260	305
HC660_RS07930	835	823	665	784	527	1071	683	483	484	493	608	730
HC660_RS07935	455	428	382	406	319	622	438	325	289	416	381	415
HC660_RS07940	4944	2725	3809	3988	3020	6352	2726	3286	3775	5353	3601	5702
HC660_RS07945	306	192	305	187	171	228	414	249	527	296	147	226
HC660_RS07950	147	125	128	90	76	171	72	81	98	139	107	149
HC660_RS07955	95	89	61	52	47	89	114	37	54	81	73	96
HC660_RS07960	9	5	3	10	3	10	1	1	5	7	6	7
HC660_RS07965	97	181	68	57	52	124	222	89	131	103	92	151
HC660_RS07970	9241	3129	7003	9124	7129	12993	3234	6607	5113	5479	5429	6967
HC660_RS07975	10600	3970	7912	10078	9367	15523	3427	7690	5268	7481	5873	7791
HC660_RS07980	23265	8077	16390	18140	17937	26949	6289	15224	10939	18028	10990	14207
HC660_RS07985	30842	13416	19341	24324	20836	31087	11882	17990	12997	23026	14669	17305
HC660_RS07990	34	18	33	60	29	38	22	13	21	23	29	38
HC660_RS07995	32	11	44	27	35	28	21	16	81	34	24	22
HC660_RS08000	282	117	229	195	137	217	194	191	340	340	160	216
HC660_RS08005	27	20	45	12	16	13	13	27	38	54	14	11
HC660_RS08010	302	391	232	281	182	349	316	220	234	281	240	316
HC660_RS08015	90	67	210	58	22	40	89	65	591	75	3	6
HC660_RS08020	737	253	682	747	248	452	229	271	474	452	148	145
HC660_RS08025	287	198	252	349	158	316	204	150	170	213	86	95
HC660_RS08030	91	58	67	78	75	114	56	75	70	130	63	97
HC660_RS21365	6	4	5	1	2	0	3	7	6	1	3	5
HC660_RS08040	212	113	179	145	129	190	81	101	97	117	95	155
HC660_RS08045	1	1	1	0	0	0	1	0	2	3	0	1
HC660_RS08050	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS08055	0	1	2	0	0	1	1	0	1	1	0	1
HC660_RS08060	8	1	3	5	2	1	3	4	3	3	2	3
HC660_RS08065	113	62	60	51	59	68	74	65	71	55	68	21
HC660_RS08070	11	25	7	2	8	8	29	9	15	21	2	7
HC660_RS08075	6540	3412	3220	5533	4455	9946	6659	6584	6612	4615	5095	8568
HC660_RS08080	509	368	275	446	445	986	512	551	507	451	413	647
HC660_RS08085	7	12	13	9	17	8	8	7	25	20	10	14
HC660_RS08090	11	7	12	4	13	16	14	28	21	13	12	16
HC660_RS08095	173	86	117	138	91	137	99	110	151	108	103	162
HC660_RS08100	1027	844	659	551	372	578	423	413	468	567	460	490
HC660_RS08105	12	4	17	9	11	24	7	14	42	14	7	15
HC660_RS08110	721	424	735	551	579	409	657	487	1725	760	313	511
HC660_RS08115	652	538	609	625	449	1012	607	464	486	483	461	942
HC660_RS08120	9920	7965	8005	7846	7767	14321	4460	6131	5232	8456	5377	9589
HC660_RS08125	4234	1821	1854	1456	1306	1529	6023	3309	4400	3285	2532	2109
HC660_RS08130	5527	6041	2694	3308	2915	4144	8627	3583	5282	4119	4624	4676
HC660_RS08135	3154	2777	3465	1845	2237	2494	1006	1783	2475	967	1748	2972
HC660_RS08140	5710	6223	5818	3526	5574	6179	2544	3204	3623	1643	4922	6746
HC660_RS08145	1885	2084	1856	1337	1804	2018	851	1000	1040	686	1934	2268
