Geneid	Ctrl-1	Ctrl-2	Ctrl-3	SMG13-1	SMG13-2	SMG13-3	SMG19_5-1	SMG19_5-2	SMG19_5-3	SMG6_5-1	SMG6_5-2	SMG6_5-3
HC660_RS16815	339	291	338	433	522	495	348	601	357	299	375	310
HC660_RS16820	240	195	483	263	415	357	102	251	251	241	191	251
HC660_RS16825	226	190	256	233	124	184	168	354	139	163	253	155
HC660_RS16830	292	237	242	205	147	179	197	359	170	230	234	154
HC660_RS16835	2504	2522	2250	5616	5204	5620	2623	3577	4410	2555	1860	3291
HC660_RS16840	916	1828	2007	1343	725	1057	845	1307	1417	905	1350	1082
HC660_RS16845	391	427	441	535	699	774	357	655	603	323	343	383
HC660_RS16850	1637	2604	4035	2521	1999	1648	1630	2419	1835	1654	3627	2221
HC660_RS16855	926	1420	2511	1395	1014	868	819	1291	857	897	1865	939
HC660_RS16860	103	167	150	149	142	139	153	252	138	157	304	60
HC660_RS16865	866	939	1753	1486	2877	2519	363	984	1118	838	492	993
HC660_RS16870	310	165	204	153	273	190	92	204	186	355	144	261
HC660_RS16875	886	726	737	811	666	659	517	753	764	963	709	781
HC660_RS16880	1217	1389	1717	1346	857	983	740	1239	975	1155	1356	1043
HC660_RS16885	6309	3351	3818	4360	2616	4647	6723	7882	8841	11486	12623	9764
HC660_RS16890	20981	15708	18804	15612	7792	19068	13197	16472	18388	8674	17833	16984
HC660_RS16895	1038	693	1667	1095	1082	1147	273	494	679	791	799	1100
HC660_RS16900	374	325	1858	479	1473	858	103	211	227	464	382	418
HC660_RS16905	4776	3733	3543	6137	6943	8115	5675	5775	7343	6960	4002	7079
HC660_RS16910	136	124	165	155	220	185	95	200	145	125	134	155
HC660_RS16915	5	3	3	1	2	5	5	4	1	5	7	1
HC660_RS16920	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS16925	37	29	64	53	84	53	24	32	61	25	20	56
HC660_RS16930	22	18	10	15	56	25	4	11	18	31	5	31
HC660_RS16935	30	12	24	17	62	20	4	32	25	31	28	19
HC660_RS16940	36	14	45	29	121	29	16	43	29	29	30	32
HC660_RS16945	434	348	337	390	419	569	252	341	557	604	261	633
HC660_RS16950	645756	156323	180876	155588	464982	505314	319115	126229	797197	772752	89257	710773
HC660_RS16955	557	1145	1507	906	508	753	973	1591	738	560	1375	487
HC660_RS16960	7997	18776	24356	13757	7391	9497	14513	21932	10325	5928	16094	6847
HC660_RS16965	1177	2431	5042	2301	1312	1580	1266	2046	1359	1352	2587	1633
HC660_RS16970	274	181	458	259	516	371	65	159	238	228	92	306
HC660_RS16975	7	13	16	12	16	38	5	7	11	11	15	17
HC660_RS16980	4	0	13	2	11	8	0	10	8	2	1	7
HC660_RS16985	163	106	270	162	172	125	55	127	107	94	119	155
HC660_RS16990	64	70	90	67	68	49	37	62	48	58	79	67
HC660_RS16995	62	42	95	51	59	51	25	46	36	60	40	44
HC660_RS17000	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS17005	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS17010	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS17015	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS17020	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS17025	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS17030	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS17035	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS17040	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS17045	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS17050	69	73	411	98	291	232	40	59	97	72	66	82
HC660_RS17055	179	148	756	205	500	423	103	187	166	195	154	156
HC660_RS17060	85	67	281	89	151	160	68	103	124	112	99	79
HC660_RS17065	136	98	246	83	112	178	46	152	142	158	153	119
HC660_RS17070	60	46	102	78	70	108	20	79	82	100	50	81
HC660_RS17075	150	79	97	133	133	156	107	115	162	112	74	195
HC660_RS17080	97	114	130	150	130	148	114	190	90	74	86	112
HC660_RS17085	55	63	122	115	76	110	66	101	94	45	56	50
HC660_RS17090	85	112	155	232	148	122	125	265	143	83	97	74
HC660_RS17095	38	28	96	48	103	99	9	41	55	42	30	48
HC660_RS17100	323	426	445	729	608	596	289	465	472	471	490	500
HC660_RS17105	25	25	34	28	82	86	7	16	55	24	16	57
HC660_RS17110	124	169	190	271	241	219	136	281	210	251	252	281
HC660_RS17115	30	29	46	55	56	52	10	38	37	33	25	75
HC660_RS17120	15031	16276	9736	10802	8723	5021	19243	34980	10911	5582	10556	4603
HC660_RS17125	8462	13220	7692	10243	4364	3345	20366	32707	6703	2587	9399	2671
HC660_RS17130	4080	4594	2577	4117	1828	1505	7337	11143	3119	1214	3201	1337
HC660_RS17135	5812	6588	3786	6065	2523	2228	10832	16383	4649	1756	4924	2007
HC660_RS17140	1290	1169	616	817	477	421	1811	2959	848	350	822	367
HC660_RS17145	45935	26650	16412	23765	27132	12113	28522	54937	22603	16460	18231	11685
HC660_RS17150	25935	8465	4675	8223	7889	4311	10107	20971	10788	11996	8728	5183
HC660_RS17155	424	300	333	192	180	205	189	160	302	348	318	296
HC660_RS17160	148	153	152	237	246	234	149	271	209	151	164	127
HC660_RS17165	190	142	119	165	155	199	120	290	171	128	129	102
HC660_RS17170	35	21	32	15	21	32	12	23	37	13	23	10
HC660_RS17175	57	31	27	21	32	32	33	57	48	21	36	60
HC660_RS17180	39	15	29	21	39	57	30	49	58	37	32	28
HC660_RS17185	524	750	565	881	535	643	618	1122	725	582	947	562
HC660_RS17190	5621	4840	6078	6478	11401	11137	5319	6974	10243	6637	4979	10868
HC660_RS17195	4815	5603	6694	7412	9659	9592	5952	8269	7874	4806	6262	7619
HC660_RS17200	1213	1220	1469	1804	2145	2218	1123	1717	1653	1200	1257	1508
HC660_RS17205	0	1	0	0	2	0	0	0	0	0	2	0
HC660_RS17210	134	92	123	106	127	133	68	118	127	128	87	139
HC660_RS17215	101	83	150	68	120	87	45	110	85	68	112	75
HC660_RS17220	15	46	41	35	29	40	12	37	31	19	37	20
HC660_RS17225	15	32	22	40	48	49	15	32	46	31	31	23
HC660_RS17230	580	658	768	709	559	568	526	877	584	419	665	423
HC660_RS17235	633	820	997	799	607	606	764	1427	697	429	968	452
HC660_RS17240	65	96	166	206	145	192	143	185	257	325	597	198
HC660_RS17245	375	621	802	1445	988	1023	762	1009	1802	2276	3539	1899
HC660_RS17250	103	134	205	234	148	168	199	205	359	484	763	394
HC660_RS17255	233	303	513	721	445	400	424	560	755	1210	1844	890
HC660_RS17260	242	466	719	805	557	405	483	589	839	1486	2264	847
HC660_RS17265	113	88	113	113	108	105	102	219	122	191	207	104
HC660_RS17270	410	494	723	578	464	467	436	715	493	391	513	391
HC660_RS17275	4666	2917	4415	2679	5741	6885	1999	2322	5811	3347	1950	7300
HC660_RS17280	1419	1813	2653	2135	2171	2202	1132	1959	2107	1443	1910	1703
HC660_RS17285	104	57	56	96	138	122	38	88	98	105	57	128
HC660_RS17290	144	238	83	133	96	145	146	216	208	66	155	107
HC660_RS17295	106	164	46	55	73	73	115	137	179	84	66	139
HC660_RS17300	63	52	14	25	55	50	61	29	144	48	28	88
HC660_RS17305	29	38	6	24	25	30	34	38	112	22	18	71
HC660_RS17310	53	81	22	31	48	77	84	40	192	43	38	138
HC660_RS17315	99	133	24	39	70	65	94	65	184	53	34	164
HC660_RS17320	51	77	9	40	46	58	67	32	161	38	45	117
HC660_RS17325	18	21	6	11	12	26	18	11	51	8	22	32
HC660_RS17330	17	17	11	18	13	32	16	19	46	16	19	61
HC660_RS17335	39	47	16	35	41	43	78	36	118	36	34	93
HC660_RS17340	50	76	23	58	50	68	48	69	100	53	50	101
HC660_RS17345	79	69	33	55	53	128	99	91	176	65	57	99
HC660_RS17350	123	105	67	122	156	193	105	155	194	117	121	153
HC660_RS17355	17	15	8	31	35	57	12	10	49	19	3	55
HC660_RS17360	10	8	3	5	35	35	1	8	18	6	7	11
HC660_RS17365	5	5	1	1	3	13	3	2	5	0	2	6
HC660_RS17370	427	352	287	453	486	643	400	598	647	337	310	488
HC660_RS17375	42	40	29	29	41	61	38	36	57	51	27	60
HC660_RS17380	133	169	55	109	73	104	90	137	160	89	154	135
HC660_RS17385	61	102	75	73	41	57	57	122	104	64	109	102
HC660_RS17390	4183	6556	3737	2785	910	2440	3330	5333	3854	2665	6256	3641
HC660_RS17395	13568	19784	12119	8249	2683	6895	8740	15405	12577	8433	19462	12035
HC660_RS17400	8	11	10	8	7	8	7	10	21	9	10	7
HC660_RS17405	0	0	2	0	0	0	0	0	0	0	0	0
HC660_RS17410	130	54	51	59	75	85	58	88	123	193	92	189
HC660_RS17415	234	97	121	95	100	171	102	165	165	217	203	177
HC660_RS17420	19	13	15	5	6	13	2	12	7	16	11	3
HC660_RS17425	122	89	109	78	109	103	48	131	107	118	89	147
HC660_RS17430	8	10	9	10	31	13	10	12	17	9	3	13
HC660_RS17435	23	20	14	22	36	46	14	15	49	19	12	22
HC660_RS17440	8040	7958	6991	5655	2870	3941	4337	7448	6737	9147	12220	6727
HC660_RS17445	3217	2648	2118	1732	724	1080	1300	2213	2211	2913	3889	2371
HC660_RS17450	2111	1195	1093	877	450	765	651	960	1381	2216	1739	1773
HC660_RS17455	91	28	40	34	26	86	29	57	54	130	115	69
HC660_RS17460	2	0	0	0	2	1	0	2	2	2	2	2
HC660_RS17465	9860	3803	3740	7609	8146	11937	3937	5202	11166	10592	3362	11856
HC660_RS17470	7	21	31	33	18	32	28	13	30	22	32	29
HC660_RS17475	6	19	17	7	12	6	3	10	8	7	14	17
HC660_RS17480	22	24	32	63	89	100	32	33	50	64	43	82
HC660_RS17485	27	43	49	97	195	124	31	70	46	75	57	97
HC660_RS17490	182	195	200	148	185	172	152	174	253	150	188	174
HC660_RS17495	111	98	97	56	92	94	59	102	114	112	85	65
HC660_RS17500	985	1314	1304	1952	2354	2197	1267	1751	1847	1063	942	1306
HC660_RS17505	212	183	167	262	274	325	247	360	312	282	298	321
HC660_RS17510	82	85	55	84	64	95	83	140	111	82	96	57
HC660_RS17515	45	66	33	82	50	73	76	139	84	70	80	63
HC660_RS17520	24	23	26	22	17	46	12	24	25	26	39	20
HC660_RS17525	11	1	9	11	15	15	2	10	9	6	7	13
HC660_RS17530	1378	1300	1348	1340	1312	1399	1539	2500	1688	1283	1674	1274
HC660_RS17535	369	521	548	500	363	349	550	991	396	284	699	359
HC660_RS17540	643	1053	1065	982	586	734	1191	2155	718	571	1612	562
HC660_RS17545	927	1345	1442	1269	756	896	1258	2390	1039	649	1741	737
HC660_RS17550	710	970	953	969	526	695	894	1594	796	580	1212	539
HC660_RS17555	313	339	608	298	263	254	257	479	309	254	364	192
HC660_RS17560	836	1029	744	1483	1233	1291	1265	1968	1192	825	914	680
HC660_RS17565	1717	2594	7222	4289	6566	4210	1355	3687	1889	2030	2614	2087
HC660_RS17570	685	592	1510	655	868	904	476	800	704	670	636	646
HC660_RS17575	543	628	680	624	630	597	630	957	695	519	783	558
HC660_RS17580	19	3	1	5	13	11	14	20	13	14	13	19
HC660_RS17585	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS17590	72	46	27	51	79	79	47	78	121	73	58	73
HC660_RS17595	12	12	12	7	19	20	18	24	31	12	14	14
HC660_RS17600	18	18	20	22	15	25	11	38	31	19	17	31
HC660_RS17605	9	12	11	13	15	14	14	22	22	11	11	20
HC660_RS17610	8	6	8	13	9	12	17	22	19	6	9	9
HC660_RS17615	7	6	3	5	10	6	5	5	9	4	13	3
HC660_RS17620	16	14	5	4	10	10	15	14	25	6	17	13
HC660_RS17625	3	0	2	1	0	5	0	0	3	1	0	3
HC660_RS17630	3	2	3	6	2	4	4	3	11	2	2	6
HC660_RS17635	300	178	265	190	129	125	146	305	184	243	270	153
HC660_RS17640	236	224	239	159	167	171	189	287	199	283	308	201
HC660_RS17645	323	292	277	375	605	608	380	618	523	330	425	440
HC660_RS17650	304	383	363	456	474	612	503	726	475	315	490	450
HC660_RS17655	663	613	540	576	851	931	786	1201	878	615	840	852
HC660_RS17660	378	340	261	307	359	486	425	660	360	265	359	264
HC660_RS17665	213	244	201	393	324	378	266	447	359	214	273	257
HC660_RS17670	363	271	321	328	390	436	301	397	434	267	250	284
HC660_RS17675	429	283	316	389	436	389	350	459	516	309	285	373
HC660_RS17680	282	206	231	278	316	307	263	321	414	227	236	265
HC660_RS17685	130	126	136	127	111	157	95	196	173	120	164	126
HC660_RS17690	54	80	292	105	149	170	11	64	70	96	142	145
HC660_RS17695	1570	1070	816	758	1088	929	1373	1564	1430	8447	16601	2209
HC660_RS17700	576	336	163	108	44	79	758	611	362	3628	9138	721
HC660_RS17705	127	95	104	100	37	45	144	161	96	2063	3554	223
HC660_RS17710	442	408	350	352	165	261	556	686	421	6903	10009	750
HC660_RS17715	2888	2672	2146	2014	954	1799	1868	3371	2497	2206	2947	2453
HC660_RS17720	1209	1445	1123	959	418	758	972	1713	1189	920	1750	1092
HC660_RS17725	9342	14813	10001	8732	3148	5863	7991	15196	8732	7648	16973	7894
HC660_RS17730	669	1065	1348	629	424	572	433	984	658	534	1160	696
HC660_RS17735	23	8	21	14	13	25	10	32	29	22	10	11
HC660_RS17740	8668	7482	7948	8384	10162	14329	12307	14819	15205	9909	12212	11761
HC660_RS17745	3729	3525	3468	3597	4198	5233	4649	5528	5107	4255	5020	4026
HC660_RS17750	434	247	1229	389	1517	1121	110	198	448	760	248	1002
HC660_RS17755	92	102	108	146	139	116	145	192	145	70	98	96
HC660_RS17760	96	105	103	108	97	102	77	117	94	77	98	76
HC660_RS17765	237	133	130	188	243	283	217	248	221	217	191	175
HC660_RS17770	927	430	545	717	1187	1274	625	817	990	900	546	866
HC660_RS17775	95	82	188	166	132	106	29	71	113	118	111	100
HC660_RS17780	15	13	5	10	14	36	8	10	31	14	13	11
HC660_RS17785	2323	1497	1085	1624	2836	2552	1477	3078	1954	3344	2248	2139
HC660_RS17790	625	496	456	571	821	801	560	1146	567	1001	785	527
HC660_RS17795	676	448	498	431	593	553	248	543	453	628	436	594
HC660_RS17800	203	153	109	202	152	171	193	276	158	179	214	173
HC660_RS17805	2392	2762	2658	3009	2372	2680	3997	6839	3286	2189	4028	2050
HC660_RS17810	6426	9084	9284	8738	6712	7104	9652	16418	8330	6018	11533	5791
HC660_RS17815	33191	35234	55451	49106	43990	47361	23866	26474	47332	47857	37922	63367
HC660_RS17820	35	85	82	199	51	91	84	154	64	69	276	68
HC660_RS17825	734	986	640	1331	678	734	1014	1910	1024	949	1515	780
HC660_RS17830	270	723	496	929	292	368	653	1322	363	397	1062	310
HC660_RS17835	100	452	295	536	114	141	357	732	142	167	679	106
HC660_RS17840	26	88	99	148	77	79	41	79	45	34	112	50
HC660_RS17845	14709	9905	10527	12359	9659	10036	7038	13895	14811	9603	8522	7733
HC660_RS17850	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS17855	142	285	268	423	238	231	352	609	247	225	398	132
HC660_RS17860	68	290	203	330	102	107	359	564	116	96	494	68
HC660_RS17865	753	565	537	847	644	824	657	1162	871	732	718	644
HC660_RS17870	468	901	1120	1232	457	568	717	1413	466	604	1162	353
HC660_RS17875	612	976	1152	1411	625	627	702	1492	536	646	1412	590
HC660_RS17880	170	272	384	350	222	238	146	399	165	160	372	126
HC660_RS17885	156	350	387	440	159	198	325	610	253	267	467	186
HC660_RS17890	44	121	152	123	62	55	68	159	53	59	113	39
HC660_RS17895	8	22	38	17	33	37	3	12	20	10	18	5
HC660_RS17900	10	32	41	26	11	15	19	28	27	15	41	6
HC660_RS17905	475	277	373	499	749	606	250	468	485	531	267	437
HC660_RS17910	1771	1416	1908	2787	4045	4527	1050	2175	2372	2434	1336	3322
HC660_RS17915	511	812	974	1149	1119	1070	567	1092	700	608	764	603
HC660_RS17920	226	244	359	271	216	274	92	258	212	332	331	221
HC660_RS17925	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS17930	1242	919	1621	1064	1616	1642	517	1138	1178	1272	881	1233
HC660_RS17935	31	44	44	38	66	50	29	54	53	28	43	51
HC660_RS17940	9	21	18	26	15	15	22	26	20	6	13	13
HC660_RS17945	13	12	16	17	24	35	20	24	19	18	18	22
HC660_RS17950	28	39	33	34	25	27	34	38	37	15	37	37
HC660_RS17955	36	34	35	41	30	45	32	62	72	18	58	41
HC660_RS17960	9	18	13	9	17	13	11	22	26	15	10	13
HC660_RS17965	18	6	11	10	16	20	6	21	32	9	8	13
HC660_RS17970	4	2	8	5	7	4	4	13	1	6	3	2
HC660_RS17975	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS17980	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS17985	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS17990	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS17995	650	486	402	524	580	643	378	743	623	562	481	530
HC660_RS18000	826	577	555	750	1051	959	548	903	1007	827	581	922
HC660_RS18005	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS18010	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS18015	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS18020	5582	4822	3529	7501	7571	8993	6453	8230	8559	7058	4571	7613
HC660_RS18025	1277	571	534	712	1033	1225	735	1335	998	1651	1118	1107
HC660_RS18030	1	0	0	0	0	0	0	0	0	2	0	0
HC660_RS18035	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS18040	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS18045	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS18050	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS18055	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS18060	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS18065	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS18070	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS18075	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS18080	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS18085	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS18090	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS18095	485	907	643	1347	474	525	1086	1928	602	484	1474	392
HC660_RS18100	934	1187	1134	1104	1321	1525	873	1169	1344	1302	1239	1409
HC660_RS18105	14	45	79	37	28	48	20	84	57	20	71	24
HC660_RS18110	46	62	118	59	50	51	41	108	31	18	82	29
HC660_RS18115	263	325	243	202	207	297	229	464	228	114	267	121
HC660_RS18120	2501	2345	2032	2379	1991	2779	2690	3911	2815	1570	1659	1976
HC660_RS18125	1117	346	337	503	668	922	257	556	1309	950	449	782
HC660_RS18130	108	146	124	204	212	245	122	234	139	123	138	138
HC660_RS18135	2494	2464	2814	2867	1498	1962	2325	3970	2687	2039	2775	1518
HC660_RS18140	3	2	1	1	5	2	3	1	10	0	1	2
HC660_RS18145	14	23	20	26	20	28	18	26	33	26	16	40
HC660_RS18150	7	9	62	22	77	25	3	9	8	11	14	8
HC660_RS18155	22	44	205	85	113	90	22	58	42	39	48	36
HC660_RS18160	862	1171	1314	990	756	823	734	1358	1245	926	1289	708
HC660_RS18165	390	607	547	480	300	373	567	950	591	390	850	267
HC660_RS18170	98	156	142	145	93	92	229	255	201	126	266	58
HC660_RS18175	586	1014	626	725	466	531	898	1376	1052	630	1528	401
HC660_RS18180	414	721	395	491	325	371	596	849	926	409	869	249
HC660_RS18185	549	806	457	746	575	589	779	1218	1347	741	1066	377
HC660_RS18190	4706	5137	5815	9291	9940	10042	2914	5392	5682	9658	7187	12460
HC660_RS18195	95	202	162	159	155	158	92	146	158	154	184	134
HC660_RS18200	138	84	137	249	297	385	102	159	234	258	113	213
HC660_RS18205	374	85	102	172	419	82	284	453	166	318	205	78
HC660_RS18210	184	100	127	143	222	49	244	600	90	104	185	22
HC660_RS18215	96	141	182	233	175	196	85	146	147	129	133	168
HC660_RS18220	35	28	25	48	38	46	31	55	50	43	24	43
HC660_RS18225	13	6	11	10	21	20	9	9	20	13	16	26
HC660_RS18230	34	29	46	69	31	64	26	41	42	34	48	36
HC660_RS18235	4	10	14	6	7	5	5	12	12	4	10	4
HC660_RS18240	8	3	5	7	7	14	5	3	22	5	4	7
HC660_RS18245	214	160	224	528	672	545	175	314	426	336	235	493
HC660_RS18250	85	188	134	150	89	113	98	139	161	110	159	111
HC660_RS18255	4	6	8	18	4	2	10	8	15	2	12	11
HC660_RS18260	40	46	32	44	37	57	47	32	82	30	44	51
HC660_RS18265	38	48	46	43	41	44	33	61	61	44	53	53
HC660_RS18270	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS18275	1796	701	718	461	782	897	574	953	1479	1307	1103	1227
HC660_RS18280	151	82	86	152	106	152	85	144	188	106	168	138
HC660_RS18285	353	280	170	277	254	403	255	310	418	311	382	323
HC660_RS18290	323	219	109	188	305	423	232	236	424	374	262	354
HC660_RS18295	35	37	50	104	79	97	64	106	85	51	70	80
HC660_RS18300	0	2	5	4	0	5	1	2	4	1	0	2
HC660_RS18305	130	89	82	147	106	168	74	166	357	124	153	187
HC660_RS18310	420	1522	2085	2261	740	899	1729	2568	591	710	2335	607
HC660_RS18315	57	263	375	351	142	150	209	344	87	103	316	97
HC660_RS18320	65	242	526	361	195	198	118	270	65	90	279	80
HC660_RS18325	1	0	1	0	1	5	0	1	1	0	2	1
HC660_RS18330	243	184	195	331	289	411	221	391	333	347	322	289
HC660_RS18335	51	62	52	107	66	104	91	118	97	72	102	71
HC660_RS18340	55	95	119	153	186	174	56	106	79	91	88	107
HC660_RS18345	170	178	292	239	341	324	67	120	194	179	148	242
HC660_RS18350	95	40	79	59	103	88	5	47	76	78	32	68
HC660_RS18355	148	129	89	141	140	177	158	309	159	177	206	95
HC660_RS18360	576	462	354	525	568	769	868	1125	905	659	837	583
HC660_RS18365	128	58	53	82	101	86	135	231	122	143	97	82
HC660_RS18370	37	18	18	29	24	29	18	54	22	40	21	23
HC660_RS18375	22	22	35	28	40	55	13	34	43	53	24	33
HC660_RS18380	4	6	4	3	7	10	0	8	10	5	10	7
HC660_RS18385	219	231	482	358	727	665	77	256	254	275	219	316
HC660_RS18390	1002	855	858	1235	1449	1350	655	1105	960	1100	722	1088
HC660_RS18395	4	31	17	28	23	25	17	42	32	13	26	24
HC660_RS18400	138	702	287	353	189	308	433	827	439	156	590	306
HC660_RS18405	89	105	154	206	294	267	98	161	152	175	140	150
HC660_RS21145	21	26	15	26	34	29	28	55	44	28	51	23
HC660_RS21150	24	25	18	32	42	49	35	66	68	55	52	53
HC660_RS18415	67	50	31	91	146	134	68	93	90	109	73	103
HC660_RS18420	28	19	29	46	56	56	26	32	60	49	25	50
HC660_RS18425	114	201	358	263	280	258	82	316	189	139	215	161
HC660_RS18430	1316	1553	1294	1631	1093	1254	1183	2436	1197	1223	1714	965
HC660_RS18435	526	794	928	897	512	632	615	1334	522	560	1083	371
HC660_RS18440	1541	966	1065	1354	1358	1551	1009	1899	1443	2089	1293	1318
HC660_RS18445	1	3	6	4	3	13	0	5	6	5	8	1
HC660_RS18450	0	0	0	2	1	1	0	0	1	1	0	1
HC660_RS18455	49	48	32	52	45	35	24	60	37	54	50	23
HC660_RS18460	204	90	90	150	211	224	118	186	187	257	122	188
HC660_RS18465	91	200	152	154	138	123	152	306	133	179	314	178
HC660_RS18470	20	7	11	8	19	24	9	15	47	11	7	10
HC660_RS18475	232	104	98	95	159	212	133	189	237	175	100	160
HC660_RS18480	75	56	68	63	64	109	49	100	99	71	58	70
HC660_RS18485	26	19	31	16	25	22	23	23	39	31	37	17
HC660_RS18490	625	219	179	146	122	145	336	484	331	551	599	473
HC660_RS18495	544	554	545	699	698	543	488	768	718	571	481	579
HC660_RS18500	436	159	227	245	588	570	210	483	475	637	224	380
HC660_RS18505	27	26	24	24	39	38	11	21	30	37	22	21
HC660_RS18510	111	92	118	134	142	410	32	100	429	137	116	115
HC660_RS18515	133	92	128	133	97	97	58	146	72	99	122	56
HC660_RS18520	302	289	221	345	328	352	235	416	322	401	318	324
HC660_RS18525	8	2	4	6	9	5	11	10	17	6	17	5
HC660_RS18530	1	13	11	13	14	14	9	15	20	13	20	7
HC660_RS18535	19	35	44	49	56	45	20	39	45	22	44	19
HC660_RS18540	13	27	52	35	29	29	19	45	15	16	53	13
HC660_RS18545	15	52	34	46	11	22	20	36	30	11	58	21
HC660_RS18550	12	34	33	44	33	36	26	44	27	20	49	25
HC660_RS18555	24	36	58	57	35	61	32	39	51	24	48	53
HC660_RS18560	452	429	1003	533	801	861	288	607	537	687	541	618
HC660_RS18565	320	267	356	229	306	351	170	372	317	351	321	274
HC660_RS18570	292	151	156	314	341	407	101	251	374	437	124	436
HC660_RS18575	25	30	23	30	34	55	23	43	46	35	27	45
HC660_RS18580	104	50	66	123	184	162	42	79	97	155	43	128
HC660_RS18585	282	223	267	155	233	317	228	273	379	147	141	244
HC660_RS18590	21	27	26	16	14	27	29	15	19	14	12	13
HC660_RS18595	17	21	21	23	33	41	36	31	34	20	23	30
HC660_RS18600	36	56	56	33	25	32	49	76	51	18	74	26
HC660_RS18605	67	59	55	28	18	32	55	59	61	20	51	36
HC660_RS18610	69	74	48	25	29	32	43	83	90	54	79	77
HC660_RS18615	36	33	27	17	13	18	21	39	41	37	30	33
HC660_RS18620	69	73	54	51	25	55	44	58	67	43	113	53
HC660_RS18625	192	151	502	300	779	351	25	81	102	195	117	267
HC660_RS18630	36	32	30	37	42	44	23	37	35	24	27	38
HC660_RS18635	1182	1169	1632	1447	1760	1871	829	1588	1386	1418	1315	1234
HC660_RS18640	623	628	673	657	636	721	666	1050	713	556	619	589
HC660_RS18645	238	211	334	214	264	281	196	299	289	236	266	252
HC660_RS18650	14	8	30	34	44	28	4	12	26	18	9	27
HC660_RS18655	74	129	85	81	60	101	63	118	119	115	129	107
HC660_RS18660	21	15	20	26	25	31	28	23	29	27	13	37
HC660_RS18665	135	142	137	190	173	193	162	349	159	152	265	124
HC660_RS18670	5485	4432	3542	5710	5323	5958	5904	10776	5644	7280	5932	4790
HC660_RS18675	173	294	647	336	289	420	82	314	241	202	373	259
HC660_RS18680	330	214	287	340	234	346	108	236	267	403	210	315
HC660_RS18685	59	28	38	42	47	32	19	58	46	43	35	51
HC660_RS18690	4719	3673	2812	3728	5126	4974	5207	6415	6750	3824	3392	4228
HC660_RS18695	20751	18361	14807	19389	20007	20556	25019	31651	27701	15407	19614	17252
HC660_RS18700	4749	5222	3970	6049	4932	5077	7484	10115	6107	4072	6813	3836
HC660_RS18705	9536	12841	11295	16176	10757	11860	17238	23454	13054	9379	17754	8672
HC660_RS18710	2048	3273	2411	3634	1779	2300	3446	5424	2191	2471	5299	1775
HC660_RS18715	3322	4694	3951	5334	2482	3025	5080	7615	3501	3739	7724	2620
HC660_RS18720	1599	2040	1747	2239	1843	1918	1521	2247	1701	2069	2596	1914
HC660_RS18725	2558	3578	4251	4266	3202	3871	2000	3621	2872	3648	4364	3375
HC660_RS18730	2120	2039	3357	2065	1664	2007	753	1857	1728	2626	1844	1875
HC660_RS18735	205	166	137	419	418	432	229	383	277	395	164	408
HC660_RS18740	2723	3852	2532	4024	2314	3042	4548	8541	4244	2732	4286	3695
HC660_RS18745	599	413	299	513	614	641	535	888	682	644	524	542
HC660_RS18750	112	55	93	100	134	163	63	113	106	103	102	94
HC660_RS18755	159	45	116	95	118	198	64	115	112	143	74	111
HC660_RS18760	441	121	116	121	345	360	224	302	382	404	172	263
HC660_RS18765	735	154	203	245	537	510	295	431	604	690	280	512
HC660_RS18770	29	27	41	26	19	23	15	18	43	24	43	22
HC660_RS18775	16	30	33	27	19	29	16	34	71	35	41	23
HC660_RS18780	61	28	50	34	67	61	14	31	45	44	16	46
