"gene","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"HC660_RS01370",2354.72391452922,0.259352838573104,0.281717818581482,0.115537780318015,0.423917234949621
"HC660_RS01375",58.8795144482652,-0.261840584784331,0.34660234652852,0.0952556666437055,0.384610668599069
"HC660_RS01380",311.453016594099,-0.104381005986324,0.19350972543409,0.458776907318543,0.773104234082444
"HC660_RS01385",296.959752353811,-0.156455332272608,0.205812467610758,0.284184750892838,0.643725921756578
"HC660_RS01390",60.693974880915,0.168712411619174,0.252250390034675,0.253353742031524,0.611397592426111
"HC660_RS01395",34.0270103490348,-0.161421136032417,0.267785789071682,0.252267297741039,0.60966125846798
"HC660_RS01400",44.3286930298788,-0.27568764878898,0.423732941079934,0.0526800746280468,0.290308271955223
"HC660_RS01405",97.6156023000151,-0.126020539422783,0.242040606114448,0.367686178233466,0.707891755660376
"HC660_RS01410",129.309819232874,-0.132248104658691,0.201966969434758,0.357699871580903,0.699609578142049
"HC660_RS01415",12.7794890731048,-0.133519783556467,0.307141623161275,0.121746786152663,0.432227105112501
"HC660_RS01420",6.11604199082983,-0.0995286046697597,0.296115364441461,0.0797746311219895,NA
"HC660_RS01425",116.291067946751,-0.120212927513376,0.257775506254436,0.35829871205456,0.699963497030387
"HC660_RS01430",165.674252916232,-0.133917214440798,0.207674905618911,0.353974978155294,0.698501336334416
"HC660_RS01435",18.9482888651412,-0.261065733179117,0.461090151984721,0.0176894208993866,0.171769286850009
"HC660_RS01440",34.4674727986937,-1.32171121993211,0.911160146214491,0.00381602900274484,0.0708417004252575
"HC660_RS01445",20.2353207316239,-0.212805373763847,0.389585212429823,0.0256729228655575,0.208281840051069
"HC660_RS01450",8.12492841352388,-0.104512067078883,0.295949404334846,0.116585508504069,NA
"HC660_RS01455",102.933495433409,0.196641742359835,0.271375005684945,0.194811396995294,0.539492266864221
"HC660_RS01460",38.2376188154786,-0.280078388612907,0.44765596433198,0.0408918695727865,0.258333997320094
"HC660_RS01465",115.872888719461,-0.0607800791405873,0.227840638896753,0.644161057743995,0.864169234914531
"HC660_RS01470",18.4390557356248,-0.122084152866792,0.286817358114985,0.244260378719606,0.599717305865216
"HC660_RS01475",14.4101251175052,-0.0451984834818815,0.254306861078897,0.663549838396736,0.873950104237952
"HC660_RS01480",25.1159325100671,0.00378310962163339,0.235682550010789,0.977137656481609,0.991092069420009
"HC660_RS01485",66.3427337701976,-0.0221150151898694,0.221352726602395,0.864943355445479,0.958388386177168
"HC660_RS01490",78.0347671241884,0.208366078902625,0.259715236334349,0.180608392176201,0.521426313815393
"HC660_RS01495",72.2931299452586,-0.0426766093593911,0.227205645989584,0.741959874157363,0.908115160893155
"HC660_RS01500",240.398402800416,-0.114080297192616,0.27626419201102,0.301123003234465,0.660806971455514
"HC660_RS01505",5.15539048273841,0.00077382315593029,0.263348844349374,0.991976770894729,NA
"HC660_RS01510",246.72120318634,0.00544955272012859,0.227272301824914,0.97088523732717,0.991092069420009
"HC660_RS01515",37.1794047028852,-0.0461599312198561,0.246105131881906,0.686441432610369,0.885498789038919
"HC660_RS01520",5.86055245376429,-0.0333914256097397,0.262257745393812,0.692985700682456,NA
"HC660_RS01525",59.9261198202663,-0.282204368230833,0.324360064172479,0.0938226022709782,0.381425594020951
"HC660_RS01530",89.8703245752609,-0.292167722296055,0.28656255308347,0.0874257881916896,0.367741638178461
"HC660_RS01535",33.7478646073905,-0.147418293112947,0.27710623803056,0.260303947184543,0.619274726356676
"HC660_RS01540",150.746597395802,0.105763346014329,0.2574055807641,0.401539575330948,0.733767109732842
