time_min,rep,relative_OD,group,treatment,time_h
40,Ctrl-1,0.03337714921246019,1g+0,NaHCO3,0.6666666666666666
40,Ctrl-2,0.026603412891417603,1g+0,NaHCO3,0.6666666666666666
40,Ctrl-3,0.01196803225535127,1g+0,NaHCO3,0.6666666666666666
60,Ctrl-1,0.0330020635300824,1g+0,NaHCO3,1
60,Ctrl-2,0.07630439400182289,1g+0,NaHCO3,1
60,Ctrl-3,0.04388289816698745,1g+0,NaHCO3,1
80,Ctrl-1,0.024001571872775587,1g+0,NaHCO3,1.3333333333333333
80,Ctrl-2,0.0602186380492256,1g+0,NaHCO3,1.3333333333333333
80,Ctrl-3,0.042553116805282246,1g+0,NaHCO3,1.3333333333333333
100,Ctrl-1,-0.004875219745333749,1g+0,NaHCO3,1.6666666666666667
100,Ctrl-2,0.03134670850587323,1g+0,NaHCO3,1.6666666666666667
100,Ctrl-3,0.029635192192699097,1g+0,NaHCO3,1.6666666666666667
120,Ctrl-1,-0.018563611838178645,1g+0,NaHCO3,2
120,Ctrl-2,0.02021038755680122,1g+0,NaHCO3,2
120,Ctrl-3,0.01196803225535127,1g+0,NaHCO3,2
140,Ctrl-1,-0.0301893679750367,1g+0,NaHCO3,2.3333333333333335
140,Ctrl-2,0.0020623158021020227,1g+0,NaHCO3,2.3333333333333335
140,Ctrl-3,-0.005319238677523231,1g+0,NaHCO3,2.3333333333333335
160,Ctrl-1,-0.049128065495593135,1g+0,NaHCO3,2.6666666666666665
160,Ctrl-2,-0.004330770993275516,1g+0,NaHCO3,2.6666666666666665
160,Ctrl-3,-0.009118581645054137,1g+0,NaHCO3,2.6666666666666665
180,Ctrl-1,-0.05869118567646663,1g+0,NaHCO3,3
180,Ctrl-2,-0.01422976392184642,1g+0,NaHCO3,3
180,Ctrl-3,-0.021086727131105713,1g+0,NaHCO3,3
200,Ctrl-1,-0.05569094728023204,1g+0,NaHCO3,3.3333333333333335
200,Ctrl-2,-0.02866572869352157,1g+0,NaHCO3,3.3333333333333335
200,Ctrl-3,-0.02906541530133926,1g+0,NaHCO3,3.3333333333333335
220,Ctrl-1,-0.0648790376615761,1g+0,NaHCO3,3.6666666666666665
220,Ctrl-2,-0.041039377663094706,1g+0,NaHCO3,3.6666666666666665
220,Ctrl-3,-0.041223448674277345,1g+0,NaHCO3,3.6666666666666665
240,Ctrl-1,-0.078379886913232,1g+0,NaHCO3,4
240,Ctrl-2,-0.048463591629142794,1g+0,NaHCO3,4
240,Ctrl-3,-0.04331312127562951,1g+0,NaHCO3,4
260,Ctrl-1,-0.08625534505479837,1g+0,NaHCO3,4.333333333333333
260,Ctrl-2,-0.06599299937359235,1g+0,NaHCO3,4.333333333333333
260,Ctrl-3,-0.060410391090917295,1g+0,NaHCO3,4.333333333333333
280,Ctrl-1,-0.0973185285509382,1g+0,NaHCO3,4.666666666666667
280,Ctrl-2,-0.07692305801207436,1g+0,NaHCO3,4.666666666666667
280,Ctrl-3,-0.0708586974823266,1g+0,NaHCO3,4.666666666666667
300,Ctrl-1,-0.10669416177347106,1g+0,NaHCO3,5
300,Ctrl-2,-0.08599712461980356,1g+0,NaHCO3,5
300,Ctrl-3,-0.08092711486926256,1g+0,NaHCO3,5
320,Ctrl-1,-0.110819377802594,1g+0,NaHCO3,5.333333333333333
320,Ctrl-2,-0.08785317811131559,1g+0,NaHCO3,5.333333333333333
320,Ctrl-3,-0.09422498510166918,1g+0,NaHCO3,5.333333333333333
340,Ctrl-1,-0.11813237506914043,1g+0,NaHCO3,5.666666666666667
340,Ctrl-2,-0.09280261311484281,1g+0,NaHCO3,5.666666666666667
340,Ctrl-3,-0.09650460220525812,1g+0,NaHCO3,5.666666666666667
360,Ctrl-1,-0.12994561816433922,1g+0,NaHCO3,6
360,Ctrl-2,-0.08888430528198797,1g+0,NaHCO3,6
360,Ctrl-3,-0.09973411166607893,1g+0,NaHCO3,6
380,Ctrl-1,-0.1389461657044944,1g+0,NaHCO3,6.333333333333333
380,Ctrl-2,-0.09651472009786673,1g+0,NaHCO3,6.333333333333333
380,Ctrl-3,-0.1012538375300209,1g+0,NaHCO3,6.333333333333333
400,Ctrl-1,-0.13163322432079622,1g+0,NaHCO3,6.666666666666667
400,Ctrl-2,-0.10600124986601685,1g+0,NaHCO3,6.666666666666667
400,Ctrl-3,-0.10790280095390119,1g+0,NaHCO3,6.666666666666667
420,Ctrl-1,-0.1372585595480374,1g+0,NaHCO3,7
420,Ctrl-2,-0.111156947180132,1g+0,NaHCO3,7
420,Ctrl-3,-0.12253045254801313,1g+0,NaHCO3,7
440,Ctrl-1,-0.15207198515662065,1g+0,NaHCO3,7.333333333333333
440,Ctrl-2,-0.11404412784231434,1g+0,NaHCO3,7.333333333333333
440,Ctrl-3,-0.1246201251493654,1g+0,NaHCO3,7.333333333333333
460,Ctrl-1,-0.15600971422740484,1g+0,NaHCO3,7.666666666666667
460,Ctrl-2,-0.12229326812920402,1g+0,NaHCO3,7.666666666666667
460,Ctrl-3,-0.13430854030112774,1g+0,NaHCO3,7.666666666666667
480,Ctrl-1,-0.1623851090537032,1g+0,NaHCO3,8
480,Ctrl-2,-0.12683023997230838,1g+0,NaHCO3,8
480,Ctrl-3,-0.13810793988400868,1g+0,NaHCO3,8
500,Ctrl-1,-0.16576032136661709,1g+0,NaHCO3,8.333333333333334
500,Ctrl-2,-0.12827389176416076,1g+0,NaHCO3,8.333333333333334
500,Ctrl-3,-0.14494684781012385,1g+0,NaHCO3,8.333333333333334
520,Ctrl-1,-0.18488650584551417,1g+0,NaHCO3,8.666666666666666
520,Ctrl-2,-0.12662403912247966,1g+0,NaHCO3,8.666666666666666
520,Ctrl-3,-0.15273559147812063,1g+0,NaHCO3,8.666666666666666
540,Ctrl-1,-0.17719853466228647,1g+0,NaHCO3,9
540,Ctrl-2,-0.12786142860373997,1g+0,NaHCO3,9
540,Ctrl-3,-0.1487462473930049,1g+0,NaHCO3,9
560,Ctrl-1,-0.18732417160102838,1g+0,NaHCO3,9.333333333333334
560,Ctrl-2,-0.13012994525567279,1g+0,NaHCO3,9.333333333333334
560,Ctrl-3,-0.14000766798312428,1g+0,NaHCO3,9.333333333333334
580,Ctrl-1,-0.18676165484315996,1g+0,NaHCO3,9.666666666666666
580,Ctrl-2,-0.12662403912247966,1g+0,NaHCO3,9.666666666666666
580,Ctrl-3,-0.14684657590923944,1g+0,NaHCO3,9.666666666666666
600,Ctrl-1,-0.18076128981638936,1g+0,NaHCO3,10
600,Ctrl-2,-0.12311819445004561,1g+0,NaHCO3,10
600,Ctrl-3,-0.15824471804253046,1g+0,NaHCO3,10
620,Ctrl-1,-0.1861991380852898,1g+0,NaHCO3,10.333333333333334
620,Ctrl-2,-0.12167454265819311,1g+0,NaHCO3,10.333333333333334
620,Ctrl-3,-0.15121586561417874,1g+0,NaHCO3,10.333333333333334
640,Ctrl-1,-0.1927620198699288,1g+0,NaHCO3,10.666666666666666
640,Ctrl-2,-0.12621157596205873,1g+0,NaHCO3,10.666666666666666
640,Ctrl-3,-0.15235564585829714,1g+0,NaHCO3,10.666666666666666
660,Ctrl-1,-0.18001123021733206,1g+0,NaHCO3,11
660,Ctrl-2,-0.12435552247054683,1g+0,NaHCO3,11
660,Ctrl-3,-0.15691493668082515,1g+0,NaHCO3,11
680,Ctrl-1,-0.18432398908764389,1g+0,NaHCO3,11.333333333333334
680,Ctrl-2,-0.13322332676768592,1g+0,NaHCO3,11.333333333333334
680,Ctrl-3,-0.1548252640794729,1g+0,NaHCO3,11.333333333333334
700,Ctrl-1,-0.18657411200197108,1g+0,NaHCO3,11.666666666666666
700,Ctrl-2,-0.12270573128962481,1g+0,NaHCO3,11.666666666666666
700,Ctrl-3,-0.1424772295889481,1g+0,NaHCO3,11.666666666666666
720,Ctrl-1,-0.1886367479579576,1g+0,NaHCO3,12
720,Ctrl-2,-0.1103320208592903,1g+0,NaHCO3,12
720,Ctrl-3,-0.14475690330788718,1g+0,NaHCO3,12
740,Ctrl-1,-0.1768235048627588,1g+0,NaHCO3,12.333333333333334
740,Ctrl-2,-0.10455765953492561,1g+0,NaHCO3,12.333333333333334
740,Ctrl-3,-0.1407675026074193,1g+0,NaHCO3,12.333333333333334
760,Ctrl-1,-0.174198352148902,1g+0,NaHCO3,12.666666666666666
760,Ctrl-2,-0.10002062623105998,1g+0,NaHCO3,12.666666666666666
760,Ctrl-3,-0.1346884859209512,1g+0,NaHCO3,12.666666666666666
780,Ctrl-1,-0.165947864207806,1g+0,NaHCO3,13
780,Ctrl-2,-0.09754590872929637,1g+0,NaHCO3,13
780,Ctrl-3,-0.12594990651107071,1g+0,NaHCO3,13
800,Ctrl-1,-0.16276013885323273,1g+0,NaHCO3,13.333333333333334
800,Ctrl-2,-0.0907403587735,1g+0,NaHCO3,13.333333333333334
800,Ctrl-3,-0.12386023390971844,1g+0,NaHCO3,13.333333333333334
820,Ctrl-1,-0.1590098967407892,1g+0,NaHCO3,13.666666666666666
820,Ctrl-2,-0.0890905061318167,1g+0,NaHCO3,13.666666666666666
820,Ctrl-3,-0.10923258231560651,1g+0,NaHCO3,13.666666666666666
840,Ctrl-1,-0.14944683244276583,1g+0,NaHCO3,14
840,Ctrl-2,-0.0709424343771175,1g+0,NaHCO3,14
840,Ctrl-3,-0.1105623636773117,1g+0,NaHCO3,14
860,Ctrl-1,-0.13744604650637804,1g+0,NaHCO3,14.333333333333334
860,Ctrl-2,-0.08084142730568841,1g+0,NaHCO3,14.333333333333334
860,Ctrl-3,-0.104293345873255,1g+0,NaHCO3,14.333333333333334
880,Ctrl-1,-0.12919555856528203,1g+0,NaHCO3,14.666666666666666
880,Ctrl-2,-0.07238602470820873,1g+0,NaHCO3,14.666666666666666
880,Ctrl-3,-0.09650460220525812,1g+0,NaHCO3,14.666666666666666
900,Ctrl-1,-0.12263262089779291,1g+0,NaHCO3,15
900,Ctrl-2,-0.0719736230085492,1g+0,NaHCO3,15
900,Ctrl-3,-0.08909580415708282,1g+0,NaHCO3,15
920,Ctrl-1,-0.11981998122559732,1g+0,NaHCO3,15.333333333333334
920,Ctrl-2,-0.07444834051031282,1g+0,NaHCO3,15.333333333333334
920,Ctrl-3,-0.09593471208319798,1g+0,NaHCO3,15.333333333333334
940,Ctrl-1,-0.11325704355811007,1g+0,NaHCO3,15.666666666666666
940,Ctrl-2,-0.07589193084140404,1g+0,NaHCO3,15.666666666666666
940,Ctrl-3,-0.08605629581384883,1g+0,NaHCO3,15.666666666666666
960,Ctrl-1,-0.11400710315716923,1g+0,NaHCO3,16
960,Ctrl-2,-0.07527326683115235,1g+0,NaHCO3,16
960,Ctrl-3,-0.09384503948184761,1g+0,NaHCO3,16
980,Ctrl-1,-0.11156943740165307,1g+0,NaHCO3,16.333333333333332
980,Ctrl-2,-0.07156115984812841,1g+0,NaHCO3,16.333333333333332
980,Ctrl-3,-0.08396662321249655,1g+0,NaHCO3,16.333333333333332
1000,Ctrl-1,-0.11381956031598034,1g+0,NaHCO3,16.666666666666668
1000,Ctrl-2,-0.0802227018346775,1g+0,NaHCO3,16.666666666666668
1000,Ctrl-3,-0.09612465658543463,1g+0,NaHCO3,16.666666666666668
1020,Ctrl-1,-0.12169507434039496,1g+0,NaHCO3,17
1020,Ctrl-2,-0.07382967650006123,1g+0,NaHCO3,17
1020,Ctrl-3,-0.085106460071967,1g+0,NaHCO3,17
1040,Ctrl-1,-0.1153196795140966,1g+0,NaHCO3,17.333333333333332
1040,Ctrl-2,-0.07568572999157314,1g+0,NaHCO3,17.333333333333332
1040,Ctrl-3,-0.07959733350755725,1g+0,NaHCO3,17.333333333333332
1060,Ctrl-1,-0.11606973911315577,1g+0,NaHCO3,17.666666666666668
1060,Ctrl-2,-0.0837286079678728,1g+0,NaHCO3,17.666666666666668
1060,Ctrl-3,-0.08263684185079125,1g+0,NaHCO3,17.666666666666668
1080,Ctrl-1,-0.1243202270542499,1g+0,NaHCO3,18
1080,Ctrl-2,-0.07836664834316559,1g+0,NaHCO3,18
1080,Ctrl-3,-0.0955547664633763,1g+0,NaHCO3,18
1100,Ctrl-1,-0.12000746818393807,1g+0,NaHCO3,18.333333333333332
1100,Ctrl-2,-0.07651059485165357,1g+0,NaHCO3,18.333333333333332
1100,Ctrl-3,-0.07826755214585195,1g+0,NaHCO3,18.333333333333332
1120,Ctrl-1,-0.13125819452126858,1g+0,NaHCO3,18.666666666666668
1120,Ctrl-2,-0.07073623352728671,1g+0,NaHCO3,18.666666666666668
1120,Ctrl-3,-0.07940733238997044,1g+0,NaHCO3,18.666666666666668
1140,Ctrl-1,-0.12957058836481156,1g+0,NaHCO3,19
1140,Ctrl-2,-0.0895029692922375,1g+0,NaHCO3,19
1140,Ctrl-3,-0.09593471208319798,1g+0,NaHCO3,19
1160,Ctrl-1,-0.12957058836481156,1g+0,NaHCO3,19.333333333333332
1160,Ctrl-2,-0.08537839914879278,1g+0,NaHCO3,19.333333333333332
1160,Ctrl-3,-0.0845365133345567,1g+0,NaHCO3,19.333333333333332
1180,Ctrl-1,-0.11888237878535124,1g+0,NaHCO3,19.666666666666668
1180,Ctrl-2,-0.09486492891694483,1g+0,NaHCO3,19.666666666666668
1180,Ctrl-3,-0.08909580415708282,1g+0,NaHCO3,19.666666666666668
1200,Ctrl-1,-0.1175698024284219,1g+0,NaHCO3,20
1200,Ctrl-2,-0.08847184212156717,1g+0,NaHCO3,20
1200,Ctrl-3,-0.08073711375167564,1g+0,NaHCO3,20
1220,Ctrl-1,-0.12394519725472214,1g+0,NaHCO3,20.333333333333332
1220,Ctrl-2,-0.09259641226501202,1g+0,NaHCO3,20.333333333333332
1220,Ctrl-3,-0.09365503836426078,1g+0,NaHCO3,20.333333333333332
0,SR（6.5 Gy）-1,0,1g+6.5,NaHCO3,0
0,SR（6.5 Gy）-2,0,1g+6.5,NaHCO3,0
0,SR（6.5 Gy）-3,0,1g+6.5,NaHCO3,0
20,SR（6.5 Gy）-1,0.007796802474475779,1g+6.5,NaHCO3,0.3333333333333333
20,SR（6.5 Gy）-2,0.01833483225780956,1g+6.5,NaHCO3,0.3333333333333333
20,SR（6.5 Gy）-3,0.02078262227484611,1g+6.5,NaHCO3,0.3333333333333333
40,SR（6.5 Gy）-1,0.034528800999295874,1g+6.5,NaHCO3,0.6666666666666666
40,SR（6.5 Gy）-2,0.10670270057221987,1g+6.5,NaHCO3,0.6666666666666666
40,SR（6.5 Gy）-3,0.030731774493349778,1g+6.5,NaHCO3,0.6666666666666666
60,SR（6.5 Gy）-1,0.03898414515171098,1g+6.5,NaHCO3,1
60,SR（6.5 Gy）-2,0.09798612628946368,1g+6.5,NaHCO3,1
60,SR（6.5 Gy）-3,0.07915095999319957,1g+6.5,NaHCO3,1
80,SR（6.5 Gy）-1,0.042325669863439865,1g+6.5,NaHCO3,1.3333333333333333
80,SR（6.5 Gy）-2,0.0808535986728241,1g+6.5,NaHCO3,1.3333333333333333
80,SR（6.5 Gy）-3,0.08114079043690033,1g+6.5,NaHCO3,1.3333333333333333
100,SR（6.5 Gy）-1,0.035419883107712935,1g+6.5,NaHCO3,1.6666666666666667
100,SR（6.5 Gy）-2,0.06281929778672851,1g+6.5,NaHCO3,1.6666666666666667
100,SR（6.5 Gy）-3,0.08091972745009167,1g+6.5,NaHCO3,1.6666666666666667
120,SR（6.5 Gy）-1,0.02160837598592741,1g+6.5,NaHCO3,2
120,SR（6.5 Gy）-2,0.046287922490675336,1g+6.5,NaHCO3,2
120,SR（6.5 Gy）-3,0.07760332141372248,1g+6.5,NaHCO3,2
140,SR（6.5 Gy）-1,0.00935616296937054,1g+6.5,NaHCO3,2.3333333333333335
140,SR（6.5 Gy）-2,0.024045644937636373,1g+6.5,NaHCO3,2.3333333333333335
140,SR（6.5 Gy）-3,0.06743310620841016,1g+6.5,NaHCO3,2.3333333333333335
160,SR（6.5 Gy）-1,-8.910821084170588e-4,1g+6.5,NaHCO3,2.6666666666666665
160,SR（6.5 Gy）-2,0.0030056720257703906,1g+6.5,NaHCO3,2.6666666666666665
160,SR（6.5 Gy）-3,0.05571518653301438,1g+6.5,NaHCO3,2.6666666666666665
180,SR（6.5 Gy）-1,-0.008910688304830093,1g+6.5,NaHCO3,3
180,SR（6.5 Gy）-2,-0.013525703270282786,1g+6.5,NaHCO3,3
180,SR（6.5 Gy）-3,0.0417863734271092,1g+6.5,NaHCO3,3
200,SR（6.5 Gy）-1,-0.022722261816281723,1g+6.5,NaHCO3,3.3333333333333335
200,SR（6.5 Gy）-2,-0.026450254219979163,1g+6.5,NaHCO3,3.3333333333333335
200,SR（6.5 Gy）-3,0.019677175559592447,1g+6.5,NaHCO3,3.3333333333333335
220,SR（6.5 Gy）-1,-0.034306130056695035,1g+6.5,NaHCO3,3.6666666666666665
220,SR（6.5 Gy）-2,-0.04358287141377755,1g+6.5,NaHCO3,3.6666666666666665
220,SR（6.5 Gy）-3,0.0022108934305094135,1g+6.5,NaHCO3,3.6666666666666665
240,SR（6.5 Gy）-1,-0.050790883503729636,1g+6.5,NaHCO3,4
240,SR（6.5 Gy）-2,-0.06402169200506012,1g+6.5,NaHCO3,4
240,SR（6.5 Gy）-3,-0.010833535946950764,1g+6.5,NaHCO3,4
260,SR（6.5 Gy）-1,-0.06215194802220346,1g+6.5,NaHCO3,4.333333333333333
260,SR（6.5 Gy）-2,-0.07844907896764013,1g+6.5,NaHCO3,4.333333333333333
260,SR（6.5 Gy）-3,-0.02277251860915519,1g+6.5,NaHCO3,4.333333333333333
280,SR（6.5 Gy）-1,-0.07640899619819765,1g+6.5,NaHCO3,4.666666666666667
280,SR（6.5 Gy）-2,-0.08926964158386648,1g+6.5,NaHCO3,4.666666666666667
280,SR（6.5 Gy）-3,-0.03205841597662666,1g+6.5,NaHCO3,4.666666666666667
300,SR（6.5 Gy）-1,-0.09289374964523002,1g+6.5,NaHCO3,5
300,SR（6.5 Gy）-2,-0.10339649717473567,1g+6.5,NaHCO3,5
300,SR（6.5 Gy）-3,-0.04510284535408684,1g+6.5,NaHCO3,5
320,SR（6.5 Gy）-1,-0.10470042160758058,1g+6.5,NaHCO3,5.333333333333333
320,SR（6.5 Gy）-2,-0.11632104812443506,1g+6.5,NaHCO3,5.333333333333333
320,SR（6.5 Gy）-3,-0.05151452854941266,1g+6.5,NaHCO3,5.333333333333333
340,SR（6.5 Gy）-1,-0.11695256823447146,1g+6.5,NaHCO3,5.666666666666667
340,SR（6.5 Gy）-2,-0.12654045842007483,1g+6.5,NaHCO3,5.666666666666667
340,SR（6.5 Gy）-3,-0.059252721446800674,1g+6.5,NaHCO3,5.666666666666667
360,SR（6.5 Gy）-1,-0.12719987970192503,1g+6.5,NaHCO3,6
360,SR（6.5 Gy）-2,-0.13134958740760144,1g+6.5,NaHCO3,6
360,SR（6.5 Gy）-3,-0.06389563718523218,1g+6.5,NaHCO3,6
380,SR（6.5 Gy）-1,-0.1370015837255041,1g+6.5,NaHCO3,6.333333333333333
380,SR（6.5 Gy）-2,-0.13134958740760144,1g+6.5,NaHCO3,6.333333333333333
380,SR（6.5 Gy）-3,-0.06831748993685713,1g+6.5,NaHCO3,6.333333333333333
400,SR（6.5 Gy）-1,-0.15059035351501837,1g+6.5,NaHCO3,6.666666666666667
400,SR（6.5 Gy）-2,-0.13285242342048506,1g+6.5,NaHCO3,6.666666666666667
400,SR（6.5 Gy）-3,-0.06256912748316987,1g+6.5,NaHCO3,6.666666666666667
420,SR（6.5 Gy）-1,-0.1595010418198486,1g+6.5,NaHCO3,7
420,SR（6.5 Gy）-2,-0.13736102103630105,1g+6.5,NaHCO3,7
420,SR（6.5 Gy）-3,-0.06676985135738005,1g+6.5,NaHCO3,7
440,SR（6.5 Gy）-1,-0.16997109061957122,1g+6.5,NaHCO3,7.333333333333333
440,SR（6.5 Gy）-2,-0.13645933734400084,1g+6.5,NaHCO3,7.333333333333333
440,SR（6.5 Gy）-3,-0.06654878837057139,1g+6.5,NaHCO3,7.333333333333333
460,SR（6.5 Gy）-1,-0.17554025421267466,1g+6.5,NaHCO3,7.666666666666667
460,SR（6.5 Gy）-2,-0.13104905603588765,1g+6.5,NaHCO3,7.666666666666667
460,SR（6.5 Gy）-3,-0.08069866446328511,1g+6.5,NaHCO3,7.666666666666667
480,SR（6.5 Gy）-1,-0.18133215513804726,1g+6.5,NaHCO3,8
480,SR（6.5 Gy）-2,-0.12323416544543185,1g+6.5,NaHCO3,8
480,SR（6.5 Gy）-3,-0.09197439227445733,1g+6.5,NaHCO3,8
500,SR（6.5 Gy）-1,-0.18756966350729426,1g+6.5,NaHCO3,8.333333333333334
500,SR（6.5 Gy）-2,-0.10880677848284868,1g+6.5,NaHCO3,8.333333333333334
500,SR（6.5 Gy）-3,-0.09352203085393675,1g+6.5,NaHCO3,8.333333333333334
520,SR（6.5 Gy）-1,-0.19313882710039548,1g+6.5,NaHCO3,8.666666666666666
520,SR（6.5 Gy）-2,-0.10820562616226528,1g+6.5,NaHCO3,8.666666666666666
520,SR（6.5 Gy）-3,-0.09418528570496675,1g+6.5,NaHCO3,8.666666666666666
540,SR（6.5 Gy）-1,-0.19603474436824775,1g+6.5,NaHCO3,9
540,SR（6.5 Gy）-2,-0.09738506354603908,1g+6.5,NaHCO3,9
540,SR（6.5 Gy）-3,-0.09506966943341384,1g+6.5,NaHCO3,9
560,SR（6.5 Gy）-1,-0.20049008852066275,1g+6.5,NaHCO3,9.333333333333334
560,SR（6.5 Gy）-2,-0.09017132527616668,1g+6.5,NaHCO3,9.333333333333334
560,SR（6.5 Gy）-3,-0.09440641458238164,1g+6.5,NaHCO3,9.333333333333334
580,SR（6.5 Gy）-1,-0.20383161323239174,1g+6.5,NaHCO3,9.666666666666666
580,SR（6.5 Gy）-2,-0.07544340694187274,1g+6.5,NaHCO3,9.666666666666666
580,SR（6.5 Gy）-3,-0.09307983898971307,1g+6.5,NaHCO3,9.666666666666666
600,SR（6.5 Gy）-1,-0.2020494490155575,1g+6.5,NaHCO3,10
600,SR（6.5 Gy）-2,-0.05740910605577414,1g+6.5,NaHCO3,10
600,SR（6.5 Gy）-3,-0.08114085632750877,1g+6.5,NaHCO3,10
620,SR（6.5 Gy）-1,-0.19982181013418515,1g+6.5,NaHCO3,10.333333333333334
620,SR（6.5 Gy）-2,-0.027352027489438175,1g+6.5,NaHCO3,10.333333333333334
620,SR（6.5 Gy）-3,-0.07296047156589709,1g+6.5,NaHCO3,10.333333333333334
640,SR（6.5 Gy）-1,-0.19982181013418515,1g+6.5,NaHCO3,10.666666666666666
640,SR（6.5 Gy）-2,-0.006011433628699587,1g+6.5,NaHCO3,10.666666666666666
640,SR（6.5 Gy）-3,-0.061905872632139876,1g+6.5,NaHCO3,10.666666666666666
660,SR（6.5 Gy）-1,-0.19313882710039548,1g+6.5,NaHCO3,11
660,SR（6.5 Gy）-2,0.005710812679826981,1g+6.5,NaHCO3,11
660,SR（6.5 Gy）-3,-0.05969491331102422,1g+6.5,NaHCO3,11
680,SR（6.5 Gy）-1,-0.18712412245308574,1g+6.5,NaHCO3,11.333333333333334
680,SR（6.5 Gy）-2,0.004508508038654001,1g+6.5,NaHCO3,11.333333333333334
680,SR（6.5 Gy）-3,-0.05505199757259051,1g+6.5,NaHCO3,11.333333333333334
700,SR（6.5 Gy）-1,-0.18044107302963008,1g+6.5,NaHCO3,11.666666666666666
700,SR（6.5 Gy）-2,0.001202215064011004,1g+6.5,NaHCO3,11.666666666666666
700,SR（6.5 Gy）-3,-0.05792621174473836,1g+6.5,NaHCO3,11.666666666666666
720,SR（6.5 Gy）-1,-0.16930274584342767,1g+6.5,NaHCO3,12
720,SR（6.5 Gy）-2,0.01562969160375297,1g+6.5,NaHCO3,12
720,SR（6.5 Gy）-3,-0.05372542197991986,1g+6.5,NaHCO3,12
740,SR（6.5 Gy）-1,-0.1574961402707453,1g+6.5,NaHCO3,12.333333333333334
740,SR（6.5 Gy）-2,0.0030056720257703906,1g+6.5,NaHCO3,12.333333333333334
740,SR（6.5 Gy）-3,-0.04974576109251835,1g+6.5,NaHCO3,12.333333333333334
760,SR（6.5 Gy）-1,-0.15281805878605892,1g+6.5,NaHCO3,12.666666666666666
760,SR（6.5 Gy）-2,-0.006612585949285994,1g+6.5,NaHCO3,12.666666666666666
760,SR（6.5 Gy）-3,-0.05107233668518899,1g+6.5,NaHCO3,12.666666666666666
780,SR（6.5 Gy）-1,-0.13388286273571248,1g+6.5,NaHCO3,13
780,SR（6.5 Gy）-2,0.0063119650004103845,1g+6.5,NaHCO3,13
780,SR（6.5 Gy）-3,-0.043334077897194734,1g+6.5,NaHCO3,13
800,SR（6.5 Gy）-1,-0.1274226170341941,1g+6.5,NaHCO3,13.333333333333334
800,SR（6.5 Gy）-2,0.014427386962579988,1g+6.5,NaHCO3,13.333333333333334
800,SR（6.5 Gy）-3,-0.040680992602461774,1g+6.5,NaHCO3,13.333333333333334
820,SR（6.5 Gy）-1,-0.11984855189198959,1g+6.5,NaHCO3,13.666666666666666
820,SR（6.5 Gy）-2,-0.0027051406540565905,1g+6.5,NaHCO3,13.666666666666666
820,SR（6.5 Gy）-3,-0.038248970294537464,1g+6.5,NaHCO3,13.666666666666666
840,SR（6.5 Gy）-1,-0.1091557657599957,1g+6.5,NaHCO3,14
840,SR（6.5 Gy）-2,-0.0069132068981586,1g+6.5,NaHCO3,14
840,SR（6.5 Gy）-3,-0.040680992602461774,1g+6.5,NaHCO3,14
860,SR（6.5 Gy）-1,-0.09957679906868566,1g+6.5,NaHCO3,14.333333333333334
860,SR（6.5 Gy）-2,-0.013525703270282786,1g+6.5,NaHCO3,14.333333333333334
860,SR（6.5 Gy）-3,-0.03603807686402805,1g+6.5,NaHCO3,14.333333333333334
880,SR（6.5 Gy）-1,-0.08710184871985975,1g+6.5,NaHCO3,14.666666666666666
880,SR（6.5 Gy）-2,-0.011421714936812601,1g+6.5,NaHCO3,14.666666666666666
880,SR（6.5 Gy）-3,-0.03802790730772881,1g+6.5,NaHCO3,14.666666666666666
900,SR（6.5 Gy）-1,-0.07997332463186155,1g+6.5,NaHCO3,15
900,SR（6.5 Gy）-2,-0.00871657428275601,1g+6.5,NaHCO3,15
900,SR（6.5 Gy）-3,-0.034490438284550964,1g+6.5,NaHCO3,15
920,SR（6.5 Gy）-1,-0.07418135731682307,1g+6.5,NaHCO3,15.333333333333334
920,SR（6.5 Gy）-2,-0.03336346111813776,1g+6.5,NaHCO3,15.333333333333334
920,SR（6.5 Gy）-3,-0.029847456655511008,1g+6.5,NaHCO3,15.333333333333334
940,SR（6.5 Gy）-1,-0.07217645576771979,1g+6.5,NaHCO3,15.666666666666666
940,SR（6.5 Gy）-2,-0.04177941445202117,1g+6.5,NaHCO3,15.666666666666666
940,SR（6.5 Gy）-3,-0.03537475612239182,1g+6.5,NaHCO3,15.666666666666666
960,SR（6.5 Gy）-1,-0.07329027520840589,1g+6.5,NaHCO3,16
960,SR（6.5 Gy）-2,-0.06943197331317331,1g+6.5,NaHCO3,16
960,SR（6.5 Gy）-3,-0.043334077897194734,1g+6.5,NaHCO3,16
980,SR（6.5 Gy）-1,-0.062597489076412,1g+6.5,NaHCO3,16.333333333333332
980,SR（6.5 Gy）-2,-0.0880673369426965,1g+6.5,NaHCO3,16.333333333333332
980,SR（6.5 Gy）-3,-0.03316386269188241,1g+6.5,NaHCO3,16.333333333333332
1000,SR（6.5 Gy）-1,-0.06482512795778433,1g+6.5,NaHCO3,16.666666666666668
1000,SR（6.5 Gy）-2,-0.11091076681632188,1g+6.5,NaHCO3,16.666666666666668
1000,SR（6.5 Gy）-3,-0.03493256425816828,1g+6.5,NaHCO3,16.666666666666668
1020,SR（6.5 Gy）-1,-0.06126086591378628,1g+6.5,NaHCO3,17
1020,SR（6.5 Gy）-2,-0.12804329443295845,1g+6.5,NaHCO3,17
