timepoint,condition,dose_Gy,contrast,source_file,gene,baseMean,log2FoldChange,lfcSE,pvalue,padj
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS17775,107.779893800194,-0.495148200674243,0.566880964109971,0.0167611639067986,0.219309337780464
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS17780,14.5572079232091,0.0349902098041121,0.217457305104076,0.615208677204462,NA
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS17785,2148.01423252971,0.0372943633536667,0.195151956351242,0.69896955800949,0.897245365293142
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS17790,682.797970050075,0.0936907293041946,0.201707693128277,0.399594372112558,0.733594973139068
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS17795,504.875650487046,-0.385027886532564,0.307642209195488,0.0254803809975245,0.254927364009973
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS17800,180.193929181054,0.0766359304573864,0.194757297488441,0.492534709583814,0.779882113838889
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS17805,3104.37795551401,0.363170866000582,0.312598701841492,0.032203099436572,0.283472479781573
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS17810,8567.49014957321,0.0953793372452004,0.197996837138669,0.403995889608887,0.735067852332053
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS17815,42432.1226256255,-0.205981677049919,0.262559001115568,0.123686372771373,0.452165731222868
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS17820,101.598458781343,0.0444037490482592,0.217301318604894,0.553297092591294,0.820423091696613
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS17825,1001.84841981253,0.165684711528994,0.247388470186681,0.172045514389288,0.517809920801668
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS17830,581.805465133678,0.0536006970740986,0.218655044204715,0.484676871400488,0.77715469866391
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS17835,309.07577400731,0.0242382830770398,0.218405003900935,0.696999653592842,0.89671900827646
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS17840,71.298795315611,-0.0994717602957401,0.233745894783859,0.260131968185822,0.605976003223634
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS17845,10574.8713071128,-0.0963033296673413,0.188073948698097,0.408520093923121,0.735133998515542
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS17855,287.795990296511,0.131930916977893,0.244989516859638,0.196240097688952,0.541087617651083
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS17860,226.888827456016,0.0581743155391503,0.226848718177246,0.358571191817112,0.699224364054886
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS17865,731.316969774539,0.168557997054238,0.189903548488872,0.189608021945092,0.536397975163618
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS17870,771.328949966769,-0.0269901761283119,0.208983710096034,0.755557249584194,0.9210425662866
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS17875,878.977703577822,-0.0492124722396846,0.208424282349372,0.594747978664425,0.847995767038397
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS17880,242.994860172722,-0.111199426472117,0.229849291294571,0.26771470487257,0.615292497596033
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS17885,309.576544039065,0.0351691470084511,0.208141579133801,0.692616114867528,0.894629148370557
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS17890,85.3312742475404,-0.0656320126679151,0.219515892399755,0.430574191671536,0.75011270681433
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS17895,17.8942585387713,-0.150240015373597,0.283540849718677,0.0677146936572446,0.368742321019664
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS17900,22.209303648848,-0.0407766209957962,0.217280392694975,0.571140431464746,0.833905623539374
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS17905,443.459585173378,-0.0418084242406226,0.193575797055258,0.684961167774625,0.892036196901622
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS17910,2365.98638010511,-0.0305078806491023,0.193676262316498,0.763539409584436,0.924474400658156
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS17915,809.417165476814,-0.0903063622902252,0.175694350250488,0.440051672128982,0.756296060337738
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS17920,249.664988416078,-0.599023234724451,0.329933611546166,0.00501020372676365,0.124021237027426
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS17930,1174.13067028949,-0.358212320726589,0.327739658693965,0.0335130246784706,0.287986276835458
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS17935,43.2248616277546,-0.010678830302207,0.189578357912907,0.916633821197825,0.973602840245998
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS17940,16.7383854288671,0.0582362294616665,0.213292189980163,0.512473021604827,0.793104608947983
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS17945,19.423103605336,0.0986396200177099,0.222816791153866,0.322346008193093,0.661237915384347
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS17950,31.7926797539764,-0.0157337217687462,0.195625269044039,0.872090403573178,0.961357217897052
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS17955,40.6500689334361,0.117311271649053,0.224893083168904,0.277274492052168,0.620428045820229
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS17960,14.3530993797948,0.0589100171242969,0.213552989476324,0.506877993613395,NA
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS17965,13.5590560610724,0.0639134031490914,0.222134417457856,0.41593868618673,NA
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS17970,4.72949965618269,0.00619736650535103,0.21883194276489,0.912166572945588,NA
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS17995,541.229750095583,-0.031609068927145,0.170201090617089,0.776720785744653,0.92889821294044606
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS18000,779.922667675314,0.0347449196259108,0.183226963774868,0.75440672412504,0.9210425662866
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS18020,6608.50780008349,0.256755345788491,0.273686909898584,0.0781418645634352,0.388393508883643
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS18025,1014.99730356798,0.0299451372823849,0.196796990313235,0.764515818059663,0.924474400658156
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS18095,838.263448723211,0.0894467097363113,0.231694992249911,0.281375753065037,0.621799988227727
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS18100,1199.12680697986,-0.0771356497270865,0.161439041969678,0.504192438976992,0.788870905701265
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS18105,41.734266088062,-0.00702046599968765,0.210873702959901,0.922848520683117,0.975320294798031
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS18110,56.0801186349923,-0.0950746990377572,0.231980781845719,0.27375120261884,0.619042762373877
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS18115,240.278566605787,-0.031398835178773,0.189615760075405,0.762295504834737,0.924474400658156
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS18120,2347.77356592681,0.135225560793993,0.176953647810955,0.270241550583464,0.617349327331508
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS18125,674.401126931856,-0.00403120437985402,0.210604395730338,0.943485571446178,0.984494757188661
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS18130,156.49517759134,0.077508593441497,0.167575327583325,0.505704266445699,0.789246918998988
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS18135,2412.67648278261,-0.00367882813014228,0.178866997919868,0.969054086102309,0.990394258886894
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS18140,2.53905842837446,0.038780519811403,0.226505783462457,0.370063820560189,NA
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS18145,23.9067233711412,0.0450708385199323,0.206945435785956,0.623509363824317,0.864460550429144
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS18150,20.567830308812,-0.207318050062096,0.381552047646922,0.00709568779058216,0.143549476778444
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS18155,64.9598009364198,-0.245230189885883,0.418900842248409,0.02247852678995,0.239934799527153
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS18160,999.111189515875,-0.107113333022557,0.184715456235246,0.363702479556993,0.702621505352677
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS18165,515.329097011417,0.062436926878871,0.202466646885175,0.542535664714855,0.812162096759056
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS18170,153.301916842649,0.140413374484779,0.251781027493123,0.171067580909466,0.517809920801668
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS18175,804.469641898069,0.0837554957788245,0.215657895769164,0.39510639394067,0.730511045966332
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS18180,541.674884941539,0.101741901039106,0.222342588948078,0.321320136096431,0.660358668792975
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS18185,754.145409768659,0.236696477069582,0.304223733609172,0.0788235526605158,0.389653836326276
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS18190,7266.96638269257,-0.200004499178732,0.220503847857236,0.132601852647241,0.465381822802263
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS18195,148.319608817102,-0.18849906632146,0.233137936707045,0.145367626271017,0.486016544673188
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS18200,192.615264460269,0.0621946442672927,0.204659552419051,0.53244259487306,0.805049896654438
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS18205,226.424044221558,0.0432853980720331,0.220727469735671,0.518237932458405,0.794727333316934
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS18210,164.761160669252,0.0872489306353472,0.238796826930516,0.202334213667034,0.544375691409388
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS18215,149.774554312361,-0.16030019833673,0.214261163677865,0.200155692938124,0.543748102764748
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS18220,38.1097973004253,0.119437282194599,0.221264394034265,0.281977173222315,0.621887156634588
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS18225,14.3044437774721,0.0206877994858727,0.211305612204114,0.795759691016779,NA
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS18230,40.7289977887774,-0.058070221896046,0.199792385026117,0.570910373790453,0.833905623539374
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS18235,7.52246405018804,-0.0209276008227753,0.213523865332983,0.772651920889682,NA
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS18240,7.29845679614904,0.0544804366310867,0.226303109182916,0.372488757243875,NA
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS18245,350.316604058264,0.123617399615192,0.22011217549318501,0.276368359613227,0.620428045820229
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS18250,126.93895068958,-0.0754264837706674,0.199860340786358,0.481284140318131,0.775555271756767
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS18255,8.248566881369,0.0506408349905069,0.225862159597815,0.385812619925645,NA
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS18260,44.8956820441601,0.0635303628609921,0.209281995156774,0.508638063745436,0.791347306493251
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS18265,46.3206735299864,0.0011208487784046,0.176496749685685,0.993207897564263,0.997932452451982
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS18275,999.637014748535,-0.0768105106894627,0.214117162603813,0.424947826044558,0.746067644289889
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS18280,127.203184174715,0.046080070283652,0.19243877411135,0.663643563650626,0.881317229430574
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS18285,308.277076251941,0.026114565673019,0.187558043741741,0.807785354212564,0.94066192498084
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS18290,285.750047260774,0.0504885277495222,0.208496494203932,0.584421447919484,0.842792563293749
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS18295,69.213305942742,0.655088469783292,0.310125406494521,0.0025176620262817,0.0889924646231316
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS18300,2.07727089011948,-0.00541755734021673,0.222800367934475,0.882769106299016,NA
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS18305,143.958863612193,0.177878853636705,0.279741449908977,0.104548900413104,0.428158515173377
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS18310,1343.8073527602,0.0117257804937244,0.214429171512235,0.86363304199671,0.95744344929916
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS18315,203.48910110905,-0.0305596729469542,0.216416113761438,0.650423782624363,0.877058118979238
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS18320,201.980510811937,-0.1286790752876,0.264845751242687,0.0945529927350667,0.410513451442691
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS18330,289.76511595689,0.222362276519086,0.202566135307679,0.0990931224932046,0.419865732872352
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS18335,81.0351825057352,0.44056050887367,0.322162723149759,0.0173415731806934,0.219309337780464
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS18340,106.312953387323,-0.161406313468513,0.219323932190598,0.196539875909715,0.541464093349272
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS18345,204.313252037618,-0.631502154295942,0.440534146274869,0.00771034105846142,0.148693030761143
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS18350,63.1285427058033,-0.137387239008955,0.269924206032309,0.0927332735842326,0.409401498999698
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS18355,156.602064945862,0.191344674788333,0.257527608441229,0.131257322215471,0.462760244857968
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS18360,673.64982146205,0.684699107057244,0.293198972751801,0.00138768451719193,0.0712021370325643
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS18365,107.994921645764,0.264994587808628,0.356548017899165,0.0550061381793706,0.338205373130564
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS18370,27.1599546851528,0.0138728742227355,0.204937010292414,0.878116251005807,0.962870547535207
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS18375,32.7405131647227,-0.0107285959384263,0.203694482163267,0.902236895413205,0.969458951112925
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS18380,5.87447403831343,0.00361101071538157,0.2174913472907,0.946831260085547,NA
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS18385,328.950573007969,-0.416540812190944,0.511956752872631,0.0242785175136253,0.251071905576447
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS18390,1016.90373215394,-0.104868212619932,0.18306225246234,0.372959027175127,0.709505146102423
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS18395,22.6258957517793,0.0856169503155422,0.228205247548497,0.314265184337731,0.655608563803932
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS18400,383.665024986535,0.0510993271454715,0.216025196250795,0.532493057961964,0.805049896654438
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS18405,161.681764866156,0.0123892437052921,0.173896148711926,0.908590968415107,0.971140888646373
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS21145,30.686957496312,0.312110844233016,0.383938832506867,0.0437620408921168,0.312550106292848
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS21150,42.1060486953577,0.871858251294221,0.371119543382182,0.00103444565000798,0.0598307995188069
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS18415,86.3527878694682,0.17814398683013,0.257539609298211,0.141832676036801,0.482461596364403
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS18420,38.9941614851799,0.099209442972301,0.223727468234662,0.318314862898221,0.65826084802581
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS18425,206.851851416871,-0.132793580201919,0.234746774085914,0.223638635523781,0.568436286614851
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS18430,1377.30565444088,-0.0157995920118896,0.17914660089859,0.890066338053616,0.965660944589647
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS18435,712.665712143275,-0.024103546151019,0.199309686590835,0.797542844813411,0.936778727715731
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS18440,1390.79657305636,0.0155073806771115,0.180340910226493,0.889358960143733,0.965660944589647
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS18445,4.29964257342126,-0.00661793075692448,0.220884656150776,0.888258950276838,NA
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS18455,41.8534546438767,-0.0890104404959959,0.215922004974931,0.376863443568046,0.711471851061587
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS18460,167.340177766497,0.0276794063127032,0.200467731068435,0.771544930177789,0.926923969161915
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS18465,173.325765413848,0.0496255792875108,0.196871829870661,0.631564125539067,0.86907386376344
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS18470,15.108280952841,0.0732324729409716,0.229184426076961,0.313459165901947,NA
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS18475,156.130409955441,0.0296005103385226,0.202572758610512,0.749761325319764,0.918956195824402
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS18480,71.7246090084452,0.0269929906048036,0.183336155741786,0.805414773327193,0.940342602133712
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS18485,25.6086337055902,-0.00361335942996081,0.199883913090605,0.966498072666255,0.989467316985792
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS18490,354.484885109931,-0.0113833459669886,0.200434023112552,0.898830875813171,0.96935679075641
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS18495,591.087473374082,0.0234816083155451,0.160425916822196,0.836703244112836,0.949160280684773
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS18500,378.631108765642,0.0414736071580439,0.21050027529421,0.638307992950709,0.872554006733411
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS18505,26.3497387307717,-0.130156699230855,0.240791039015333,0.209610623966963,0.552685564148184
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS18510,153.53357652814,0.058064757363653,0.223507956014267,0.411457399191083,0.737849716082509
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS18515,100.984326655816,-0.245968736053276,0.298629926870115,0.0776552349918123,0.387341976643371
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS18520,317.086990902237,0.0107727288713467,0.165422559666715,0.925249553486271,0.976783185523221
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS18525,8.17624313385193,0.136613325463326,0.2726140358104,0.0755052810815154,NA
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS18530,12.1219464488605,0.0709813329800648,0.226992958292359,0.343423991804474,NA
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS18535,35.2738296547316,-0.0322589327881857,0.200191632453918,0.736116352288251,0.91077382388133
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS18540,27.8851608544621,-0.0602696522102112,0.220744033553954,0.441861401119951,0.75654426624898
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS18545,29.1454835653617,-0.0533064724797774,0.22101190512498,0.466929054332222,0.771224614096972
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS18550,31.0756525209541,0.0171124478789031,0.202133043558573,0.852429765327064,0.954014179517894
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS18555,42.3076932290412,-0.0300070753008997,0.200318399995903,0.752136970327975,0.920827249215411
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS18560,601.331368609768,-0.267523312368433,0.305069017905566,0.0664682543780343,0.366066087961039
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS18565,298.119148166457,-0.216357750141419,0.209863667189342,0.108272779252217,0.432547131676421
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS18570,278.15451510438,1.8132696992938e-4,0.207032886265773,0.99964705491507,0.99964705491507
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS18575,33.8670361716069,0.0767408974537792,0.207112045923069,0.457345017048171,0.765871162302265
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS18580,101.374124902412,-0.0454449251084763,0.210311567739638,0.59917361618563,0.849704525390225
10 h,SMG,19.5,SMG_19.5,DEG_full_SMG+SR19.5Gy_vs_Ctrl.csv,HC660_RS18585,237.669617820721,-4.5098300932287e-4,0.187437165347688,0.993575346579088,0.997932452451982
