treatment,group,time,mean_rel,sd_rel,time_h
H2O2,Ctrl,920,-0.4432163634432116,0.09910405468062772,15.333333333333334
H2O2,Ctrl,940,-0.44912559348527664,0.102310690023084,15.666666666666666
H2O2,Ctrl,960,-0.456720782800244,0.09931286295046465,16
H2O2,Ctrl,980,-0.4465559456597024,0.10461904310629812,16.333333333333332
H2O2,Ctrl,1000,-0.44932724143239977,0.10155463065997963,16.666666666666668
H2O2,Ctrl,1020,-0.45217629087519556,0.09704176499127483,17
H2O2,Ctrl,1040,-0.45228978413842064,0.10308811181364137,17.333333333333332
H2O2,Ctrl,1060,-0.4498390354776272,0.10590525769971558,17.666666666666668
H2O2,Ctrl,1080,-0.45362898728857437,0.09671994281405297,18
H2O2,Ctrl,1100,-0.45536672176229276,0.08879964588510476,18.333333333333332
H2O2,Ctrl,1120,-0.4622323601563527,0.0921797207471701,18.666666666666668
H2O2,Ctrl,1140,-0.4603710023976961,0.09575363007504531,19
H2O2,Ctrl,1160,-0.4643368260104826,0.08969302865210714,19.333333333333332
H2O2,Ctrl,1180,-0.4610639045934981,0.09462127077273953,19.666666666666668
H2O2,Ctrl,1200,-0.4609243506693224,0.09214666509944956,20
H2O2,Ctrl,1220,-0.4637317585826343,0.09194334319373293,20.333333333333332
H2O2,SMG,0,0,0,0
H2O2,SMG,20,-0.03013824555954047,0.06553032733059479,0.3333333333333333
H2O2,SMG,40,-0.24105030862084234,0.15559473906839838,0.6666666666666666
H2O2,SMG,60,-0.28256450663283794,0.12438710347280402,1
H2O2,SMG,80,-0.32734590568547073,0.09422423025545247,1.3333333333333333
H2O2,SMG,100,-0.33008973918507634,0.08901737971475134,1.6666666666666667
H2O2,SMG,120,-0.34898088703066155,0.10511048267724045,2
H2O2,SMG,140,-0.35342538512757343,0.06282878133585779,2.3333333333333335
H2O2,SMG,160,-0.3573449182226041,0.10589090737609709,2.6666666666666665
H2O2,SMG,180,-0.3818746655163382,0.06338678552738942,3
H2O2,SMG,200,-0.40330643856502474,0.05492797572741096,3.3333333333333335
H2O2,SMG,220,-0.39743705160837,0.06196837097457591,3.6666666666666665
H2O2,SMG,240,-0.4015459581106883,0.07629514214407127,4
H2O2,SMG,260,-0.419530794241132,0.047355381809292905,4.333333333333333
H2O2,SMG,280,-0.41774734539928154,0.048751406363600785,4.666666666666667
H2O2,SMG,300,-0.43249872784039745,0.03889200702602553,5
H2O2,SMG,320,-0.4283631149803199,0.03846052195234473,5.333333333333333
H2O2,SMG,340,-0.42982893304978537,0.05563932054817181,5.666666666666667
H2O2,SMG,360,-0.43436076504458965,0.045075662855275055,6
H2O2,SMG,380,-0.43859662724497556,0.03475601320172357,6.333333333333333
H2O2,SMG,400,-0.43093230752153755,0.05137846733183949,6.666666666666667
H2O2,SMG,420,-0.4437913481612494,0.03448998542213892,7
H2O2,SMG,440,-0.41963845808475836,0.06853590843931719,7.333333333333333
H2O2,SMG,460,-0.44027339084340644,0.04197935665081916,7.666666666666667
H2O2,SMG,480,-0.44468020028084265,0.03707404391426216,8
H2O2,SMG,500,-0.4430796365662894,0.04057630950784247,8.333333333333334
H2O2,SMG,520,-0.4431364505543484,0.04167098406102397,8.666666666666666
H2O2,SMG,540,-0.43769282769927187,0.05134569316058628,9
H2O2,SMG,560,-0.4405464111785117,0.037745427214960665,9.333333333333334
H2O2,SMG,580,-0.43838771522082987,0.049902234269573076,9.666666666666666
H2O2,SMG,600,-0.44642287171307055,0.03548563131440875,10
H2O2,SMG,620,-0.43788467605565606,0.05782700536996432,10.333333333333334
H2O2,SMG,640,-0.4515141829898322,0.03714245843714523,10.666666666666666
H2O2,SMG,660,-0.43923464403124957,0.04831882625197831,11
H2O2,SMG,680,-0.4449315953790088,0.03712050719332051,11.333333333333334
H2O2,SMG,700,-0.43899544559744075,0.05259402148165732,11.666666666666666
H2O2,SMG,720,-0.4470354736939697,0.03289634907949209,12
H2O2,SMG,740,-0.43845415660491555,0.05509158917517968,12.333333333333334
H2O2,SMG,760,-0.44291096771439475,0.04209729255871512,12.666666666666666
H2O2,SMG,780,-0.4491944316541893,0.03963857391154822,13
H2O2,SMG,800,-0.4509506029907165,0.03792231022424129,13.333333333333334
H2O2,SMG,820,-0.44995366479353965,0.039690661437135746,13.666666666666666
H2O2,SMG,840,-0.4511297827091184,0.037472237365742546,14
H2O2,SMG,860,-0.4482476971536748,0.0433854337628156,14.333333333333334
H2O2,SMG,880,-0.452571897298536,0.037329092111940264,14.666666666666666
H2O2,SMG,900,-0.4367075175602353,0.05335533547073698,15
H2O2,SMG,920,-0.44566154832167615,0.04532844480162504,15.333333333333334
H2O2,SMG,940,-0.4493276842051345,0.04020982046401095,15.666666666666666
H2O2,SMG,960,-0.4509780220878991,0.03882147973754415,16
H2O2,SMG,980,-0.4467764227226945,0.04382278798114259,16.333333333333332
H2O2,SMG,1000,-0.4516638038731566,0.038539533322376016,16.666666666666668
H2O2,SMG,1020,-0.45159224534538606,0.03734440585024432,17
H2O2,SMG,1040,-0.452291483950669,0.03813026043040491,17.333333333333332
H2O2,SMG,1060,-0.4497466394224097,0.0419174046056477,17.666666666666668
H2O2,SMG,1080,-0.44285786005086336,0.051268604715321874,18
H2O2,SMG,1100,-0.4519822228811535,0.03869879565734345,18.333333333333332
H2O2,SMG,1120,-0.44735771143287767,0.04703618204865985,18.666666666666668
H2O2,SMG,1140,-0.45297019647706555,0.03539891367851545,19
H2O2,SMG,1160,-0.4530585868519912,0.03750325210285016,19.333333333333332
H2O2,SMG,1180,-0.45264210289827966,0.038207021059222884,19.666666666666668
H2O2,SMG,1200,-0.4521276853308891,0.03772964362641625,20
H2O2,SMG,1220,-0.4535101168190716,0.037771671512173234,20.333333333333332
H2O2,SMG+13,0,0,0,0
H2O2,SMG+13,20,-0.2474827682640589,0.18812581390712607,0.3333333333333333
H2O2,SMG+13,40,-0.2899896736099295,0.15677052383804993,0.6666666666666666
H2O2,SMG+13,60,-0.31262010138488755,0.15908686405526817,1
H2O2,SMG+13,80,-0.333983574695677,0.16401312686682648,1.3333333333333333
H2O2,SMG+13,100,-0.34181734584560153,0.1646770017074795,1.6666666666666667
H2O2,SMG+13,120,-0.3403013328630665,0.142324354994772,2
H2O2,SMG+13,140,-0.35369413300615127,0.13386485710941612,2.3333333333333335
H2O2,SMG+13,160,-0.351192890278343,0.13465495311676856,2.6666666666666665
H2O2,SMG+13,180,-0.36531212747252584,0.13194462821636288,3
H2O2,SMG+13,200,-0.35555591238168566,0.09368416960600838,3.3333333333333335
H2O2,SMG+13,220,-0.3576827818517717,0.11378054740906941,3.6666666666666665
H2O2,SMG+13,240,-0.3528696070095025,0.09508009147963457,4
H2O2,SMG+13,260,-0.38378326364889515,0.13669040699002855,4.333333333333333
H2O2,SMG+13,280,-0.3726617065697107,0.11932104616469408,4.666666666666667
H2O2,SMG+13,300,-0.3811497694551865,0.12022559285166258,5
H2O2,SMG+13,320,-0.38457370991174883,0.12908088742775187,5.333333333333333
H2O2,SMG+13,340,-0.3710733414333566,0.10047333843619558,5.666666666666667
H2O2,SMG+13,360,-0.3826014758985727,0.10432214704347012,6
H2O2,SMG+13,380,-0.3760480706148877,0.09017069458215188,6.333333333333333
H2O2,SMG+13,400,-0.39044190573981863,0.11249413036429629,6.666666666666667
H2O2,SMG+13,420,-0.3919356911223879,0.12782093761542385,7
H2O2,SMG+13,440,-0.38268063557345766,0.11586297914226983,7.333333333333333
H2O2,SMG+13,460,-0.3837875565172632,0.11061275412382662,7.666666666666667
H2O2,SMG+13,480,-0.38331029013772516,0.1080074875388842,8
H2O2,SMG+13,500,-0.376511650532216,0.10452770233994985,8.333333333333334
H2O2,SMG+13,520,-0.3702208055337137,0.09596854176292127,8.666666666666666
H2O2,SMG+13,540,-0.38553643252922776,0.10772827716267769,9
H2O2,SMG+13,560,-0.38347993034062056,0.10382881362128864,9.333333333333334
H2O2,SMG+13,580,-0.37867923074272564,0.09165478828913877,9.666666666666666
H2O2,SMG+13,600,-0.3791548135662038,0.09704412342020448,10
H2O2,SMG+13,620,-0.372183006538104,0.08995203526590215,10.333333333333334
H2O2,SMG+13,640,-0.38172991369222736,0.09716925917048037,10.666666666666666
H2O2,SMG+13,660,-0.3752355712993002,0.08725225637861121,11
H2O2,SMG+13,680,-0.37199811782120906,0.09022293989057503,11.333333333333334
H2O2,SMG+13,700,-0.3801268620673757,0.08706032707893943,11.666666666666666
H2O2,SMG+13,720,-0.379512831771402,0.08859627812890045,12
H2O2,SMG+13,740,-0.3786906250036561,0.08699099367439427,12.333333333333334
H2O2,SMG+13,760,-0.3773643411785694,0.09207504372317073,12.666666666666666
H2O2,SMG+13,780,-0.3794687462635427,0.09373512596032686,13
H2O2,SMG+13,800,-0.37914715469599825,0.09587396054374801,13.333333333333334
H2O2,SMG+13,820,-0.37891134221262474,0.08623625498896943,13.666666666666666
H2O2,SMG+13,840,-0.37676402331338327,0.08365218881288346,14
H2O2,SMG+13,860,-0.3819206460741731,0.08255639932355067,14.333333333333334
H2O2,SMG+13,880,-0.3863242079226943,0.08713157220101567,14.666666666666666
H2O2,SMG+13,900,-0.3849318882535245,0.0856193696062478,15
H2O2,SMG+13,920,-0.38858684690041706,0.08395901431558334,15.333333333333334
H2O2,SMG+13,940,-0.38578170028033215,0.07302971374848229,15.666666666666666
H2O2,SMG+13,960,-0.38339535148618553,0.08259566242393021,16
H2O2,SMG+13,980,-0.3899952705373823,0.08061316232636946,16.333333333333332
H2O2,SMG+13,1000,-0.38937369919512044,0.0736630192932144,16.666666666666668
H2O2,SMG+13,1020,-0.3882998632033394,0.06311730709572552,17
H2O2,SMG+13,1040,-0.3883459200884795,0.06382286909569666,17.333333333333332
H2O2,SMG+13,1060,-0.3923290968312709,0.07040429445495196,17.666666666666668
H2O2,SMG+13,1080,-0.393459492254471,0.06593699057353068,18
H2O2,SMG+13,1100,-0.3930572393452033,0.06301926084116823,18.333333333333332
H2O2,SMG+13,1120,-0.3956623874348734,0.06489146651076026,18.666666666666668
H2O2,SMG+13,1140,-0.39925814336820314,0.06749495528761314,19
H2O2,SMG+13,1160,-0.3940701420083524,0.05325317459286203,19.333333333333332
H2O2,SMG+13,1180,-0.3987411162331867,0.0656353777819873,19.666666666666668
H2O2,SMG+13,1200,-0.3989896167522523,0.05574721181496309,20
H2O2,SMG+13,1220,-0.3983975781676068,0.055070183952499185,20.333333333333332
H2O2,SMG+19.5,0,0,0,0
H2O2,SMG+19.5,20,-0.07428710858883407,0.06470046515890475,0.3333333333333333
H2O2,SMG+19.5,40,-0.05219031193139879,0.026274765051145746,0.6666666666666666
H2O2,SMG+19.5,60,-0.08986311015123956,0.054628641714282326,1
H2O2,SMG+19.5,80,-0.12353624621423437,0.05940169373350877,1.3333333333333333
H2O2,SMG+19.5,100,-0.12893003446434498,0.06134387546500343,1.6666666666666667
H2O2,SMG+19.5,120,-0.14739876305140592,0.07029565211306686,2
H2O2,SMG+19.5,140,-0.1607032309206323,0.07935397661356645,2.3333333333333335
H2O2,SMG+19.5,160,-0.1672678638365655,0.07333953116664213,2.6666666666666665
H2O2,SMG+19.5,180,-0.17556500839406564,0.08341858273843379,3
H2O2,SMG+19.5,200,-0.1772975040844105,0.07600019032882428,3.3333333333333335
H2O2,SMG+19.5,220,-0.16914295579116434,0.06607931052732019,3.6666666666666665
H2O2,SMG+19.5,240,-0.17490996105438322,0.07226634044310001,4
H2O2,SMG+19.5,260,-0.18101076378867292,0.08543337008380704,4.333333333333333
H2O2,SMG+19.5,280,-0.188711669801648,0.0844499439767473,4.666666666666667
H2O2,SMG+19.5,300,-0.18452409456911997,0.08675528365054574,5
H2O2,SMG+19.5,320,-0.18339261151834302,0.08035098494520665,5.333333333333333
H2O2,SMG+19.5,340,-0.18897033290968684,0.08971311044769308,5.666666666666667
H2O2,SMG+19.5,360,-0.18674669678463088,0.08936831084608365,6
H2O2,SMG+19.5,380,-0.18907913902644294,0.0943526841694059,6.333333333333333
H2O2,SMG+19.5,400,-0.18459787811588257,0.09796109981586924,6.666666666666667
H2O2,SMG+19.5,420,-0.1763714510535187,0.08592951538955873,7
H2O2,SMG+19.5,440,-0.17515812341092293,0.09147613473058788,7.333333333333333
H2O2,SMG+19.5,460,-0.18401342410035104,0.10658736035248341,7.666666666666667
H2O2,SMG+19.5,480,-0.17031145161001546,0.09352527082821445,8
H2O2,SMG+19.5,500,-0.17183307540449183,0.10565930962645297,8.333333333333334
H2O2,SMG+19.5,520,-0.1734320138536163,0.11037649973134925,8.666666666666666
H2O2,SMG+19.5,540,-0.17378386350409264,0.1124642720136564,9
H2O2,SMG+19.5,560,-0.1424238878968199,0.09313602431925483,9.333333333333334
H2O2,SMG+19.5,580,-0.14960131953090516,0.10557880971369557,9.666666666666666
H2O2,SMG+19.5,600,-0.13536850275398277,0.09634936795534357,10
H2O2,SMG+19.5,620,-0.15411474499127015,0.12010356768964507,10.333333333333334
H2O2,SMG+19.5,640,-0.15529438864340223,0.12249156056441922,10.666666666666666
H2O2,SMG+19.5,660,-0.10061795516656094,0.08819251651975711,11
H2O2,SMG+19.5,680,-0.14026748341501372,0.12407933940151895,11.333333333333334
H2O2,SMG+19.5,700,-0.1248667137339151,0.11153812598647132,11.666666666666666
H2O2,SMG+19.5,720,-0.12148067744246474,0.11202462907753485,12
H2O2,SMG+19.5,740,-0.10636527689392931,0.10306424184388409,12.333333333333334
H2O2,SMG+19.5,760,-0.11492751439283196,0.11378093166267338,12.666666666666666
H2O2,SMG+19.5,780,-0.11349184726386728,0.11416031907008149,13
H2O2,SMG+19.5,800,-0.12570557084732673,0.12831690006693197,13.333333333333334
H2O2,SMG+19.5,820,-0.10230694911283321,0.11075774998162011,13.666666666666666
H2O2,SMG+19.5,840,-0.11372121322152061,0.11927539909127306,14
H2O2,SMG+19.5,860,-0.11342055462048597,0.12067116847333492,14.333333333333334
H2O2,SMG+19.5,880,-0.10074527541747191,0.10750057346705903,14.666666666666666
H2O2,SMG+19.5,900,-0.0907518459359789,0.09955713600315977,15
H2O2,SMG+19.5,920,-0.09869918443130679,0.10723663074891258,15.333333333333334
H2O2,SMG+19.5,940,-0.12313816351816435,0.13540186379839322,15.666666666666666
H2O2,SMG+19.5,960,-0.10013147567150758,0.12063954818803062,16
H2O2,SMG+19.5,980,-0.10090088416206068,0.1380755068595404,16.333333333333332
H2O2,SMG+19.5,1000,-0.09938570082061714,0.10942369735610794,16.666666666666668
H2O2,SMG+19.5,1020,-0.10165526386861136,0.09848385719580632,17
H2O2,SMG+19.5,1040,-0.07257892532959057,0.09122018275616013,17.333333333333332
H2O2,SMG+19.5,1060,-0.09530901818365196,0.08722953620549707,17.666666666666668
H2O2,SMG+19.5,1080,-0.11826411023315503,0.11140122619867837,18
H2O2,SMG+19.5,1100,-0.13163535605748122,0.12157184893620027,18.333333333333332
H2O2,SMG+19.5,1120,-0.13048706291645232,0.11626216575860149,18.666666666666668
H2O2,SMG+19.5,1140,-0.13754629729401743,0.12451419091056487,19
H2O2,SMG+19.5,1160,-0.11737745327800309,0.09106357523590985,19.333333333333332
H2O2,SMG+19.5,1180,-0.1410975304198717,0.12053414471148788,19.666666666666668
H2O2,SMG+19.5,1200,-0.14843971024398842,0.1256396644828619,20
H2O2,SMG+19.5,1220,-0.15215495677636034,0.12799729206274904,20.333333333333332
H2O2,SMG+6.5,0,0,0,0
H2O2,SMG+6.5,20,-0.22298832293799217,0.11921234426805821,0.3333333333333333
H2O2,SMG+6.5,40,-0.2609004927213653,0.10196524244245067,0.6666666666666666
H2O2,SMG+6.5,60,-0.23776109424163622,0.11719562038474272,1
H2O2,SMG+6.5,80,-0.24558614507066004,0.11839966006166616,1.3333333333333333
H2O2,SMG+6.5,100,-0.25585469898464397,0.1410604956760176,1.6666666666666667
H2O2,SMG+6.5,120,-0.2724676725882703,0.1088753171602078,2
H2O2,SMG+6.5,140,-0.2950156771679489,0.08820705671592052,2.3333333333333335
H2O2,SMG+6.5,160,-0.29908045021294155,0.10691424275967172,2.6666666666666665
H2O2,SMG+6.5,180,-0.28857934982020383,0.10736953754106297,3
H2O2,SMG+6.5,200,-0.3120920522882771,0.1002763666981584,3.3333333333333335
H2O2,SMG+6.5,220,-0.3246422233061572,0.10351588121953821,3.6666666666666665
H2O2,SMG+6.5,240,-0.3065867029954743,0.11384829867826307,4
H2O2,SMG+6.5,260,-0.3167595938177219,0.11648855909089083,4.333333333333333
H2O2,SMG+6.5,280,-0.3256220410072044,0.11691959756102534,4.666666666666667
H2O2,SMG+6.5,300,-0.31792531271119784,0.13242418122360353,5
H2O2,SMG+6.5,320,-0.32757137713073986,0.12306846703687886,5.333333333333333
H2O2,SMG+6.5,340,-0.33182892369599676,0.1271395898777315,5.666666666666667
H2O2,SMG+6.5,360,-0.3257476328487672,0.12067661450219443,6
H2O2,SMG+6.5,380,-0.32264607649677834,0.12701028784549612,6.333333333333333
H2O2,SMG+6.5,400,-0.33268945124052945,0.12362519065590963,6.666666666666667
H2O2,SMG+6.5,420,-0.33614291830400794,0.11251742004257423,7
H2O2,SMG+6.5,440,-0.3446792396609142,0.11942652194423382,7.333333333333333
H2O2,SMG+6.5,460,-0.34115637435038004,0.11856869105771699,7.666666666666667
H2O2,SMG+6.5,480,-0.34395245392053486,0.11929964411062569,8
H2O2,SMG+6.5,500,-0.351484222205223,0.11380046114069785,8.333333333333334
H2O2,SMG+6.5,520,-0.3494543102450778,0.10795477584923549,8.666666666666666
H2O2,SMG+6.5,540,-0.3485873567705684,0.11673043248411688,9
H2O2,SMG+6.5,560,-0.3535528624281191,0.12073149779659725,9.333333333333334
H2O2,SMG+6.5,580,-0.3622761322304807,0.10955909408310817,9.666666666666666
H2O2,SMG+6.5,600,-0.3816313421312669,0.09678659041937189,10
H2O2,SMG+6.5,620,-0.3682646223846439,0.10970117279123781,10.333333333333334
H2O2,SMG+6.5,640,-0.38227848153043353,0.0971383453600988,10.666666666666666
H2O2,SMG+6.5,660,-0.37289944037313255,0.10561710447624831,11
H2O2,SMG+6.5,680,-0.3668774189764297,0.10401926282253832,11.333333333333334
H2O2,SMG+6.5,700,-0.36353617405968874,0.10904927633900423,11.666666666666666
H2O2,SMG+6.5,720,-0.39228973508073933,0.09324642479824001,12
H2O2,SMG+6.5,740,-0.3691530448295449,0.10374143336880666,12.333333333333334
H2O2,SMG+6.5,760,-0.3586546479608044,0.11168197075538037,12.666666666666666
H2O2,SMG+6.5,780,-0.35902512108593715,0.1140148300571764,13
H2O2,SMG+6.5,800,-0.3646967020993003,0.1129470940586024,13.333333333333334
H2O2,SMG+6.5,820,-0.39028258485974004,0.0899869933376705,13.666666666666666
H2O2,SMG+6.5,840,-0.4030568854854401,0.08131728197927866,14
H2O2,SMG+6.5,860,-0.39218270666637656,0.09145592430380833,14.333333333333334
H2O2,SMG+6.5,880,-0.3841402249864136,0.09680444031322284,14.666666666666666
H2O2,SMG+6.5,900,-0.38995444390894013,0.09575850105787408,15
H2O2,SMG+6.5,920,-0.3851005323344982,0.09709218817275686,15.333333333333334
H2O2,SMG+6.5,940,-0.3806838571904538,0.10179592519705956,15.666666666666666
H2O2,SMG+6.5,960,-0.396936701052873,0.08956517957769106,16
H2O2,SMG+6.5,980,-0.3972531959481171,0.08740221475578444,16.333333333333332
H2O2,SMG+6.5,1000,-0.4072999097105806,0.07805020131419099,16.666666666666668
H2O2,SMG+6.5,1020,-0.4021707523156974,0.08198282832550609,17
H2O2,SMG+6.5,1040,-0.4018314729998128,0.0849939297822917,17.333333333333332
H2O2,SMG+6.5,1060,-0.4088036006257584,0.0782108107910619,17.666666666666668
H2O2,SMG+6.5,1080,-0.3913961243669423,0.09250414491684739,18
H2O2,SMG+6.5,1100,-0.3926201262514276,0.09071551484833407,18.333333333333332
H2O2,SMG+6.5,1120,-0.39087076743900134,0.09427255414492704,18.666666666666668
H2O2,SMG+6.5,1140,-0.38925058632779824,0.09382801297712921,19
H2O2,SMG+6.5,1160,-0.39345799222505035,0.09110758639608608,19.333333333333332
H2O2,SMG+6.5,1180,-0.3918513645495737,0.09408000717766246,19.666666666666668
H2O2,SMG+6.5,1200,-0.40193111258281833,0.08377261205184852,20
H2O2,SMG+6.5,1220,-0.4085866946390146,0.07919802290835863,20.333333333333332
Gent,1g+13,0,0,0,0
Gent,1g+13,20,0.02555298512846154,0.010217640851353384,0.3333333333333333
Gent,1g+13,40,0.01768607886368472,0.018285578185576464,0.6666666666666666
Gent,1g+13,60,0.044553698105765,0.009702659879165665,1
Gent,1g+13,80,0.04598688341403442,0.04302536832144,1.3333333333333333
Gent,1g+13,100,0.027760803418880792,0.059702950843640246,1.6666666666666667
Gent,1g+13,120,0.010816702440168432,0.058702223430215236,2
Gent,1g+13,140,-0.003912725749548017,0.060143949177598965,2.3333333333333335
Gent,1g+13,160,-0.0166268385792647,0.06109654927075783,2.6666666666666665
Gent,1g+13,180,-0.02502944518889846,0.0633200617666698,3
Gent,1g+13,200,-0.03778820301048394,0.06477855988801237,3.3333333333333335
Gent,1g+13,220,-0.0453497759834762,0.0641026348523479,3.6666666666666665
Gent,1g+13,240,-0.055507991935425896,0.06381545139537925,4
Gent,1g+13,260,-0.06549081985779347,0.06368389892328838,4.333333333333333
Gent,1g+13,280,-0.07377748394214115,0.06073494279168559,4.666666666666667
Gent,1g+13,300,-0.0855924894438897,0.05722065274488966,5
Gent,1g+13,320,-0.10167418176677556,0.05491314557791458,5.333333333333333
Gent,1g+13,340,-0.1095782256839771,0.05226563861689591,5.666666666666667
Gent,1g+13,360,-0.12221074009063165,0.04700942960267486,6
Gent,1g+13,380,-0.13468916775451029,0.042142596093863866,6.333333333333333
Gent,1g+13,400,-0.14432472413901207,0.0412522631644466,6.666666666666667
Gent,1g+13,420,-0.15439236874829135,0.035766187549459746,7
Gent,1g+13,440,-0.15917498544957298,0.033595018502803026,7.333333333333333
Gent,1g+13,460,-0.17553385598135401,0.0319402334729979,7.666666666666667
Gent,1g+13,480,-0.18741890565043348,0.02864779918492911,8
Gent,1g+13,500,-0.19766953879996393,0.02897865860711732,8.333333333333334
Gent,1g+13,520,-0.20309243303973226,0.02983147811753565,8.666666666666666
Gent,1g+13,540,-0.2168962320048618,0.03021660995350727,9
Gent,1g+13,560,-0.2267318976243725,0.03164648053433354,9.333333333333334
Gent,1g+13,580,-0.23448230379528048,0.030260762051475605,9.666666666666666
Gent,1g+13,600,-0.23809576470912397,0.028582667155721064,10
Gent,1g+13,620,-0.2435997006266224,0.02936159369240288,10.333333333333334
Gent,1g+13,640,-0.2502972163595688,0.028023768376494108,10.666666666666666
Gent,1g+13,660,-0.2593966640709961,0.026800008115520496,11
Gent,1g+13,680,-0.2638562571605242,0.02632570676137202,11.333333333333334
Gent,1g+13,700,-0.2675132680298634,0.02670850577864655,11.666666666666666
Gent,1g+13,720,-0.27064638773043165,0.02394112951950885,12
Gent,1g+13,740,-0.27220961582401104,0.022197279967323708,12.333333333333334
Gent,1g+13,760,-0.2686686475586826,0.025587511105095908,12.666666666666666
Gent,1g+13,780,-0.2673291805159438,0.023369663548445923,13
Gent,1g+13,800,-0.26396062389259656,0.025883034392797283,13.333333333333334
Gent,1g+13,820,-0.26010330843965623,0.026461246231040042,13.666666666666666
Gent,1g+13,840,-0.25513485609685255,0.028460872138896334,14
Gent,1g+13,860,-0.24760108244211892,0.02920485739319504,14.333333333333334
Gent,1g+13,880,-0.23952260274670836,0.0317001670573453,14.666666666666666
Gent,1g+13,900,-0.23121504284251163,0.0350337012111474,15
Gent,1g+13,920,-0.222127069034843,0.0358407608026907,15.333333333333334
Gent,1g+13,940,-0.22380408266254306,0.03459391271943013,15.666666666666666
Gent,1g+13,960,-0.21858130077182783,0.03594911151575554,16
Gent,1g+13,980,-0.21230517633262821,0.0365081618097839,16.333333333333332
Gent,1g+13,1000,-0.20983787067089013,0.032930121637526275,16.666666666666668
Gent,1g+13,1020,-0.20333699022320234,0.03623265015546711,17
Gent,1g+13,1040,-0.20607349803115654,0.03335544935481898,17.333333333333332
Gent,1g+13,1060,-0.21004832622435649,0.029150651552897863,17.666666666666668
Gent,1g+13,1080,-0.2079294676932965,0.023226742221118563,18
Gent,1g+13,1100,-0.21392533488391918,0.015513017505650848,18.333333333333332
Gent,1g+13,1120,-0.2178560174028466,0.009134123996225102,18.666666666666668
Gent,1g+13,1140,-0.22410649266807936,0.006073439180345463,19
Gent,1g+13,1160,-0.23530237261715467,0.0032971113488884955,19.333333333333332
Gent,1g+13,1180,-0.24505032407208996,0.008147811197331656,19.666666666666668
Gent,1g+13,1200,-0.25666754668861635,0.005830481252703277,20
Gent,1g+13,1220,-0.2652099664475366,0.005141672600885306,20.333333333333332
Gent,1g+19.5,0,0,0,0
Gent,1g+19.5,20,0.017589166759306978,0.014658704724771062,0.3333333333333333
Gent,1g+19.5,40,-0.008943869592005878,0.024344814690593575,0.6666666666666666
Gent,1g+19.5,60,0.011810697739177574,0.017615691748366902,1
Gent,1g+19.5,80,0.011418843967125766,0.021973395588517818,1.3333333333333333
Gent,1g+19.5,100,-0.018427061559478288,0.01760705827322471,1.6666666666666667
Gent,1g+19.5,120,-0.05129759039155827,0.014094318555318938,2
Gent,1g+19.5,140,-0.07207449598952258,0.01314063486389958,2.3333333333333335
Gent,1g+19.5,160,-0.0900400931613433,0.013456610554516185,2.6666666666666665
Gent,1g+19.5,180,-0.104127078878959,0.01071877948065084,3
Gent,1g+19.5,200,-0.11784224197009534,0.008600120136067752,3.3333333333333335
Gent,1g+19.5,220,-0.12718629984425028,0.005697867362405546,3.6666666666666665
Gent,1g+19.5,240,-0.1425121197829601,0.0011484977861231128,4
Gent,1g+19.5,260,-0.14944039768121076,0.003970521826387163,4.333333333333333
Gent,1g+19.5,280,-0.16306729858023844,0.010089295557883874,4.666666666666667
Gent,1g+19.5,300,-0.1742259772355508,0.014888976872286299,5
Gent,1g+19.5,320,-0.1829285680747469,0.01784728084852413,5.333333333333333
Gent,1g+19.5,340,-0.19286489032585855,0.019943860315607284,5.666666666666667
Gent,1g+19.5,360,-0.2047938816984151,0.025621189210545917,6
Gent,1g+19.5,380,-0.2128269645987013,0.02578818428135805,6.333333333333333
Gent,1g+19.5,400,-0.22146986500964022,0.02270296276631748,6.666666666666667
Gent,1g+19.5,420,-0.22791259924321092,0.0214587764551697,7
Gent,1g+19.5,440,-0.23648592962659454,0.019334567982999956,7.333333333333333
Gent,1g+19.5,460,-0.24369665812356384,0.015621539459892596,7.666666666666667
Gent,1g+19.5,480,-0.24858903334269813,0.012696520959844856,8
Gent,1g+19.5,500,-0.2550260530666262,0.008513532280753355,8.333333333333334
Gent,1g+19.5,520,-0.255241752310498,0.008135375696674538,8.666666666666666
Gent,1g+19.5,540,-0.2588713330353587,0.00853030826537987,9
Gent,1g+19.5,560,-0.2591718894813257,0.017091195706239286,9.333333333333334
Gent,1g+19.5,580,-0.25825380230239414,0.023902254143163777,9.666666666666666
Gent,1g+19.5,600,-0.25628018782612205,0.030670997772663078,10
Gent,1g+19.5,620,-0.2578254726073374,0.036107295061121196,10.333333333333334
Gent,1g+19.5,640,-0.2543571778822051,0.03706898158470776,10.666666666666666
Gent,1g+19.5,660,-0.25768240772020257,0.035843911633021114,11
Gent,1g+19.5,680,-0.2531439740509809,0.03826574286526767,11.333333333333334
Gent,1g+19.5,700,-0.25165877804925957,0.039918906146217036,11.666666666666666
Gent,1g+19.5,720,-0.2477728315434378,0.03642564283728528,12
Gent,1g+19.5,740,-0.24970989968833943,0.026085017198798213,12.333333333333334
Gent,1g+19.5,760,-0.2514488404913238,0.01547170030011094,12.666666666666666
Gent,1g+19.5,780,-0.2533090904482248,0.009978113026425473,13
Gent,1g+19.5,800,-0.25347427493451813,0.006386702419067651,13.333333333333334
